n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,111375209747344.66,0,0,-,0.5761193719928145,143.14117299759812,330.1172684157871,0.258699334000994
1,400,115261882591297.66,4,3,25051518677009.08,0.0,144.88070555688262,328.2735157450154,3.6681290840006113
2,600,114352427113421.5,9,8,84057288601792.92,0.0,133.79797457934407,328.1499089036554,10.331550124999922
3,800,92998503594614.88,15,13,84249405879966.98,0.0,139.9434986669484,325.7942422891797,29.091623292000804
4,1000,96844104862208.53,23,21,84637919277865.69,0.0,129.1650993181348,332.12553180948214,13.504398499999297
5,1200,127638767340493.72,42,32,85805993065401.28,0.0,102.24962127289895,326.4982647302479,29.47241995799959
6,1400,100607022793424.55,60,49,86706563936193.25,0.0,77.339393196324,329.37009129781495,3.546640999998999
7,1600,96760167011116.31,86,58,89153884055506.84,0.0,59.75883613283032,332.03466678521136,16.23802854099995
8,1800,106083369583610.03,143,90,100119651121401.66,0.0,40.35059909000841,320.2911845387937,2.0767460000006395
9,2000,112772250280981.14,177,115,112632600695551.81,0.0,16.549341136716293,318.3805852954998,2.477702624999438
10,2200,142249143703350.6,200,123,142249143703350.6,0.0,0.0,0.0,4.76247633300045
11,2400,144522898810087.6,200,158,144522898810087.6,0.0,0.0,0.0,6.553389290998894
12,2600,147147831868658.7,200,155,147147831868658.7,0.0,0.0,0.0,8.145601874999556
13,2800,146977398868969.8,200,145,146977398868969.8,0.0,0.0,0.0,8.02565825000056
14,3000,150082692196154.1,200,145,150082692196154.1,0.0,0.0,0.0,9.185025958000551
15,3200,148312987009365.62,200,157,148312987009365.62,0.0,0.0,0.0,8.892795791000026
16,3400,150029311515440.84,200,152,150029311515440.84,0.0,0.0,0.0,9.463252083998668
17,3600,149931805533062.1,200,143,149931805533062.1,0.0,0.0,0.0,7.764116459000434
18,3800,155355289019088.06,200,153,155355289019088.06,0.0,0.0,0.0,7.7560764999998355
19,4000,155459202976425.8,200,161,155459202976425.8,0.0,0.0,0.0,9.243939333999151
20,4200,150544973187817.16,200,165,150544973187817.16,0.0,0.0,0.0,9.566849415999968
21,4400,152960064780430.03,200,160,152960064780430.03,0.0,0.0,0.0,9.95466474999921
22,4600,156527322091533.1,200,163,156527322091533.1,0.0,0.0,0.0,8.93625716600036
23,4800,156893327748732.16,200,163,156893327748732.16,0.0,0.0,0.0,8.787978500000463
24,5000,157114359542742.06,200,157,157114359542742.06,0.0,0.0,0.0,8.778201459001139
25,5200,153194102452610.7,200,173,153194102452610.7,0.0,0.0,0.0,9.296511458000168
26,5400,152644728796304.25,200,159,152644728796304.25,0.0,0.0,0.0,9.603227999999945
27,5600,152467910769509.66,200,168,152467910769509.66,0.0,0.0,0.0,8.65861812500043
28,5800,152882996868531.1,200,167,152882996868531.1,0.0,0.0,0.0,9.201983333001408
29,6000,153576358359743.53,200,166,153576358359743.53,0.0,0.0,0.0,9.619271042000037
30,6200,153484462093904.3,200,166,153484462093904.3,0.0,0.0,0.0,8.356211333999454
31,6400,155053067611975.88,200,163,155053067611975.88,0.0,0.0,0.0,9.128208333000657
32,6600,148343595072598.22,200,166,148343595072598.22,0.0,0.0,0.0,9.370591375000004
33,6800,148342255382263.1,200,166,148342255382263.1,0.0,0.0,0.0,8.449384791998455
34,7000,154361816981615.03,200,173,154361816981615.03,0.0,0.0,0.0,9.101406166999368
35,7200,152521448058100.44,200,169,152521448058100.44,0.0,0.0,0.0,8.57111841599908
36,7400,161478826834715.03,200,136,161478826834715.03,0.0,0.0,0.0,9.39540470800057
37,7600,160035229203763.6,200,145,160035229203763.6,0.0,0.0,0.0,9.751517709000836
38,7800,154929206039877.06,200,145,154929206039877.06,0.0,0.0,0.0,8.057758958000704
39,8000,154308322043217.9,200,141,154308322043217.9,0.0,0.0,0.0,7.74300116700033
40,8200,154302205629326.38,200,139,154302205629326.38,0.0,0.0,0.0,8.25332145900029
41,8400,153895773889637.2,200,138,153895773889637.2,0.0,0.0,0.0,9.532011999999668
42,8600,154072162429912.38,200,154,154072162429912.38,0.0,0.0,0.0,6.571176749999722
43,8800,163056053156267.56,200,150,163056053156267.56,0.0,0.0,0.0,9.3162946249995
44,9000,162392221594012.44,200,151,162392221594012.44,0.0,0.0,0.0,8.560616500000833
45,9200,162711510372722.62,200,150,162711510372722.62,0.0,0.0,0.0,9.09580191600071
46,9400,166519012864837.2,200,157,166519012864837.2,0.0,0.0,0.0,9.568892792000042
47,9600,154767173693071.1,200,158,154767173693071.1,0.0,0.0,0.0,8.783457749999798
48,9800,164098595531802.8,200,164,164098595531802.8,0.0,0.0,0.0,9.1466413750004
49,10000,164182978165968.12,200,153,164182978165968.12,0.0,0.0,0.0,8.679608624999673
50,10200,158620626222077.0,200,146,158620626222077.0,0.0,0.0,0.0,7.929527625001356
