n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,107736408489371.0,1,1,2094795210602.6396,0.0,210.03257646531682,382.54690303808064,1.1932187500060536
1,400,111298495622309.97,1,1,2094795210602.6396,0.0,205.3654408898291,382.8740787388604,0.7685664999880828
2,600,139686997194892.02,1,1,2094795210602.6396,0.0,203.3177013552926,382.7877076241871,0.7818600829923525
3,800,125437103693919.38,6,5,59591044516913.62,0.0,158.2814012563263,382.32511569371565,0.7644844579917844
4,1000,152383411547593.12,13,9,64308551772569.6,0.0,145.9528891006682,374.09454937492677,0.794618250001804
5,1200,184115545095011.12,21,16,125442933387372.25,0.0,124.02669855778888,379.0248285726471,0.7912874579924392
6,1400,167555286926351.94,47,32,128703582939190.62,0.0,102.64135459031226,378.6153113121842,0.7876397500076564
7,1600,177483592846858.8,90,60,148585519426730.94,0.0,81.89359140216766,376.27557138997037,0.8002002499997616
8,1800,180382909321254.78,116,94,180082080033310.38,0.0,40.871957375098134,375.1972012814634,0.9846310829889262
9,2000,181515818425514.1,176,118,181515597083665.0,0.0,5.086172621892471,181.33771868844212,1.0363452910096385
10,2200,181057236227141.88,200,142,181057236227141.88,0.0,0.0,0.0,1.762432291987352
11,2400,179820764761759.34,200,159,179820764761759.34,0.0,0.0,0.0,7.286993749992689
12,2600,180126426816764.12,200,167,180126426816764.12,0.0,0.0,0.0,9.61422187500284
13,2800,180437105031049.5,200,168,180437105031049.5,0.0,0.0,0.0,9.100907082989579
14,3000,180827232237979.88,200,174,180827232237979.88,0.0,0.0,0.0,10.093072165997
15,3200,180772099574028.62,200,168,180772099574028.62,0.0,0.0,0.0,11.646193790991674
16,3400,183865783235250.9,200,166,183865783235250.9,0.0,0.0,0.0,907.4826479580079
17,3600,180911932737128.9,200,168,180911932737128.9,0.0,0.0,0.0,3116.448292041998
18,3800,180487198835491.5,200,162,180487198835491.5,0.0,0.0,0.0,3760.338533499991
19,4000,180396923084534.28,200,170,180396923084534.28,0.0,0.0,0.0,3471.9204407920042
20,4200,181000029157972.8,200,164,181000029157972.8,0.0,0.0,0.0,4024.4499710419914
