n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,115217073122649.25,1,1,46744639300555.625,0.0,211.90187764452466,7551.781597135346,0.1699360840002555
1,400,126000556368997.9,1,1,46744639300555.625,0.0,194.85318864611588,7750.027155657931,7.3285151250001945
2,600,131377996115420.56,4,4,53620326413415.9,0.0,141.2279533522053,364.50994251647774,4.863765209000121
3,800,145120661943710.62,7,7,53653499863199.055,0.0,128.381042426923,365.59272039006464,6.8854402500001015
4,1000,143101938903443.28,15,11,56382908676025.72,0.0,214.5641611357325,18771.50811115075,16.79839229199979
5,1200,133686000890911.61,20,16,89382360187248.64,0.0,128.281994133265,382.83003874317717,7.533585625000342
6,1400,133755253116860.12,35,26,115005869344217.27,0.0,116.66297848722401,365.38546066571655,3.3327610830001504
7,1600,161349734810574.7,72,56,139218562214665.14,0.0,161.82309661732472,10249.896670642041,28.44153158400013
8,1800,153490451095058.3,116,87,153477068614711.53,0.0,60.010372715567854,585.5893131944914,6.086513916000058
9,2000,155164416374849.16,155,96,155042255059040.06,0.0,53.90721722734131,3739.209983484837,2.694407666999723
10,2200,153886834491285.66,196,119,153886834491285.66,0.0,4.80147197864089,300.5148375865144,9.822408291999636
11,2400,163835174570225.75,200,135,163835174570225.75,0.0,0.0,0.0,5.133822041999792
12,2600,165922165548833.06,200,122,165922165548833.06,0.0,0.0,0.0,7.730850750000172
13,2800,166709747323474.0,200,134,166709747323474.0,0.0,0.0,0.0,8.72901179199971
14,3000,168743531786056.7,200,132,168743531786056.7,0.0,0.0,0.0,8.522437916999934
15,3200,168803355327000.78,200,139,168803355327000.78,0.0,0.0,0.0,8.219926125000256
16,3400,168490390538916.44,200,156,168490390538916.44,0.0,0.0,0.0,7.7382570419999865
17,3600,168006924774354.0,200,160,168006924774354.0,0.0,0.0,0.0,9.31191333300012
18,3800,168637464384028.66,200,176,168637464384028.66,0.0,0.0,0.0,8.790315167000244
19,4000,168105309865754.5,200,164,168105309865754.5,0.0,0.0,0.0,9.291678208000121
20,4200,169047397104619.5,200,164,169047397104619.5,0.0,0.0,0.0,8.197376332999738
21,4400,169549812280452.62,200,177,169549812280452.62,0.0,0.0,0.0,9.097513000000163
22,4600,170524027718014.56,200,150,170524027718014.56,0.0,0.0,0.0,8.613953041000059
23,4800,173468202763222.72,200,165,173468202763222.72,0.0,0.0,0.0,7.3037823750000825
24,5000,173528579550630.72,200,170,173528579550630.72,0.0,0.0,0.0,9.607378084000175
25,5200,173173718161443.56,200,172,173173718161443.56,0.0,0.0,0.0,9.469453082999735
26,5400,176497248395122.75,200,184,176497248395122.75,0.0,0.0,0.0,8.76142470800005
27,5600,176612759467530.44,200,175,176612759467530.44,0.0,0.0,0.0,9.228794082999684
28,5800,176473972501114.12,200,173,176473972501114.12,0.0,0.0,0.0,9.48642883399998
29,6000,176784290895984.62,200,181,176784290895984.62,0.0,0.0,0.0,9.049897916999726
30,6200,176530646985212.3,200,177,176530646985212.3,0.0,0.0,0.0,9.932598249999955
31,6400,176276869646155.47,200,185,176276869646155.47,0.0,0.0,0.0,10.013752625000052
32,6600,176326893273459.28,200,172,176326893273459.28,0.0,0.0,0.0,9.207481500000085
33,6800,176107962171401.3,200,176,176107962171401.3,0.0,0.0,0.0,8.592456041000332
34,7000,175671766998245.22,200,178,175671766998245.22,0.0,0.0,0.0,9.58083195800009
35,7200,175362823217828.5,200,170,175362823217828.5,0.0,0.0,0.0,8.03655391700022
36,7400,176012539892075.4,200,180,176012539892075.4,0.0,0.0,0.0,9.09128495799996
37,7600,176188312952456.53,200,180,176188312952456.53,0.0,0.0,0.0,9.556498834000195
38,7800,177308948238616.47,200,174,177308948238616.47,0.0,0.0,0.0,8.634408458000053
39,8000,178101870603534.2,200,179,178101870603534.2,0.0,0.0,0.0,8.942467875000148
40,8200,177850581396564.47,200,177,177850581396564.47,0.0,0.0,0.0,9.036559375000252
41,8400,177917457714523.78,200,174,177917457714523.78,0.0,0.0,0.0,8.557426958000178
42,8600,178069236524345.34,200,178,178069236524345.34,0.0,0.0,0.0,9.427439375000176
43,8800,177368912715423.97,200,172,177368912715423.97,0.0,0.0,0.0,8.916811958999915
44,9000,177712062249266.84,200,176,177712062249266.84,0.0,0.0,0.0,9.534237208999912
45,9200,177736508127533.16,200,178,177736508127533.16,0.0,0.0,0.0,8.168087749999813
46,9400,177864510334215.2,200,167,177864510334215.2,0.0,0.0,0.0,9.028542916999868
47,9600,177666091218633.5,200,174,177666091218633.5,0.0,0.0,0.0,7.903991458999826
48,9800,177806131857877.28,200,175,177806131857877.28,0.0,0.0,0.0,9.096324999999979
49,10000,177085254618098.38,200,174,177085254618098.38,0.0,0.0,0.0,7.3812872910002625
50,10200,176977204953079.66,200,172,176977204953079.66,0.0,0.0,0.0,7.642450457999985
