n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,101531192362160.03,0,0,-,0.2018249999999998,137.48095610463704,332.32716474184065,0.2539628750018892
1,400,111991444369547.25,2,2,31312217544151.41,0.0,135.59554731129174,332.32716474184065,2.061795749999874
2,600,81571818185302.55,6,4,32242306088788.207,0.0,125.1523562215173,324.6135178858417,2.0492992910003522
3,800,89315058445372.67,8,5,37011563259418.26,0.0,140.15236161240594,325.131303078265,7.877148874998966
4,1000,117219862856221.1,11,8,37758415009425.05,0.0,123.14876545869926,327.8877019689754,10.820520916997339
5,1200,93693827478912.72,19,14,52458494965423.78,0.0,99.58944719817093,330.0138990350249,2.801635957999679
6,1400,89660133388051.78,37,29,68043521687388.48,0.0,71.60641369035939,328.90988678387635,9.901009959001385
7,1600,102376684063605.72,73,55,97566486058367.22,0.0,58.42025211254086,328.89790957614014,11.000902833999135
8,1800,103264307740421.73,120,87,100736402743786.66,0.0,47.21251038563638,328.7632280938893,10.526079333998496
9,2000,102816411528352.89,143,98,100969053665651.75,0.0,30.105666418692216,307.4086681508137,12.236385124997469
10,2200,120152201185294.72,174,100,119368896107016.89,0.0,11.083214797321869,282.6526049240018,7.771230500002275
11,2400,140276806840464.14,188,122,140276059486927.03,0.0,0.999390153338621,114.27501904326547,8.038603000000876
12,2600,140176556892643.81,200,132,140176556892643.81,0.0,0.0,0.0,6.86820112499845
13,2800,143522748559619.7,200,141,143522748559619.7,0.0,0.0,0.0,6.668428167002276
14,3000,148514224885765.47,200,143,148514224885765.47,0.0,0.0,0.0,7.531958207997377
15,3200,148566730852361.88,200,156,148566730852361.88,0.0,0.0,0.0,7.413326625006448
16,3400,147120471809345.84,200,142,147120471809345.84,0.0,0.0,0.0,6.720766500002355
17,3600,147983963818863.4,200,143,147983963818863.4,0.0,0.0,0.0,7.882897208000941
18,3800,147465332287521.2,200,154,147465332287521.2,0.0,0.0,0.0,7.887866083001427
19,4000,148519020722361.03,200,161,148519020722361.03,0.0,0.0,0.0,8.228018292000343
20,4200,150444425653039.9,200,168,150444425653039.9,0.0,0.0,0.0,8.774627875005535
21,4400,152245707558914.97,200,162,152245707558914.97,0.0,0.0,0.0,8.001787792003597
22,4600,153594885945417.3,200,167,153594885945417.3,0.0,0.0,0.0,7.189507708004385
23,4800,155265028532062.5,200,170,155265028532062.5,0.0,0.0,0.0,8.519399332995818
24,5000,155250780994646.25,200,173,155250780994646.25,0.0,0.0,0.0,7.811599833003129
25,5200,156788003921471.66,200,172,156788003921471.66,0.0,0.0,0.0,8.243279791000532
26,5400,154429168934458.56,200,163,154429168934458.56,0.0,0.0,0.0,8.569126832997426
27,5600,155540136550525.7,200,171,155540136550525.7,0.0,0.0,0.0,8.725988124999276
28,5800,158518605329590.22,200,172,158518605329590.22,0.0,0.0,0.0,8.879290208002203
29,6000,162477395369840.44,200,178,162477395369840.44,0.0,0.0,0.0,8.734399166998628
30,6200,161555090762054.16,200,185,161555090762054.16,0.0,0.0,0.0,8.812634624999191
31,6400,161472860696381.2,200,178,161472860696381.2,0.0,0.0,0.0,8.884967917001632
32,6600,161766301251502.7,200,183,161766301251502.7,0.0,0.0,0.0,8.040053500000795
33,6800,158917177430149.34,200,169,158917177430149.34,0.0,0.0,0.0,8.654818875002093
34,7000,159154249956483.66,200,177,159154249956483.66,0.0,0.0,0.0,8.749097833002452
35,7200,158836864329590.88,200,167,158836864329590.88,0.0,0.0,0.0,8.700555542003713
36,7400,159806416982190.88,200,159,159806416982190.88,0.0,0.0,0.0,8.118887750002614
37,7600,161236602185893.2,200,170,161236602185893.2,0.0,0.0,0.0,9.147748083996703
38,7800,158157880236792.0,200,177,158157880236792.0,0.0,0.0,0.0,8.317277333997481
39,8000,141026494583733.28,200,174,141026494583733.28,0.0,0.0,0.0,8.669609374999709
40,8200,141706916931691.44,200,170,141706916931691.44,0.0,0.0,0.0,7.848592082998948
41,8400,133667452760086.62,200,168,133667452760086.62,0.0,0.0,0.0,8.977691500003857
42,8600,149030653183963.78,200,175,149030653183963.78,0.0,0.0,0.0,8.29964904100052
43,8800,158237749229906.66,200,161,158237749229906.66,0.0,0.0,0.0,10.126275709000765
44,9000,158341410501430.22,200,167,158341410501430.22,0.0,0.0,0.0,8.307745165999222
45,9200,148825199029221.03,200,158,148825199029221.03,0.0,0.0,0.0,8.395269125001505
46,9400,149786836872638.44,200,170,149786836872638.44,0.0,0.0,0.0,8.26824045900139
47,9600,149779330404393.2,200,176,149779330404393.2,0.0,0.0,0.0,9.481156667003233
48,9800,149023871817584.66,200,168,149023871817584.66,0.0,0.0,0.0,7.7229912919938215
49,10000,149002275607070.25,200,155,149002275607070.25,0.0,0.0,0.0,7.253167916001985
50,10200,149505812598516.75,200,160,149505812598516.75,0.0,0.0,0.0,8.531683790999523
