n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,78670561323976.2,0,0,-,0.042525000000000035,342.5293215409519,21709.2988774742,0.16792479200012167
1,400,89379469965520.19,3,3,17013827868619.914,0.0,185.0569361542783,366.34152057871313,15.623923166998793
2,600,80781058397105.08,5,4,46786643797459.94,0.0,178.61163971070047,368.1045714081802,6.124609624999721
3,800,101889305991956.31,15,11,95568784316303.73,0.0,155.09836316210848,370.24196148592057,7.6878732919994945
4,1000,121419555240036.31,27,19,97830943816712.73,0.0,146.3925132020403,1987.7373425650578,2.7295192500005214
5,1200,103194928733490.34,48,35,98893662574564.69,0.0,127.43660566070751,1987.7373425650578,3.8748201669986884
6,1400,131777878136615.4,89,56,108994392146413.44,0.0,108.12440073101062,2615.6887930778553,5.013439207999909
7,1600,115999519282232.12,115,87,109275128188931.64,0.0,61.95928722265726,364.5846629525951,8.478751082999224
8,1800,123004813947583.9,153,100,108455533144161.69,0.0,24.490064932375766,370.4025016343568,5.070836458000485
9,2000,128260502555408.88,177,118,128185110829868.3,0.0,8.473914037002867,261.50911298882716,7.270835583000007
10,2200,131262510385859.98,200,130,131262510385859.98,0.0,0.0,0.0,6.630117124999742
11,2400,131436200853374.67,200,146,131436200853374.67,0.0,0.0,0.0,9.109365917000105
12,2600,136952167700286.75,200,155,136952167700286.75,0.0,0.0,0.0,10.009824499999013
13,2800,162984877653645.56,200,154,162984877653645.56,0.0,0.0,0.0,8.583791416998793
14,3000,162280718289830.12,200,155,162280718289830.12,0.0,0.0,0.0,7.596396209000886
15,3200,162378765869540.9,200,147,162378765869540.9,0.0,0.0,0.0,7.94881499999974
16,3400,162728613383749.75,200,164,162728613383749.75,0.0,0.0,0.0,8.682478249998894
17,3600,167766329184013.4,200,162,167766329184013.4,0.0,0.0,0.0,7.486786292000033
18,3800,168257954765483.78,200,173,168257954765483.78,0.0,0.0,0.0,8.168596250001428
19,4000,167335748328842.62,200,163,167335748328842.62,0.0,0.0,0.0,8.546164625000529
20,4200,167357342575827.75,200,168,167357342575827.75,0.0,0.0,0.0,8.29763791699952
21,4400,167658233830055.72,200,171,167658233830055.72,0.0,0.0,0.0,9.552684291000332
22,4600,170696732980935.94,200,173,170696732980935.94,0.0,0.0,0.0,8.308092624998608
23,4800,169078049994502.8,200,165,169078049994502.8,0.0,0.0,0.0,8.808070708000741
24,5000,172974514022322.47,200,166,172974514022322.47,0.0,0.0,0.0,7.315849041000547
25,5200,174898237479309.25,200,162,174898237479309.25,0.0,0.0,0.0,7.746211958001368
26,5400,175487130123483.8,200,158,175487130123483.8,0.0,0.0,0.0,7.777380166000512
27,5600,174932256390863.78,200,162,174932256390863.78,0.0,0.0,0.0,9.05138445800003
28,5800,175285756537467.12,200,177,175285756537467.12,0.0,0.0,0.0,8.895510374999503
29,6000,175860680586068.5,200,165,175860680586068.5,0.0,0.0,0.0,9.396383875000538
30,6200,175935670567066.16,200,180,175935670567066.16,0.0,0.0,0.0,9.518389625000054
31,6400,176976373328179.34,200,167,176976373328179.34,0.0,0.0,0.0,8.922647124998548
32,6600,177209134967115.84,200,170,177209134967115.84,0.0,0.0,0.0,9.893310749999728
33,6800,177229415974793.03,200,169,177229415974793.03,0.0,0.0,0.0,8.140354082999693
34,7000,177159348576207.47,200,170,177159348576207.47,0.0,0.0,0.0,8.664397000000463
35,7200,176247151547695.34,200,175,176247151547695.34,0.0,0.0,0.0,8.61451120899983
36,7400,176249669914317.44,200,166,176249669914317.44,0.0,0.0,0.0,9.41936458300006
37,7600,176292609750935.34,200,170,176292609750935.34,0.0,0.0,0.0,9.37291633300083
38,7800,176020322972095.44,200,164,176020322972095.44,0.0,0.0,0.0,9.974843124999097
39,8000,176124195202774.25,200,172,176124195202774.25,0.0,0.0,0.0,8.425719000000754
40,8200,174904086709144.78,200,177,174904086709144.78,0.0,0.0,0.0,8.363081124998644
41,8400,175803134548015.8,200,180,175803134548015.8,0.0,0.0,0.0,8.902669375000187
42,8600,175785544470017.62,200,178,175785544470017.62,0.0,0.0,0.0,9.040344500001083
43,8800,175272073862353.53,200,181,175272073862353.53,0.0,0.0,0.0,8.819804250000743
44,9000,175824005304334.3,200,177,175824005304334.3,0.0,0.0,0.0,8.587525832999745
45,9200,175984749122288.62,200,177,175984749122288.62,0.0,0.0,0.0,8.819681832999777
46,9400,175633340911412.34,200,178,175633340911412.34,0.0,0.0,0.0,9.5473893340004
47,9600,175681620397882.9,200,175,175681620397882.9,0.0,0.0,0.0,8.273949208998602
48,9800,175710397428176.7,200,172,175710397428176.7,0.0,0.0,0.0,9.056337083999097
49,10000,175171924503258.5,200,175,175171924503258.5,0.0,0.0,0.0,7.927082167001572
50,10200,176373385747815.03,200,175,176373385747815.03,0.0,0.0,0.0,8.515007500000138
