n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,124340191133881.06,1,1,52985687678522.91,0.0,197.64071737146628,382.66753737755846,0.5004939169994032
1,400,129544703801667.17,2,2,52998984209748.63,0.0,184.2157771946141,384.21152208265505,12.176360375000513
2,600,132213182882019.22,6,6,93314240107500.22,0.0,176.5856420655256,384.21152208265505,16.149442707999697
3,800,140473281156583.95,7,7,93522829591492.7,0.0,156.55359313382482,377.4356946156288,11.964997667000716
4,1000,139858612681138.1,12,11,102732457895577.08,0.0,153.50641297411576,374.48766453688563,2.0751806250009395
5,1200,158630379319214.7,19,18,102762878664798.3,0.0,148.98405003193474,382.31860530465093,2.091186833997199
6,1400,149525639089552.66,41,32,124985020306909.9,0.0,120.49901781777808,385.3228352105262,4.47628770799929
7,1600,140990389846410.62,68,50,128520005062287.16,0.0,104.04817232032495,384.9980649730043,2.1592130829994858
8,1800,141599192253092.38,101,66,141584823677528.12,0.0,69.141870873926,382.97693073283966,5.13892829100223
9,2000,149386324756442.4,146,101,149149034684712.12,0.0,39.432776965739244,379.128664192384,9.160986541999591
10,2200,159152794210221.4,191,139,159152789780378.1,0.0,2.3915307703295103,135.26238460178934,8.017179749997013
11,2400,172980490599452.8,200,154,172980490599452.8,0.0,0.0,0.0,8.389333375002025
12,2600,172091438126059.78,200,159,172091438126059.78,0.0,0.0,0.0,7.787019416002295
13,2800,173902004704542.88,200,157,173902004704542.88,0.0,0.0,0.0,8.930960083001992
14,3000,174365580902478.6,200,159,174365580902478.6,0.0,0.0,0.0,8.020668832999945
15,3200,176671109743774.34,200,165,176671109743774.34,0.0,0.0,0.0,9.70458674999827
16,3400,177239225442078.97,200,168,177239225442078.97,0.0,0.0,0.0,7.891241459001321
17,3600,177651325901312.03,200,175,177651325901312.03,0.0,0.0,0.0,9.212574917000893
18,3800,179929347351928.44,200,178,179929347351928.44,0.0,0.0,0.0,8.54482391700003
19,4000,180258735634742.7,200,170,180258735634742.7,0.0,0.0,0.0,9.40025874999992
20,4200,180402818037468.2,200,173,180402818037468.2,0.0,0.0,0.0,9.422528708000755
21,4400,179636749218958.9,200,176,179636749218958.9,0.0,0.0,0.0,8.565120334002131
22,4600,187351261820456.03,200,178,187351261820456.03,0.0,0.0,0.0,8.62964054099939
23,4800,187087894623647.16,200,175,187087894623647.16,0.0,0.0,0.0,9.839542457997595
24,5000,187073488359319.97,200,180,187073488359319.97,0.0,0.0,0.0,8.878661834001832
25,5200,187450239004838.78,200,174,187450239004838.78,0.0,0.0,0.0,8.397451875000115
26,5400,187716912749185.12,200,181,187716912749185.12,0.0,0.0,0.0,8.1796538339986
27,5600,190912505729437.44,200,183,190912505729437.44,0.0,0.0,0.0,9.232818874999793
28,5800,192142504917305.28,200,187,192142504917305.28,0.0,0.0,0.0,9.421814207998978
29,6000,193956392009017.62,200,180,193956392009017.62,0.0,0.0,0.0,9.415943124997284
30,6200,193269335023271.2,200,181,193269335023271.2,0.0,0.0,0.0,8.999124416997802
31,6400,193496871997133.62,200,185,193496871997133.62,0.0,0.0,0.0,8.807061749997956
32,6600,193712263784515.44,200,184,193712263784515.44,0.0,0.0,0.0,9.283433666998462
33,6800,193690510969319.38,200,187,193690510969319.38,0.0,0.0,0.0,9.366565625001385
34,7000,193266949983371.1,200,179,193266949983371.1,0.0,0.0,0.0,8.453289332999702
35,7200,193797120991045.25,200,169,193797120991045.25,0.0,0.0,0.0,9.0068303750013
36,7400,193172755136469.34,200,181,193172755136469.34,0.0,0.0,0.0,8.69748612499825
37,7600,192751115361995.4,200,175,192751115361995.4,0.0,0.0,0.0,9.286798125001951
38,7800,192400399442716.88,200,176,192400399442716.88,0.0,0.0,0.0,9.889542999997502
39,8000,192758459383933.66,200,177,192758459383933.66,0.0,0.0,0.0,10.01051379099954
40,8200,193333904566963.16,200,184,193333904566963.16,0.0,0.0,0.0,9.086566707999737
41,8400,193465268646124.88,200,184,193465268646124.88,0.0,0.0,0.0,9.285724541998206
42,8600,191287504577874.78,200,184,191287504577874.78,0.0,0.0,0.0,10.6579723750001
43,8800,191188594662099.25,200,185,191188594662099.25,0.0,0.0,0.0,9.321686874998704
44,9000,190398716812136.3,200,181,190398716812136.3,0.0,0.0,0.0,9.036636749999161
45,9200,190510909461970.0,200,189,190510909461970.0,0.0,0.0,0.0,9.920475999999326
46,9400,191055941725809.06,200,190,191055941725809.06,0.0,0.0,0.0,9.552023749998625
47,9600,190932267066299.5,200,184,190932267066299.5,0.0,0.0,0.0,9.345762625001953
48,9800,191087938377717.0,200,170,191087938377717.0,0.0,0.0,0.0,8.841952958999173
49,10000,190865359151017.3,200,180,190865359151017.3,0.0,0.0,0.0,8.62149029200009
50,10200,190744525205117.16,200,190,190744525205117.16,0.0,0.0,0.0,7.926936749998276
