n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,110249460773930.34,1,1,2466441623711.5747,0.0,173.0874088110226,378.62885081819473,0.15823616698617116
1,400,121002793100901.2,1,1,2466441623711.5747,0.0,195.1863578553404,382.42060787972264,0.863337999995565
2,600,139144111323156.25,1,1,2466441623711.5747,0.0,189.14875639219176,377.14248695340973,0.859133624995593
3,800,117721469844600.95,1,1,2466441623711.5747,0.0,183.58148748286803,390.3363367985756,0.8598415000014938
4,1000,112285138477212.23,2,2,57329807996241.85,0.0,158.80528168408162,382.72532014626915,0.8573000830074307
5,1200,111507142905061.0,7,7,58679466264811.234,0.0,133.36018671799678,379.0397630399689,0.858824208000442
6,1400,134244849899406.72,14,14,61382625615118.125,0.0,130.72267349672737,382.04331092316204,0.8751607500016689
7,1600,100683351223100.19,23,22,62078226690332.69,0.0,120.00703689162154,383.3040438730139,0.8445615000091493
8,1800,140860384418946.34,48,42,71668952265194.55,0.0,81.9132362365954,375.07834401101593,0.8202863750047982
9,2000,112795904861921.88,107,74,108282566728799.58,0.0,72.43741673221547,380.45059157166054,0.8743007500015665
10,2200,117006346266917.81,136,101,115814770193778.31,0.0,51.33503089201535,378.64826195194667,4.52504808298545
11,2400,132343541414671.22,157,103,132337289528373.39,0.0,22.750171658152176,380.4337787786234,4.459374999976717
12,2600,152486506197078.75,200,138,152486506197078.75,0.0,0.0,0.0,8.020655125001213
13,2800,156671578429207.22,200,156,156671578429207.22,0.0,0.0,0.0,9.251322625001194
14,3000,158714160729256.9,200,155,158714160729256.9,0.0,0.0,0.0,10.594293583999388
15,3200,158687794073867.9,200,163,158687794073867.9,0.0,0.0,0.0,9.877862875000574
16,3400,157208947637053.1,200,165,157208947637053.1,0.0,0.0,0.0,11.058340666990262
17,3600,163814777252980.03,200,162,163814777252980.03,0.0,0.0,0.0,145.71152420900762
18,3800,174512614056182.72,200,170,174512614056182.72,0.0,0.0,0.0,1132.4334397920175
19,4000,175063781643822.62,200,171,175063781643822.62,0.0,0.0,0.0,2005.5943860409898
20,4200,175778115437563.3,200,177,175778115437563.3,0.0,0.0,0.0,2970.954828124988
