n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,122108708455870.38,1,1,36623343975570.414,0.0,207.86801199211993,4589.359539475426,0.14706087499507703
1,400,98242711167956.95,3,3,81812800128790.7,0.0,180.35856127787198,849.0602552973603,0.7694158749945927
2,600,157967836955408.16,8,8,81998606632443.52,0.0,154.13872067066288,358.1821703043015,0.7593704999890178
3,800,105274278691271.44,10,9,81998612930580.75,0.0,153.13017573298876,369.9582335691801,0.7517887499998324
4,1000,113752946421961.88,20,18,87416266852240.4,0.0,148.73061372080286,369.6985010955505,0.7567173330171499
5,1200,123057634626162.89,28,23,87739725875194.98,0.0,156.20370396952092,4991.417741935749,0.7939133750041947
6,1400,131774996339402.4,47,35,89493469015386.44,0.0,224.0235351821775,28183.504865548843,0.7749915839813184
7,1600,117744783241655.5,81,51,113494615874837.02,0.0,212.1488246025516,23535.00480861412,0.7918073749751784
8,1800,119834151164390.03,144,92,116364566870712.6,0.0,25.7495147575746,370.7684488228663,0.9381615829770453
9,2000,150461588625761.75,172,110,150241736213670.4,0.0,8.262588082355208,253.23145613878694,2.893031624989817
10,2200,151063374037139.56,200,139,151063374037139.56,0.0,0.0,0.0,4.2432266249961685
11,2400,159010407966907.94,200,142,159010407966907.94,0.0,0.0,0.0,7.72482962498907
12,2600,158951921387810.56,200,152,158951921387810.56,0.0,0.0,0.0,8.537558333016932
13,2800,159887735867205.34,200,148,159887735867205.34,0.0,0.0,0.0,9.504120917001273
14,3000,159888377044696.16,200,159,159888377044696.16,0.0,0.0,0.0,10.356174834014382
15,3200,160673270464246.0,200,151,160673270464246.0,0.0,0.0,0.0,12.508180416014511
16,3400,166542637744685.28,200,164,166542637744685.28,0.0,0.0,0.0,99.79981037499965
17,3600,174440248132395.75,200,154,174440248132395.75,0.0,0.0,0.0,874.2264127499948
18,3800,174964573561539.0,200,162,174964573561539.0,0.0,0.0,0.0,1038.239775583992
19,4000,174347036214901.8,200,165,174347036214901.8,0.0,0.0,0.0,2357.0994115000067
20,4200,174257772208443.1,200,168,174257772208443.1,0.0,0.0,0.0,3090.670665832993
