n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,112146088630425.94,3,3,31404486532018.652,0.0,190.42051636954898,382.20779807823794,0.5073599579991424
1,400,111402464408049.53,3,3,31404486532018.652,0.0,186.60722788334493,370.2971026642295,13.545767666000756
2,600,137248893076714.84,9,8,69782374465339.25,0.0,179.01080479065976,378.6732689075665,2.734943375000512
3,800,119743741276576.97,15,14,70895539081014.62,0.0,156.6471698136014,376.95849109555013,5.382051833999867
4,1000,125209985865419.44,29,27,71129468901813.17,0.0,154.2743462882023,377.7097334638755,11.93975325000065
5,1200,111382883495183.88,49,39,99048578696756.4,0.0,131.32413165830093,375.32658989765446,12.340120042001217
6,1400,132857887678111.67,106,78,132355845536175.39,0.0,77.61147806667844,385.48861608167886,2.1403892500002257
7,1600,132690794611652.28,124,102,132058417364904.84,0.0,52.2135790159494,382.51313471515783,2.1637655410013394
8,1800,146042358485267.94,187,122,146026493802980.78,0.0,1.535382014297494,200.9098702195248,8.968229624999367
9,2000,150734053128688.72,200,159,150734053128688.72,0.0,0.0,0.0,7.454815332999715
10,2200,156446896931109.16,200,157,156446896931109.16,0.0,0.0,0.0,7.068675874999826
11,2400,163187254892724.97,200,147,163187254892724.97,0.0,0.0,0.0,7.858158291001018
12,2600,163364822676369.47,200,168,163364822676369.47,0.0,0.0,0.0,7.898943125001097
13,2800,163317039307305.2,200,161,163317039307305.2,0.0,0.0,0.0,8.49908858299932
14,3000,164237061047350.7,200,169,164237061047350.7,0.0,0.0,0.0,9.004666584000006
15,3200,163244560854149.62,200,172,163244560854149.62,0.0,0.0,0.0,9.814847583998926
16,3400,164299759372241.75,200,165,164299759372241.75,0.0,0.0,0.0,9.522824208001111
17,3600,178477433282786.84,200,174,178477433282786.84,0.0,0.0,0.0,7.710635583000112
18,3800,178131298552076.6,200,172,178131298552076.6,0.0,0.0,0.0,8.068670041000587
19,4000,178765681539074.8,200,170,178765681539074.8,0.0,0.0,0.0,9.135791042001074
20,4200,178832410530529.16,200,166,178832410530529.16,0.0,0.0,0.0,9.132874250000896
21,4400,179859904004065.62,200,177,179859904004065.62,0.0,0.0,0.0,10.018012999998973
22,4600,179772221192934.94,200,176,179772221192934.94,0.0,0.0,0.0,9.469637959000465
23,4800,180400236753883.3,200,175,180400236753883.3,0.0,0.0,0.0,9.286051625000255
24,5000,180316058487859.62,200,176,180316058487859.62,0.0,0.0,0.0,8.569701124999483
25,5200,180796597786951.62,200,181,180796597786951.62,0.0,0.0,0.0,8.361855291999746
26,5400,179704697416961.8,200,173,179704697416961.8,0.0,0.0,0.0,10.211599292000756
27,5600,180350985096620.12,200,181,180350985096620.12,0.0,0.0,0.0,9.022838167000373
28,5800,180845399635959.94,200,172,180845399635959.94,0.0,0.0,0.0,9.814333083999372
29,6000,180654943523148.0,200,178,180654943523148.0,0.0,0.0,0.0,8.939679292001529
30,6200,180130055262753.9,200,187,180130055262753.9,0.0,0.0,0.0,9.992759750000914
31,6400,182311000437611.78,200,178,182311000437611.78,0.0,0.0,0.0,9.66115825000088
32,6600,182913580400779.97,200,184,182913580400779.97,0.0,0.0,0.0,9.006177541999932
33,6800,190306017425194.9,200,184,190306017425194.9,0.0,0.0,0.0,9.377177958000175
34,7000,188976077569646.84,200,177,188976077569646.84,0.0,0.0,0.0,9.487106458000198
35,7200,188885369948874.44,200,180,188885369948874.44,0.0,0.0,0.0,10.036174124999889
36,7400,188851214908882.56,200,193,188851214908882.56,0.0,0.0,0.0,8.988330750000387
37,7600,197018228802765.44,200,187,197018228802765.44,0.0,0.0,0.0,9.861525416999939
38,7800,197068162328410.47,200,177,197068162328410.47,0.0,0.0,0.0,8.827052040998751
39,8000,196480254083904.34,200,191,196480254083904.34,0.0,0.0,0.0,9.84693520899964
40,8200,197771301392883.28,200,186,197771301392883.28,0.0,0.0,0.0,9.849706416998742
41,8400,197430417791724.7,200,183,197430417791724.7,0.0,0.0,0.0,8.651674917000491
42,8600,198105535901534.56,200,186,198105535901534.56,0.0,0.0,0.0,9.461705625000832
43,8800,198116610099426.2,200,183,198116610099426.2,0.0,0.0,0.0,9.462621458000285
44,9000,197038896864754.16,200,183,197038896864754.16,0.0,0.0,0.0,9.797951624999769
45,9200,199421795591851.25,200,181,199421795591851.25,0.0,0.0,0.0,9.832441749998907
46,9400,197917015637508.53,200,176,197917015637508.53,0.0,0.0,0.0,9.44610775000001
47,9600,198300414497331.2,200,183,198300414497331.2,0.0,0.0,0.0,8.70744858299986
48,9800,197739505463731.66,200,174,197739505463731.66,0.0,0.0,0.0,8.025222833999578
49,10000,198711750669383.28,200,173,198711750669383.28,0.0,0.0,0.0,8.552870499999699
50,10200,197158054230609.88,200,172,197158054230609.88,0.0,0.0,0.0,9.729259833999095
