n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,120880608964609.23,0,0,-,0.09562499999999974,135.49776067184456,332.1056993197144,0.25993137499972363
1,400,129304939272766.7,1,1,15220144567203.416,0.0,128.86654136246474,332.1056993197144,11.555346250002913
2,600,81538846493022.05,7,6,51085205489794.18,0.0,124.17697880860322,333.68496363343127,8.741594874998555
3,800,88368523941317.5,13,9,52965079962920.57,0.0,111.451617701415,329.7771751841681,11.96567970900287
4,1000,119687133138802.36,21,12,61360417200257.56,0.0,81.64012731814715,323.68687376044977,4.6723503329994855
5,1200,144701798622539.7,41,20,68935640099430.24,0.0,61.74927019912149,312.20307503326535,2.1280672089997097
6,1400,102325618613253.02,63,34,70904820979596.8,0.0,36.96269113745383,316.02284397364565,2.5531504999999015
7,1600,76636379725530.25,80,47,72419529099804.6,0.0,34.45656282460036,316.55681076528845,4.156250459000148
8,1800,104549310239562.34,114,62,103482977272168.94,0.0,28.714702985249843,330.52055749700946,14.047832000000199
9,2000,116141439329140.73,175,82,116092602687107.2,0.0,6.971451015133258,275.2980355937824,2.226743167000677
10,2200,138029641711057.0,200,98,138029641711057.0,0.0,0.0,0.0,2.9073272499990708
11,2400,142555241101794.2,200,135,142555241101794.2,0.0,0.0,0.0,5.758656833000714
12,2600,143577740810504.06,200,133,143577740810504.06,0.0,0.0,0.0,5.662978208998538
13,2800,139867521374040.12,200,140,139867521374040.12,0.0,0.0,0.0,7.410675792001712
14,3000,140472737330764.78,200,147,140472737330764.78,0.0,0.0,0.0,8.509953208002116
15,3200,141258318537175.44,200,152,141258318537175.44,0.0,0.0,0.0,7.563072624998313
16,3400,139105523376113.92,200,170,139105523376113.92,0.0,0.0,0.0,8.264816625000094
17,3600,139174928324196.33,200,163,139174928324196.33,0.0,0.0,0.0,8.373260666998249
18,3800,139250406839235.11,200,156,139250406839235.11,0.0,0.0,0.0,8.88926608300244
19,4000,146796757512076.62,200,164,146796757512076.62,0.0,0.0,0.0,8.053807000000234
20,4200,160703511679919.94,200,168,160703511679919.94,0.0,0.0,0.0,7.890210291996482
21,4400,159880796526099.2,200,165,159880796526099.2,0.0,0.0,0.0,8.571980957996857
22,4600,154415397386696.66,200,159,154415397386696.66,0.0,0.0,0.0,9.150741375000507
23,4800,156263050925468.78,200,177,156263050925468.78,0.0,0.0,0.0,9.405787249997957
24,5000,154963665567611.66,200,166,154963665567611.66,0.0,0.0,0.0,8.629698625001765
25,5200,157619538889141.9,200,165,157619538889141.9,0.0,0.0,0.0,9.908426124999096
26,5400,155210039111797.66,200,168,155210039111797.66,0.0,0.0,0.0,8.461393207999208
27,5600,156819932102000.2,200,173,156819932102000.2,0.0,0.0,0.0,8.307715208997251
28,5800,159095815269195.62,200,172,159095815269195.62,0.0,0.0,0.0,8.706539500002691
29,6000,162113994237174.34,200,171,162113994237174.34,0.0,0.0,0.0,9.111548832999688
30,6200,158679373689816.3,200,175,158679373689816.3,0.0,0.0,0.0,8.36849458299912
31,6400,159496349002198.75,200,180,159496349002198.75,0.0,0.0,0.0,8.524256624998088
32,6600,159551838947358.1,200,182,159551838947358.1,0.0,0.0,0.0,7.719883249999839
33,6800,158193444935232.75,200,178,158193444935232.75,0.0,0.0,0.0,7.83295279199956
34,7000,153678548523915.4,200,184,153678548523915.4,0.0,0.0,0.0,7.105840374999389
35,7200,156332990220274.53,200,178,156332990220274.53,0.0,0.0,0.0,9.227143583000725
36,7400,154032722727799.03,200,185,154032722727799.03,0.0,0.0,0.0,9.413236541000515
37,7600,154546532786511.72,200,162,154546532786511.72,0.0,0.0,0.0,7.776060125001095
38,7800,155260517994881.9,200,174,155260517994881.9,0.0,0.0,0.0,9.237615333000576
39,8000,155435733109567.7,200,176,155435733109567.7,0.0,0.0,0.0,7.702348834001896
40,8200,155353267038715.0,200,174,155353267038715.0,0.0,0.0,0.0,8.11238470799799
41,8400,155933800057684.47,200,178,155933800057684.47,0.0,0.0,0.0,8.057292707999295
42,8600,146338944150500.78,200,176,146338944150500.78,0.0,0.0,0.0,8.944245999999112
43,8800,159634369939317.72,200,178,159634369939317.72,0.0,0.0,0.0,10.182354708002094
44,9000,160173589524913.75,200,185,160173589524913.75,0.0,0.0,0.0,9.175692208998953
45,9200,159971376652455.3,200,176,159971376652455.3,0.0,0.0,0.0,8.138341874997423
46,9400,161510909096356.06,200,180,161510909096356.06,0.0,0.0,0.0,9.595349208000698
47,9600,162079334014588.56,200,161,162079334014588.56,0.0,0.0,0.0,7.283395999998902
48,9800,161272208108512.2,200,154,161272208108512.2,0.0,0.0,0.0,6.684116415999597
49,10000,165238714444975.3,200,171,165238714444975.3,0.0,0.0,0.0,7.9070887500020035
50,10200,159209795714348.62,200,170,159209795714348.62,0.0,0.0,0.0,7.85367883300205
