n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,92985197591015.8,2,2,28837865607773.984,0.0,139.39753655153442,331.2972977880836,0.25770025000019814
1,400,94320372325821.33,3,3,28865232474715.7,0.0,136.55808791215767,333.289296717447,7.861526708999918
2,600,91469441749734.08,8,8,31812835650810.145,0.0,132.1208297971504,333.289296717447,12.068407083000238
3,800,105644162268939.83,12,11,63993497222616.8,0.0,116.21210502316572,329.77293133590035,25.69407720899926
4,1000,104969142674509.19,25,22,69780961408480.625,0.0,98.08771626189065,331.7634522740557,14.453486667000107
5,1200,120160419606754.03,48,38,75438153908090.77,0.0,98.18827437249358,327.2153238017993,10.981404791999921
6,1400,100464643724718.12,72,52,76035185727356.56,0.0,82.51696902167595,326.5749216145051,4.920831417000045
7,1600,110499015006073.72,92,58,104643615140148.33,0.0,60.22700281777449,324.6953765662862,14.164902292000079
8,1800,110792708434184.98,151,80,105570566221752.6,0.0,22.68596194240888,321.9472018848504,11.381116375000602
9,2000,113973032859245.8,184,110,113951017114045.9,0.0,9.573122680972345,323.2571035691477,3.895663166000304
10,2200,113843882709761.9,200,121,113843882709761.9,0.0,0.0,0.0,5.030193667000276
11,2400,121050131739026.33,200,132,121050131739026.33,0.0,0.0,0.0,9.103202500000407
12,2600,140292374635403.77,200,138,140292374635403.77,0.0,0.0,0.0,7.958936374999212
13,2800,140650531006261.69,200,133,140650531006261.69,0.0,0.0,0.0,7.486759291999988
14,3000,140405334243883.16,200,137,140405334243883.16,0.0,0.0,0.0,7.884926875000019
15,3200,158470671587895.34,200,117,158470671587895.34,0.0,0.0,0.0,7.885803625000335
16,3400,159016181094959.38,200,117,159016181094959.38,0.0,0.0,0.0,6.849710541000604
17,3600,143774417268033.88,200,137,143774417268033.88,0.0,0.0,0.0,8.638159707999876
18,3800,149224130231362.2,200,139,149224130231362.2,0.0,0.0,0.0,8.142622334000407
19,4000,144655613009578.3,200,140,144655613009578.3,0.0,0.0,0.0,8.112131332999525
20,4200,148398900550614.25,200,149,148398900550614.25,0.0,0.0,0.0,9.355089792000399
21,4400,158363823266408.75,200,139,158363823266408.75,0.0,0.0,0.0,8.282579332999376
22,4600,156903482909997.28,200,139,156903482909997.28,0.0,0.0,0.0,8.217732041999625
23,4800,157176369061035.22,200,162,157176369061035.22,0.0,0.0,0.0,8.20429141599925
24,5000,156090037342659.6,200,176,156090037342659.6,0.0,0.0,0.0,9.106568875000448
25,5200,161143378923204.66,200,168,161143378923204.66,0.0,0.0,0.0,9.516544542000702
26,5400,162438738074484.8,200,167,162438738074484.8,0.0,0.0,0.0,8.824585833000128
27,5600,160736353991266.25,200,159,160736353991266.25,0.0,0.0,0.0,8.580745290999403
28,5800,160870889861905.03,200,168,160870889861905.03,0.0,0.0,0.0,8.105728208000073
29,6000,160220311739651.4,200,171,160220311739651.4,0.0,0.0,0.0,8.808152583000265
30,6200,160373718646761.06,200,178,160373718646761.06,0.0,0.0,0.0,8.943225541999709
31,6400,160641705403421.25,200,170,160641705403421.25,0.0,0.0,0.0,8.361671541999385
32,6600,160575976702166.94,200,171,160575976702166.94,0.0,0.0,0.0,9.61248062499999
33,6800,160462716254009.62,200,171,160462716254009.62,0.0,0.0,0.0,9.294294499999523
34,7000,157639473817768.25,200,184,157639473817768.25,0.0,0.0,0.0,10.135630499999934
35,7200,150530608603587.16,200,187,150530608603587.16,0.0,0.0,0.0,7.331731165999372
36,7400,149578275305552.06,200,185,149578275305552.06,0.0,0.0,0.0,9.032287582999743
37,7600,149606073366913.28,200,185,149606073366913.28,0.0,0.0,0.0,9.248621208000259
38,7800,152710558102535.62,200,178,152710558102535.62,0.0,0.0,0.0,8.308746166000674
39,8000,154466265320772.25,200,175,154466265320772.25,0.0,0.0,0.0,9.799942166999244
40,8200,153576405834163.75,200,176,153576405834163.75,0.0,0.0,0.0,8.580864333000136
41,8400,152632277605399.44,200,172,152632277605399.44,0.0,0.0,0.0,8.734954040999583
42,8600,148174147888842.28,200,168,148174147888842.28,0.0,0.0,0.0,9.3016827499996
43,8800,127705008294634.38,200,177,127705008294634.38,0.0,0.0,0.0,9.025985374999436
44,9000,134708669862540.84,200,172,134708669862540.84,0.0,0.0,0.0,6.9194917499999065
45,9200,146251805933228.7,200,172,146251805933228.7,0.0,0.0,0.0,8.096274749999793
46,9400,152102067436051.78,200,182,152102067436051.78,0.0,0.0,0.0,8.860182999999779
47,9600,152538183137994.0,200,185,152538183137994.0,0.0,0.0,0.0,9.308728208000502
48,9800,153303088128166.94,200,175,153303088128166.94,0.0,0.0,0.0,8.329335541000546
49,10000,154048934376877.78,200,184,154048934376877.78,0.0,0.0,0.0,8.25269712499994
50,10200,153010295906703.47,200,184,153010295906703.47,0.0,0.0,0.0,8.710198124999806
