n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,139000023350483.6,2,2,31083127352861.145,0.0,184.08013682456408,381.51273527815084,0.18238429100165376
1,400,135376022577222.94,4,4,55188258675561.016,0.0,173.18728079417582,375.28436088167626,2.455314291000832
2,600,127213280544246.28,6,6,56067205444061.74,0.0,182.11508097787726,380.7168930493562,4.609990250002738
3,800,166488005872997.6,13,12,76689787870233.36,0.0,173.14373486601093,382.42332571955967,5.319903457999317
4,1000,131378674850078.44,23,20,89941655480198.48,0.0,130.60260498703119,372.3445093156141,18.741864333002013
5,1200,121552112896231.47,40,34,115673028107826.8,0.0,80.78607623689705,374.3209974530951,3.010287208999216
6,1400,153738619737657.84,75,58,115947916505451.8,0.0,49.12331106202111,380.48254022791826,2.1440476669995405
7,1600,148876436323794.25,147,107,148870284975595.62,0.0,11.845925060455077,216.4803632385553,2.1483782089999295
8,1800,146269240070291.44,185,135,146269239760259.16,0.0,1.0966559683590065,50.26605520435794,2.603057083000749
9,2000,147053479976059.5,200,143,147053479976059.5,0.0,0.0,0.0,3.989546791999601
10,2200,156778464205408.88,200,158,156778464205408.88,0.0,0.0,0.0,8.468181332998938
11,2400,166389668853025.47,200,162,166389668853025.47,0.0,0.0,0.0,15.454623000001448
12,2600,168059553349904.3,200,170,168059553349904.3,0.0,0.0,0.0,8.534293249998882
13,2800,167940352297220.56,200,170,167940352297220.56,0.0,0.0,0.0,8.848661500000162
14,3000,168396693028822.1,200,165,168396693028822.1,0.0,0.0,0.0,8.66872549999971
15,3200,167883259278358.78,200,167,167883259278358.78,0.0,0.0,0.0,9.37223370799984
16,3400,167441732004249.03,200,174,167441732004249.03,0.0,0.0,0.0,7.86971524999899
17,3600,170991024362350.97,200,173,170991024362350.97,0.0,0.0,0.0,9.292872500001977
18,3800,172569138793517.5,200,173,172569138793517.5,0.0,0.0,0.0,9.354356958003336
19,4000,172964094743634.78,200,169,172964094743634.78,0.0,0.0,0.0,7.959462291997625
20,4200,173251924885094.03,200,176,173251924885094.03,0.0,0.0,0.0,9.33498362499813
21,4400,174690807434320.53,200,180,174690807434320.53,0.0,0.0,0.0,9.48059658299826
22,4600,175010739586674.6,200,175,175010739586674.6,0.0,0.0,0.0,8.557239000001573
23,4800,172729773768094.72,200,181,172729773768094.72,0.0,0.0,0.0,8.889255999998568
24,5000,172055996857101.62,200,182,172055996857101.62,0.0,0.0,0.0,9.535573832999944
25,5200,178871540013627.56,200,182,178871540013627.56,0.0,0.0,0.0,8.585946709001291
26,5400,177673298370549.72,200,173,177673298370549.72,0.0,0.0,0.0,9.85805983300088
27,5600,171705310795485.38,200,172,171705310795485.38,0.0,0.0,0.0,8.942806167000526
28,5800,172106583334836.84,200,173,172106583334836.84,0.0,0.0,0.0,9.878149042000587
29,6000,171742082384993.84,200,177,171742082384993.84,0.0,0.0,0.0,9.017946415999177
30,6200,172570902744718.78,200,176,172570902744718.78,0.0,0.0,0.0,9.060937666999962
31,6400,173035331206877.94,200,179,173035331206877.94,0.0,0.0,0.0,9.194811042001675
32,6600,173134948293259.9,200,175,173134948293259.9,0.0,0.0,0.0,8.448743249999097
33,6800,173984920732559.84,200,178,173984920732559.84,0.0,0.0,0.0,8.61774933400011
34,7000,174400906292855.3,200,178,174400906292855.3,0.0,0.0,0.0,9.162703124999098
35,7200,177246393227429.62,200,185,177246393227429.62,0.0,0.0,0.0,9.521925665998424
36,7400,176869019002920.25,200,187,176869019002920.25,0.0,0.0,0.0,9.232207666998875
37,7600,176822389151282.66,200,184,176822389151282.66,0.0,0.0,0.0,9.379891124997812
38,7800,190465121391590.12,200,185,190465121391590.12,0.0,0.0,0.0,9.677404999998544
39,8000,190537889962543.47,200,183,190537889962543.47,0.0,0.0,0.0,11.828782749998936
40,8200,192893159849638.6,200,181,192893159849638.6,0.0,0.0,0.0,10.155096041999059
41,8400,191366190814974.6,200,183,191366190814974.6,0.0,0.0,0.0,8.729057333999663
42,8600,189275994493538.66,200,181,189275994493538.66,0.0,0.0,0.0,9.330040959001053
43,8800,189387363712236.94,200,187,189387363712236.94,0.0,0.0,0.0,8.786333082996862
44,9000,191782889150143.16,200,185,191782889150143.16,0.0,0.0,0.0,8.958530415999121
45,9200,191917809918272.97,200,187,191917809918272.97,0.0,0.0,0.0,8.338872959000582
46,9400,192017584441794.38,200,180,192017584441794.38,0.0,0.0,0.0,9.052044500000193
47,9600,192776621028380.1,200,186,192776621028380.1,0.0,0.0,0.0,9.125071165999543
48,9800,192164047628730.4,200,180,192164047628730.4,0.0,0.0,0.0,8.66876379200039
49,10000,192772818791246.25,200,184,192772818791246.25,0.0,0.0,0.0,8.652809082999738
50,10200,192665620537857.06,200,186,192665620537857.06,0.0,0.0,0.0,8.475433417002932
