n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,110799014040322.88,1,1,21292858836422.57,0.0,193.72792032231402,382.2623021542139,0.16213741599858622
1,400,120167171429525.88,2,2,21791731585457.914,0.0,189.27305791714505,382.2623021542139,0.7951101660000859
2,600,139829068433294.56,2,2,21791731585457.914,0.0,169.82720046374519,381.446913238895,0.7782592920011666
3,800,129946217091578.86,4,4,25211290962669.52,0.0,152.50437362632366,381.98550110885765,0.7649795840006846
4,1000,159070471550318.8,7,7,25258253305563.473,0.0,151.44342805655134,378.3062792243834,0.7693317500015837
5,1200,148034471131530.88,10,10,77640277149116.28,0.0,127.31821633592654,382.7602727038266,0.7945533749989409
6,1400,158824332242141.47,14,13,77645969770018.73,0.0,116.41793770439976,394.16524733874303,0.7933894169982523
7,1600,140029484145213.47,23,21,106830454445854.05,0.0,96.66957644672001,380.23091659915406,0.7794882080015668
8,1800,150196174856408.2,38,29,110049433179093.89,0.0,69.25541426297849,392.35482843474426,0.7993829590013775
9,2000,143748505141048.62,80,59,113429966982878.33,0.0,29.723691944969758,342.4505122092863,0.8001369579978928
10,2200,147531257171896.47,141,93,146643100060002.16,0.0,9.041158249941242,153.7977505846326,0.8560326670012728
11,2400,149690240369832.9,177,128,149689965085826.12,0.0,4.238100336765756,165.54451493524851,1.8720962920015154
12,2600,151254720983417.62,200,134,151254720983417.62,0.0,0.0,0.0,4.304538542000955
13,2800,167586874322532.8,200,149,167586874322532.8,0.0,0.0,0.0,8.943440582999756
14,3000,166474712688416.34,200,157,166474712688416.34,0.0,0.0,0.0,8.565943707999395
15,3200,167915412699870.12,200,155,167915412699870.12,0.0,0.0,0.0,11.012072665998858
16,3400,169883109037960.88,200,150,169883109037960.88,0.0,0.0,0.0,10.774451166998915
17,3600,170096169408702.53,200,165,170096169408702.53,0.0,0.0,0.0,12.075152125002205
18,3800,169924997501708.88,200,162,169924997501708.88,0.0,0.0,0.0,332.03444145899994
19,4000,179827064836543.4,200,166,179827064836543.4,0.0,0.0,0.0,1450.755953625001
20,4200,180198245983662.1,200,176,180198245983662.1,0.0,0.0,0.0,2782.8547885410007
