SpecificEnergy,SEIGrouth,TempIncrease,Price,UpperViolation,LowerViolation,VolFracViolation,C,la,lp,lo,ln,lz,Lh,Rp,Rn,Rcell,efp,efo,efn,mat,Ns,Np
-177827.2075949603,2.972778087712774e-15,0.02401513696859071,107298.19197712555,-8.1926882243963,3.392688224396288,-0.5017499999999999,0.29500000000000004,2.3250000000000003e-05,9.775000000000002e-05,4.375e-05,8.675e-05,2.6850000000000002e-05,0.07150000000000001,1.6535000000000003e-05,2.40125e-05,0.019225000000000003,0.20175000000000004,0.11325,0.11325,LCO,11,52
-309318.8131487379,2.972778087712774e-15,0.5533162677404038,1349554.5103883457,222.6796039650786,-227.4796039650786,-0.059250000000000025,2.575,1.425e-05,0.00018175,8.425000000000001e-05,4.275e-05,2.595e-05,0.0955,1.8515e-05,4.38125e-05,0.024475000000000004,0.29025,0.49675,0.08374999999999999,LCO,73,50
-5941.643772696214,2.972778087712774e-15,0.17905615385721135,72361.62364860479,327.6328023884313,-332.43280238843136,-0.17725000000000002,2.005,1.2450000000000001e-05,5.575000000000001e-05,9.775000000000002e-05,5.9250000000000004e-05,1.425e-05,0.05950000000000001,1.2574999999999999e-05,4.212500000000001e-06,0.005575,0.05425000000000001,0.34925,0.34925,LCO,100,59
-6447.147066254869,2.972778087712774e-15,0.3873424643653881,17791.23259506839,217.8702304193939,-222.6702304193939,-0.47224999999999995,1.2449999999999999,2.0549999999999998e-05,0.00019225,8.875e-05,8.125e-05,1.9650000000000003e-05,0.044500000000000005,1.3565000000000001e-05,2.64875e-05,0.004525,0.17225000000000001,0.14275000000000002,0.14275000000000002,LFP,71,37
-48298.4254381296,2.972778087712774e-15,14.885623245236483,73528.53387361989,77.4405109623697,-82.24051096236971,0.6782499999999999,3.525,2.6850000000000002e-05,4.525e-05,5.275e-05,9.224999999999999e-05,2.5050000000000002e-05,0.0655,1.7525000000000002e-05,4.13375e-05,0.016075000000000002,0.52625,0.58525,0.49675,LFP,35,31
-36553.79667046199,2.972778087712774e-15,0.18563912656337161,127562.20330375606,245.7429655298449,-250.5429655298449,0.11774999999999991,1.6249999999999998,2.235e-05,0.00016075000000000003,1.2250000000000001e-05,0.00013625,1.6950000000000002e-05,0.08050000000000002,1.9505000000000004e-05,9.162500000000002e-06,0.007675000000000001,0.08374999999999999,0.37875,0.58525,LFP,78,60
-309266.30922176136,2.972778087712774e-15,0.28474308003018656,747132.9921291772,111.05611572239587,-115.85611572239588,-0.50175,3.9050000000000002,1.605e-05,0.00015025000000000002,4.825000000000001e-05,4.825000000000001e-05,1.605e-05,0.0625,5.645e-06,3.88625e-05,0.022375000000000003,0.02475,0.23125,0.17225000000000001,LFP,43,75
-291507.02268980414,2.972778087712774e-15,0.24701159920561366,251278.4066019032,116.0843929710341,-120.88439297103412,0.029249999999999887,0.865,1.9650000000000003e-05,8.725e-05,1.675e-05,0.00014725,1.3350000000000001e-05,0.07750000000000001,1.1585000000000002e-05,3.6387500000000004e-05,0.021325000000000004,0.23125,0.17225000000000001,0.55575,LFP,44,27
-56117.07075620823,2.972778087712774e-15,0.4816218448049717,32052.903675123824,9.476972714914623,-14.276972714914635,0.38325,2.765,1.6950000000000002e-05,0.00017125000000000002,3.0250000000000003e-05,6.475e-05,2.415e-05,0.07450000000000001,1.6850000000000002e-06,3.14375e-05,0.009775,0.34925,0.55575,0.40825,LCO,16,54
-14992.439017715038,2.972778087712774e-15,0.18919595965209013,43994.860928334856,259.9676063011965,-264.76760630119657,0.08824999999999983,1.055,2.9550000000000003e-05,0.00012925000000000002,7.525000000000001e-05,7.575e-05,1.515e-05,0.05650000000000001,1.0595000000000001e-05,1.6587500000000003e-05,0.006625000000000001,0.37875,0.26075000000000004,0.37875,LFP,82,38
-55561.70047757276,2.972778087712774e-15,0.3770933976345371,87112.07827241338,156.8294679344224,-161.62946793442242,0.17675000000000007,0.675,1.3350000000000001e-05,0.00011875000000000001,9.325e-05,0.00011975000000000001,2.775e-05,0.08350000000000002,1.4555000000000002e-05,1.1637500000000002e-05,0.012925,0.26075000000000004,0.40825,0.43775000000000003,LFP,55,20
-31783.320738545055,2.972778087712774e-15,0.11702620294419956,17976.572714941307,-38.99075309229836,34.19075309229835,-0.20674999999999988,2.195,2.775e-05,7.675000000000001e-05,6.175000000000001e-05,0.00014175,1.8750000000000002e-05,0.08650000000000001,6.95e-07,6.687500000000001e-06,0.010825000000000001,0.49675,0.20175000000000004,0.02475,LCO,3,90
-0.0,2.972778087712774e-15,19.707838227668866,775.9925904770596,-36.3786285498371,31.578628549837088,0.23575000000000002,3.3350000000000004,2.145e-05,6.625000000000001e-05,7.975e-05,5.3750000000000005e-05,2.0549999999999998e-05,0.0475,6.635000000000001e-06,1.90625e-05,0.013975,0.46725,0.46725,0.23125,LFP,4,4
-94998.11807868544,2.972778087712774e-15,1.2274827634031327,120646.74782063364,87.50470648355764,-92.30470648355765,0.14725,1.815,1.785e-05,0.00024475,3.4750000000000004e-05,0.00010874999999999999,2.235e-05,0.0685,2.675e-06,4.628750000000001e-05,0.018175000000000004,0.43775000000000003,0.43775000000000003,0.20175000000000004,LFP,37,25
-14944.426583648561,2.972778087712774e-15,1.0093804164034061,43703.251378277506,121.74495078178748,-126.54495078178749,0.08825000000000005,1.435,2.8650000000000002e-05,0.00023425,7.075000000000001e-05,0.00013075,2.3250000000000003e-05,0.0925,7.625e-06,1.7375000000000003e-06,0.008725,0.40825,0.08374999999999999,0.52625,LFP,46,23
-77.09404080248319,2.972778087712774e-15,17.94340915072694,26227.83529614317,268.4457213723863,-273.24572137238636,-0.23624999999999996,2.3850000000000002,2.415e-05,0.00010825000000000003,2.5750000000000002e-05,0.00010325000000000002,1.2450000000000001e-05,0.0985,3.6650000000000005e-06,1.4112500000000003e-05,0.015025000000000002,0.11325,0.31975,0.26075000000000004,LFP,90,2
-55140.721264071646,2.972778087712774e-15,0.38340093050919,257538.7042860006,74.228059128087,-79.02805912808701,-0.029750000000000054,3.7150000000000003,2.5050000000000002e-05,0.00013975,5.725e-05,0.00012525,1.785e-05,0.08950000000000001,9.604999999999999e-06,4.8762500000000006e-05,0.011875,0.55575,0.02475,0.31975,LCO,33,97
-217860.92740999334,2.972778087712774e-15,0.08592612564397192,48239.47113998929,-23.76891014502005,18.96891014502004,-0.67875,0.48500000000000004,1.515e-05,0.00020275,3.9250000000000005e-05,9.774999999999999e-05,2.145e-05,0.0505,4.655e-06,3.3912500000000004e-05,0.023425,0.14275000000000002,0.05425000000000001,0.05425000000000001,LFP,7,31
-51483.15357584471,2.972778087712774e-15,0.3720208041298737,389662.3007640288,206.8454568151664,-211.6454568151664,0.6487499999999998,2.9550000000000005,1.8750000000000002e-05,0.00022375,6.625000000000001e-05,7.025e-05,2.9550000000000003e-05,0.053500000000000006,8.615000000000001e-06,2.8962500000000003e-05,0.017125,0.58525,0.52625,0.46725,LFP,68,84
-107472.59929268516,2.972778087712774e-15,3.863694106236919,79941.15937260412,59.454128532642855,-64.25412853264287,-0.029750000000000054,3.145,2.595e-05,0.00021325,2.125e-05,0.00011425000000000001,2.8650000000000002e-05,0.0415,1.5545e-05,2.1537500000000002e-05,0.020275,0.31975,0.29025,0.29025,LCO,30,25
