n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,144276882932225.88,1,1,23055952429471.81,0.0,220.6848896843689,387.19025924450716,11.190464041981613
1,400,116883441510834.55,3,3,46999687838358.695,0.0,197.7260804904715,382.5853476371369,0.8686745419981889
2,600,128137334559394.55,4,4,47077802345213.87,0.0,199.60543620148277,383.23787766903683,0.8424893750052433
3,800,110118137602257.06,4,4,47077802345213.87,0.0,202.33619680354627,382.43241864752565,0.8384272910188884
4,1000,110095043530252.75,5,5,92278881787680.03,0.0,192.74510377815784,392.04335729734,0.8748368750093505
5,1200,109927604745845.31,12,12,93601438156328.72,0.0,194.39647831611583,378.8077540734955,0.8370971659896895
6,1400,129170553384289.06,16,16,93725794961410.33,0.0,165.50981277309322,382.08914752014715,0.8328289579949342
7,1600,121780424559722.66,22,19,108998496054681.7,0.0,137.38570631362484,378.98531208507785,0.8393037499918137
8,1800,135731243912547.62,36,30,109174297319462.53,0.0,98.03325834075575,367.4860614290023,0.8756255420157686
9,2000,151364683679359.8,76,55,151105774316401.7,0.0,74.30164746198584,374.5346263598802,0.8729333750088699
10,2200,153014821075438.84,117,92,152804660498054.4,0.0,57.886295517922754,383.7901903443041,0.9043762090150267
11,2400,161319277438141.06,156,107,161319042745835.06,0.0,35.870810688012554,375.61096762456026,0.9809415830241051
12,2600,137593580217240.05,200,127,137593580217240.05,0.0,0.0,0.0,1.2983673340058886
13,2800,169755919591167.94,200,143,169755919591167.94,0.0,0.0,0.0,4.65308362498763
14,3000,170103031338581.28,200,153,170103031338581.28,0.0,0.0,0.0,9.374273124994943
15,3200,172838129391454.78,200,166,172838129391454.78,0.0,0.0,0.0,9.656892209022772
16,3400,173155799457346.03,200,176,173155799457346.03,0.0,0.0,0.0,11.247890166996513
17,3600,173017993173135.3,200,184,173017993173135.3,0.0,0.0,0.0,306.3287576670118
18,3800,173167316893820.56,200,175,173167316893820.56,0.0,0.0,0.0,460.9303951660113
19,4000,173236394123900.38,200,177,173236394123900.38,0.0,0.0,0.0,1206.6993724589993
20,4200,173465316908202.66,200,166,173465316908202.66,0.0,0.0,0.0,2175.1748365839885
