n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,104818505288636.4,1,1,40144908572436.34,0.0,236.3887381867892,9201.219591671015,1.306373833998805
1,400,95431845624126.67,2,2,46630718906168.93,0.0,227.27924363069732,11000.074643467004,0.7540962909988593
2,600,106835573691297.88,4,4,46662815586342.875,0.0,180.30164316598794,2132.1173468351108,0.7621568329923321
3,800,125158880204871.44,8,8,64340539523417.8,0.0,164.85815845164004,406.2827353223107,0.7591276669991203
4,1000,130510675981429.03,17,14,79535707429694.95,0.0,127.89692122598557,377.7850105573606,0.7708415829984006
5,1200,120041197383409.31,33,23,82293201152054.64,0.0,121.40130446804389,368.3460558889871,0.7826444590173196
6,1400,127028066722240.72,54,46,118894368533349.16,0.0,116.01948391388592,369.9594599690845,0.7774386249948293
7,1600,133436503613757.12,76,56,133088492250860.89,0.0,96.0080020014803,366.8627515322847,0.7636980419920292
8,1800,133778686246819.48,117,77,133759787232001.53,0.0,44.50860806216501,361.0696908250999,0.8337166249984875
9,2000,131052965056845.5,158,104,131051674882060.67,0.0,13.865578458394825,367.91790549828283,1.407094458991196
10,2200,131217328936295.58,179,128,131217163122980.02,0.0,4.9049499989636915,165.52985780597137,4.448682542017195
11,2400,132414191757463.97,200,149,132414191757463.97,0.0,0.0,0.0,4.057043834007345
12,2600,143202252705226.3,200,144,143202252705226.3,0.0,0.0,0.0,5.477069665997988
13,2800,143087008364557.88,200,158,143087008364557.88,0.0,0.0,0.0,7.417999750003219
14,3000,144290738461684.2,200,167,144290738461684.2,0.0,0.0,0.0,9.924328833993059
15,3200,145907913944051.66,200,159,145907913944051.66,0.0,0.0,0.0,97.90761795800063
16,3400,157572945979076.84,200,159,157572945979076.84,0.0,0.0,0.0,800.9173666250135
17,3600,158527435195483.6,200,155,158527435195483.6,0.0,0.0,0.0,1277.2812002080027
18,3800,158413209014814.4,200,147,158413209014814.4,0.0,0.0,0.0,1928.869595791999
19,4000,159639023529800.9,200,153,159639023529800.9,0.0,0.0,0.0,2709.747692292003
20,4200,159770801234702.3,200,150,159770801234702.3,0.0,0.0,0.0,3302.4376582500117
