n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,129497467255029.66,2,1,18883074724996.69,0.0,214.27074840082008,8539.055648760077,0.14448879199335352
1,400,119645517621281.66,3,2,33014127917910.688,0.0,262.2139515058744,17007.78319529283,0.8514926670177374
2,600,99746840386239.84,5,4,33022591404567.05,0.0,186.29997017708916,4791.28539740393,0.838297500013141
3,800,114412697744627.06,6,5,33025445572291.348,0.0,186.126295255692,4791.28539740393,0.8403314169845544
4,1000,142791472933814.44,13,12,87442645902555.17,0.0,153.76221434820064,374.35500184950513,0.8483167919912376
5,1200,125914949029642.7,17,16,87729362668673.84,0.0,146.23543924353416,371.72142954471445,0.8000722079887055
6,1400,140917368192047.44,33,28,88553864905147.44,0.0,142.5236682207088,3841.227312585253,0.8580177080002613
7,1600,118920287987356.56,72,51,91906459862696.8,0.0,90.71553433003328,370.501260914859,0.861223833024269
8,1800,133473259672243.58,128,78,107012372872238.19,0.0,188.27597328837362,28573.971022648926,0.8369817920029163
9,2000,122146641094098.22,172,91,112936473007105.53,0.0,17.805176049622254,367.83050765573864,2.8089506249816623
10,2200,128399648885692.81,192,115,128356815779733.6,0.0,1.802891166798898,290.720078680407,5.107096292020287
11,2400,128570266866401.3,200,137,128570266866401.3,0.0,0.0,0.0,2.5040958330209833
12,2600,134766507218164.66,200,126,134766507218164.66,0.0,0.0,0.0,7.10385233402485
13,2800,134755254544635.95,200,148,134755254544635.95,0.0,0.0,0.0,6.853722875006497
14,3000,147346018753011.53,200,153,147346018753011.53,0.0,0.0,0.0,8.552966916991863
15,3200,171176580202763.53,200,151,171176580202763.53,0.0,0.0,0.0,9.134237166988896
16,3400,171523017007444.53,200,162,171523017007444.53,0.0,0.0,0.0,181.78350979200331
17,3600,171739388460595.25,200,148,171739388460595.25,0.0,0.0,0.0,818.4727330000023
18,3800,171529020875630.03,200,145,171529020875630.03,0.0,0.0,0.0,805.6953430419962
19,4000,172074356851312.62,200,146,172074356851312.62,0.0,0.0,0.0,1010.7718774170207
20,4200,172316587137048.25,200,156,172316587137048.25,0.0,0.0,0.0,685.0073262919905
