n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,113881476751929.22,0,0,-,0.024824999999999986,200.99543442930258,391.683482834893,0.17980366699976003
1,400,110288670570153.22,0,0,-,0.024824999999999986,200.67183200581778,382.7224184950998,17.2410410829998
2,600,114277421725569.88,1,1,52695630490158.25,0.0,186.6202049570528,389.82330747367575,2.132857583000259
3,800,139301151262939.78,5,5,52807951104420.86,0.0,197.11023296982515,382.87640244192954,13.910557250000238
4,1000,133940545419573.83,8,8,53882758086006.27,0.0,191.60981984041297,382.260141152915,2.062009916000079
5,1200,126624632010304.02,13,13,55744423424347.664,0.0,193.9575894740334,382.5173423235382,13.148570166999889
6,1400,130493293393725.39,18,18,91088836082118.38,0.0,173.3291359958256,381.42609751002453,11.061953083999924
7,1600,133384105890004.44,28,24,91153419859378.39,0.0,126.4167346672049,382.69323760344685,2.087809417000244
8,1800,139774281613249.95,56,43,106515422216588.12,0.0,99.29954149261216,382.4241092566842,2.460036874999787
9,2000,142575819238321.5,109,77,141213954370618.16,0.0,56.168744344376066,380.49008217615994,2.168286832999911
10,2200,144285353243476.3,162,107,144190336446566.03,0.0,14.655302881032707,375.0549310444483,4.660479207999742
11,2400,157075587695309.53,200,133,157075587695309.53,0.0,0.0,0.0,4.979977459000111
12,2600,170937300646833.62,200,151,170937300646833.62,0.0,0.0,0.0,7.6655697500000315
13,2800,170456023796918.7,200,152,170456023796918.7,0.0,0.0,0.0,7.980407541999739
14,3000,171096689263384.4,200,162,171096689263384.4,0.0,0.0,0.0,8.153178167000078
15,3200,171405172617040.22,200,177,171405172617040.22,0.0,0.0,0.0,7.736993500000153
16,3400,169645555857262.0,200,162,169645555857262.0,0.0,0.0,0.0,8.569756290999976
17,3600,170810676175784.25,200,178,170810676175784.25,0.0,0.0,0.0,9.26994062499989
18,3800,171036613302069.7,200,171,171036613302069.7,0.0,0.0,0.0,8.44993783300015
19,4000,171071830554202.03,200,168,171071830554202.03,0.0,0.0,0.0,8.261115709000023
20,4200,174964415664813.3,200,176,174964415664813.3,0.0,0.0,0.0,8.899387832999764
21,4400,176901632334264.66,200,178,176901632334264.66,0.0,0.0,0.0,9.506295292000232
22,4600,175752171083666.47,200,178,175752171083666.47,0.0,0.0,0.0,8.61988804199973
23,4800,174259575090115.38,200,173,174259575090115.38,0.0,0.0,0.0,8.713644292000026
24,5000,177396905306779.88,200,163,177396905306779.88,0.0,0.0,0.0,8.452248416999737
25,5200,178279517563536.1,200,168,178279517563536.1,0.0,0.0,0.0,8.333448332999978
26,5400,179031287794419.66,200,159,179031287794419.66,0.0,0.0,0.0,9.641592166999999
27,5600,178643799325334.6,200,175,178643799325334.6,0.0,0.0,0.0,10.082691208000142
28,5800,178693814628173.9,200,177,178693814628173.9,0.0,0.0,0.0,9.954528416000358
29,6000,185496155529383.72,200,176,185496155529383.72,0.0,0.0,0.0,9.729225999999926
30,6200,186018823401103.9,200,182,186018823401103.9,0.0,0.0,0.0,9.93554395800038
31,6400,185808191384970.2,200,188,185808191384970.2,0.0,0.0,0.0,7.760781708000195
32,6600,186707124190334.22,200,182,186707124190334.22,0.0,0.0,0.0,8.067847999999685
33,6800,186835725832824.2,200,185,186835725832824.2,0.0,0.0,0.0,8.685787415999584
34,7000,186894744414009.6,200,190,186894744414009.6,0.0,0.0,0.0,9.024808042000132
35,7200,185383286351510.72,200,182,185383286351510.72,0.0,0.0,0.0,8.510008166000262
36,7400,184142121532064.53,200,188,184142121532064.53,0.0,0.0,0.0,8.322259083000063
37,7600,185245468596315.5,200,190,185245468596315.5,0.0,0.0,0.0,9.297607125000013
38,7800,185476085136549.56,200,185,185476085136549.56,0.0,0.0,0.0,10.190951667000263
39,8000,185743349327417.66,200,178,185743349327417.66,0.0,0.0,0.0,9.614584500000092
40,8200,188480908554682.12,200,173,188480908554682.12,0.0,0.0,0.0,9.909399208000195
41,8400,189076936574029.84,200,172,189076936574029.84,0.0,0.0,0.0,8.159659124999962
42,8600,187331609222025.72,200,171,187331609222025.72,0.0,0.0,0.0,8.59490383299999
43,8800,188262528872382.38,200,169,188262528872382.38,0.0,0.0,0.0,8.101324750000003
44,9000,188486950580863.34,200,176,188486950580863.34,0.0,0.0,0.0,8.986722916999952
45,9200,188215569541671.3,200,167,188215569541671.3,0.0,0.0,0.0,9.60908929199968
46,9400,187741425963749.28,200,174,187741425963749.28,0.0,0.0,0.0,8.44650108299993
47,9600,188215299950369.0,200,175,188215299950369.0,0.0,0.0,0.0,8.746383666999918
48,9800,188987500986944.5,200,171,188987500986944.5,0.0,0.0,0.0,6.746099167000011
49,10000,188330532279751.72,200,181,188330532279751.72,0.0,0.0,0.0,8.964126666000084
50,10200,188199396598043.66,200,185,188199396598043.66,0.0,0.0,0.0,7.017833375000009
