n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,76228473244647.16,1,1,24880766689459.934,0.0,144.07508266907246,330.2266347228788,0.2389445829903707
1,400,95261028468469.44,1,1,24880766689459.934,0.0,147.23561953777386,326.57626795113504,0.8033573330030777
2,600,105466843436182.6,5,5,26447122782990.24,0.0,143.73389371220102,326.57626795113504,0.7627090839960147
3,800,103031240249132.34,10,10,59645938152122.78,0.0,131.7272588608316,329.5329565086756,0.7634087080077734
4,1000,92179204997805.06,17,17,61129678483512.51,0.0,113.83624868572343,330.2608260511132,0.7786315000121249
5,1200,105320774968515.39,37,28,65452473850820.414,0.0,107.23461954978801,329.894286004935,0.7953290829900652
6,1400,106862945661315.44,71,40,102864707450154.5,0.0,68.10338579583922,329.41124546486867,0.8211532920104219
7,1600,106703653492063.36,115,67,104016253473265.89,0.0,27.30479342234298,325.7883064605859,0.7875682079902617
8,1800,110237476524194.69,161,102,110021662641939.78,0.0,6.196035522963359,132.56417050119134,0.8838655410072533
9,2000,130169276378572.05,200,130,130169276378572.05,0.0,0.0,0.0,1.3032268749957439
10,2200,131408793541284.14,200,132,131408793541284.14,0.0,0.0,0.0,7.250466917001177
11,2400,155015003509289.62,200,155,155015003509289.62,0.0,0.0,0.0,7.716426458006026
12,2600,157914078899890.25,200,158,157914078899890.25,0.0,0.0,0.0,9.598117874993477
13,2800,156418521171796.78,200,165,156418521171796.78,0.0,0.0,0.0,9.861255957992398
14,3000,163161576899531.72,200,149,163161576899531.72,0.0,0.0,0.0,9.430210457998328
15,3200,164268634958860.7,200,156,164268634958860.7,0.0,0.0,0.0,11.399257166995085
16,3400,164936875519247.38,200,168,164936875519247.38,0.0,0.0,0.0,336.5014030410093
17,3600,164236129553236.4,200,168,164236129553236.4,0.0,0.0,0.0,1598.9979752090003
18,3800,165574708236182.84,200,167,165574708236182.84,0.0,0.0,0.0,2519.4970786249905
19,4000,165257135285555.62,200,174,165257135285555.62,0.0,0.0,0.0,2564.2055838749948
20,4200,165430733118003.7,200,174,165430733118003.7,0.0,0.0,0.0,2756.9474050420104
