n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,137920694437345.19,1,1,31291214842334.23,0.0,210.08349189994783,378.95387644923636,0.18047658300019975
1,400,155050341460941.6,1,1,31291214842334.23,0.0,217.37040198177954,382.233676262385,2.9597223749997283
2,600,121841755388587.08,1,1,31291214842334.23,0.0,201.91070282311665,381.42275162407924,7.837001666000106
3,800,139964083346228.83,4,4,37282595729479.82,0.0,204.13111219466558,382.3808510405689,12.20998045899978
4,1000,145421525011476.38,7,7,70162837112445.45,0.0,185.44850998370518,382.3808510405689,6.779442000000017
5,1200,133548734789685.9,23,15,102695893427183.52,0.0,159.75306321376627,381.1805129203612,7.193534500000169
6,1400,122684710155221.84,40,26,102706287613894.8,0.0,146.60187302748938,384.54350250471015,6.8499723340000855
7,1600,157343216309684.06,80,51,104359682750426.72,0.0,89.631803341406,386.8579755525808,2.152899375000743
8,1800,135570195200069.06,116,81,133645377825870.22,0.0,42.96784835957299,362.9745216279278,6.0177606670004025
9,2000,164582351988160.62,163,114,164582082485970.28,0.0,18.002136273253235,344.1816827087693,2.179369334000512
10,2200,160723249853504.5,199,138,160723249853504.5,0.0,0.0004136288993028786,0.08272577986057572,6.087152750000314
11,2400,143762967055542.06,200,135,143762967055542.06,0.0,0.0,0.0,7.96216695899966
12,2600,145326812962907.03,200,133,145326812962907.03,0.0,0.0,0.0,9.066020749999552
13,2800,168111249928770.22,200,158,168111249928770.22,0.0,0.0,0.0,8.039283000000069
14,3000,168003963587521.2,200,160,168003963587521.2,0.0,0.0,0.0,8.9788039999994
15,3200,173613139784658.1,200,154,173613139784658.1,0.0,0.0,0.0,7.960723332999805
16,3400,174148679929076.88,200,168,174148679929076.88,0.0,0.0,0.0,9.325598333000016
17,3600,168904896265199.22,200,175,168904896265199.22,0.0,0.0,0.0,7.408520957999826
18,3800,169091063473814.78,200,173,169091063473814.78,0.0,0.0,0.0,8.7900424999998
19,4000,182463160473360.5,200,177,182463160473360.5,0.0,0.0,0.0,8.476374624999153
20,4200,169784890242866.53,200,167,169784890242866.53,0.0,0.0,0.0,9.38948870799959
21,4400,170873983572417.2,200,172,170873983572417.2,0.0,0.0,0.0,7.6362971250000555
22,4600,177898739580494.3,200,173,177898739580494.3,0.0,0.0,0.0,6.759388542000124
23,4800,177937304103617.47,200,169,177937304103617.47,0.0,0.0,0.0,8.725393499999882
24,5000,178617085481928.84,200,185,178617085481928.84,0.0,0.0,0.0,9.008381957999518
25,5200,178776635331780.3,200,189,178776635331780.3,0.0,0.0,0.0,8.220123999999487
26,5400,178389204999156.5,200,182,178389204999156.5,0.0,0.0,0.0,8.714339457999813
27,5600,179831251046890.75,200,190,179831251046890.75,0.0,0.0,0.0,8.743668625000282
28,5800,177621120442488.53,200,181,177621120442488.53,0.0,0.0,0.0,8.838727749999634
29,6000,178299620735026.1,200,173,178299620735026.1,0.0,0.0,0.0,9.514001292000103
30,6200,185393301378974.6,200,172,185393301378974.6,0.0,0.0,0.0,9.22187650000069
31,6400,185635402120685.2,200,174,185635402120685.2,0.0,0.0,0.0,8.730056583000078
32,6600,185188046238547.8,200,176,185188046238547.8,0.0,0.0,0.0,7.097333749999962
33,6800,184951716383360.2,200,185,184951716383360.2,0.0,0.0,0.0,9.280600250000134
34,7000,185257741861682.5,200,182,185257741861682.5,0.0,0.0,0.0,8.701742457999899
35,7200,185416766325425.75,200,184,185416766325425.75,0.0,0.0,0.0,9.939118709000468
36,7400,185933931939518.97,200,185,185933931939518.97,0.0,0.0,0.0,8.240202332999615
37,7600,185482752913104.84,200,181,185482752913104.84,0.0,0.0,0.0,9.454094249999798
38,7800,185281334666762.47,200,186,185281334666762.47,0.0,0.0,0.0,8.592015958000047
39,8000,185178719049415.9,200,184,185178719049415.9,0.0,0.0,0.0,8.023678917000325
40,8200,191760965222470.16,200,178,191760965222470.16,0.0,0.0,0.0,8.483428874999845
41,8400,192622237578055.16,200,184,192622237578055.16,0.0,0.0,0.0,9.454736124999727
42,8600,193026542328072.22,200,169,193026542328072.22,0.0,0.0,0.0,9.098333625000123
43,8800,193294138178223.84,200,176,193294138178223.84,0.0,0.0,0.0,8.763260582999465
44,9000,190474119091832.16,200,187,190474119091832.16,0.0,0.0,0.0,9.056519208000282
45,9200,192304732047432.56,200,181,192304732047432.56,0.0,0.0,0.0,7.721404208999957
46,9400,192099870047721.47,200,188,192099870047721.47,0.0,0.0,0.0,9.764182625000103
47,9600,192678162409868.12,200,180,192678162409868.12,0.0,0.0,0.0,8.978091332999611
48,9800,193310027244434.6,200,183,193310027244434.6,0.0,0.0,0.0,8.428229416999784
49,10000,192965151594112.03,200,187,192965151594112.03,0.0,0.0,0.0,8.98227470799975
50,10200,192616632780276.62,200,183,192616632780276.62,0.0,0.0,0.0,9.606943916999626
