n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,94531005482783.94,1,1,26010155595131.324,0.0,139.71914103525827,328.22971973458164,0.6243967500049621
1,400,84049867575617.67,4,4,26325384999434.094,0.0,139.07320700775955,322.43892320718135,0.786893249998684
2,600,75957120579041.31,12,7,66293356439856.74,0.0,131.76823499237125,321.0588375775019,0.7619737500062911
3,800,88682525769471.94,21,14,67492516940157.91,0.0,120.18194497813914,318.89199932877136,0.7836929579934804
4,1000,102919734174841.97,31,23,71287028391779.64,0.0,94.41964382247606,326.02647708482255,0.7721582500089426
5,1200,127865373006301.75,55,37,126831293573383.02,0.0,71.8634043111482,331.3991996298324,0.774483874993166
6,1400,129706154275540.05,86,50,128890579776785.8,0.0,54.67177037820288,330.11525986043307,0.8445539999956964
7,1600,134410432753463.56,124,65,134343186665639.94,0.0,28.922124586136924,323.18211150283116,2.8322606250003446
8,1800,136503454381152.19,162,91,136492956817108.23,0.0,9.646967405658211,324.14505194549724,2.4258547500066925
9,2000,136348737437822.16,197,105,136260234491778.78,0.0,0.21769801052879792,41.78765368201035,5.459593749998021
10,2200,136837357027804.58,200,118,136837357027804.58,0.0,0.0,0.0,6.720945084001869
11,2400,167550775767698.75,200,140,167550775767698.75,0.0,0.0,0.0,6.897330374995363
12,2600,167931366032452.78,200,146,167931366032452.78,0.0,0.0,0.0,8.859555417002412
13,2800,167953614807633.9,200,146,167953614807633.9,0.0,0.0,0.0,8.217989874989144
14,3000,169033607874225.3,200,156,169033607874225.3,0.0,0.0,0.0,9.78001604200108
15,3200,169824278901357.3,200,151,169824278901357.3,0.0,0.0,0.0,8.486032624990912
16,3400,169784773199397.78,200,163,169784773199397.78,0.0,0.0,0.0,312.376123250011
17,3600,169284197146943.62,200,174,169284197146943.62,0.0,0.0,0.0,1336.621321957995
18,3800,169273050978273.88,200,155,169273050978273.88,0.0,0.0,0.0,2395.5056628339953
19,4000,168917694913382.62,200,156,168917694913382.62,0.0,0.0,0.0,3241.3184075409954
20,4200,169784970338488.2,200,144,169784970338488.2,0.0,0.0,0.0,3492.9288479170064
