SpecificEnergy,SEIGrouth,TempIncrease,Price,UpperViolation,LowerViolation,VolFracViolation,C,la,lp,lo,ln,lz,Lh,Rp,Rn,Rcell,efp,efo,efn,mat,Ns,Np
-149894.77372771184,2.4070653086309592,0.0010627810319452488,3070.7137209218895,-0.02715661830676197,-0.34284338169323814,-0.6965217559447936,0.34542103048677975,2.8152710514573152e-05,7.474032497018881e-05,2.098338088654244e-05,7.913820631393547e-05,2.7485346543987e-05,0.040360628799251584,1.748438002465914e-05,1.521209933240898e-05,0.016623505531706953,0.013747685464601934,0.160369142426395,0.05936141616420948,LCO,1,39
-96743.70485368869,2.542914463536756,0.011003691861495357,248.57462256288554,-0.038549850870072344,-0.33145014912992776,-0.7440192732899942,0.2417796756784665,1.9362303339337676e-05,9.629920858654278e-05,3.329025395350531e-05,5.035442137350534e-05,2.867178763362879e-05,0.08543560741843476,1.317982061964309e-05,1.996666119531904e-05,0.009877078277007317,0.06104004083201649,0.041141611898606614,0.08379907397938278,LCO,1,4
-11812.529563297641,2.507218795961979,0.002971554893613305,99.10387139410406,-0.04622114583649717,-0.32377885416350294,-0.395881515030007,0.20528814233756257,1.9360090713899175e-05,0.00019349360917252561,3.313840866353162e-05,9.599751372026978e-05,2.8232556834871324e-05,0.04211235547885933,3.0315257164043594e-06,6.351946143352259e-06,0.005057740914740012,0.11947430546684551,0.01598986963061306,0.3986543098725345,LFP,1,13
-47858.78679824472,2.5749227752472317,0.0007731229711344725,1450.4362390258368,-0.0385082171227249,-0.3314917828772752,-0.7672924767907451,0.22586864208140622,1.4640675541583277e-05,0.0002202088301400273,7.090386945829438e-05,5.186122548123209e-05,1.5732136504063415e-05,0.08941943636142338,3.932092279986033e-06,4.1963584092115255e-05,0.006962510191289498,0.05233797810327954,0.06329430561187513,0.04707523949410031,LFP,1,40
-97682.12134039236,2.361909892269108,0.004033188424339122,539.0225626461291,-0.028018434908038792,-0.3419815650919613,-0.29776916178512947,0.3623064159277932,2.729359785093428e-05,0.00011366947088401583,1.5588345169030484e-05,4.6217275540930114e-05,2.8870707898601784e-05,0.05182080315939458,1.1983467078776949e-06,4.212306478315126e-05,0.011424360147629346,0.13450252217286618,0.3819744914769747,0.11575382456502971,LFP,1,13
-324995.53685974085,2.4751877565461804,0.0005557691708777759,9971.961150201152,-0.03650198553240802,-0.3334980144675921,-0.6833821335532974,0.20800678357226865,2.6240336717298205e-05,0.00011647240373068528,2.7453400906230705e-05,4.7578066739566806e-05,2.935594945973369e-05,0.07242180387302878,1.8575203756586423e-05,1.9864226987519548e-05,0.018720003091376364,0.20895058189417354,0.013131066884714201,0.02453621766781498,LCO,1,54
-11885.077221251622,2.4934072628852557,0.004028511138095975,95.12447949838055,-0.039222045818615214,-0.3307779541813849,-0.2586357821817298,0.29038256789137984,2.8854178844114836e-05,8.14002356575789e-05,7.077120208368523e-05,4.494525582369033e-05,2.686289629833779e-05,0.06503501813589968,1.4340307090222715e-06,2.0162635838219774e-05,0.004246913710065721,0.060987598796129444,0.5830749100454444,0.027301708976696332,LCO,1,13
-26398.94904764787,2.517821864965817,0.0022800342949513513,129.27680891046654,-0.031123429815949955,-0.33887657018405015,-0.40601052222767864,0.24574521954719875,2.7843754694936608e-05,0.00013359511437133163,1.7695981402439498e-05,4.4695242034469674e-05,2.9240852513823422e-05,0.059085125398307896,1.562385860231715e-05,3.0429572217909452e-05,0.004454239084227048,0.031216057921302536,0.02206118958662945,0.47071223026438946,LFP,1,17
-83294.25548976366,2.285604391229418,0.00032620248502358926,4020.2254189118544,-0.026785172179923933,-0.3432148278200762,-0.5968506508908807,0.21022359020296705,2.7448459995898474e-05,0.0001333091267689974,1.192358252854078e-05,6.148393822819786e-05,2.9861565074709752e-05,0.05940988632453808,1.588676741060819e-05,4.837101059879602e-05,0.010539507832778267,0.16827821856699843,0.06221803919542309,0.10265309134669778,LFP,1,87
-577927.9614087079,2.234810669469624,0.0007992434854363382,18077.276837640686,-0.022863936351145586,-0.3471360636488545,-0.2711314835541391,0.35044927032351747,2.8998254606192028e-05,0.00012513581709556147,2.15078195227111e-05,7.906485038019939e-05,2.9716599700482783e-05,0.0957810745383485,1.8777533671384312e-05,4.9171311401780034e-05,0.023350262884925116,0.017595731188269542,0.14820300213563742,0.493069783121954,LCO,1,55
-551053.2693527328,2.4827246783109977,0.0025073450652605433,6865.808701987096,-0.03732162244978943,-0.3326783775502107,-0.5016182168068992,0.37062677613534134,1.4233674366408658e-05,0.00018167464307111328,6.582477344714928e-05,4.583209945254788e-05,1.8924568147499157e-05,0.09495743982280394,1.7656530416143256e-06,4.889598040863582e-05,0.021940835410172457,0.018280647501819625,0.3139905494512991,0.09611058623998206,LFP,1,20
-92150.20293020383,2.3523054434406383,0.000554287581954312,3238.390205447497,-0.02718094109592384,-0.34281905890407627,-0.5563854298976586,0.22786503888112178,2.610262891827115e-05,9.745008216919006e-05,1.2612555088701645e-05,4.750623931320699e-05,2.9426805179682317e-05,0.0834919975208209,7.954483979238515e-06,3.0089424342718197e-05,0.010302848853444471,0.24877765171026794,0.10084310933967108,0.02399380905240242,LCO,1,54
-56269.03796024504,2.565821014248059,0.0034935038435867038,427.3502426391574,-0.043772003744759314,-0.3262279962552408,-0.2651114975824381,0.2607641323209902,2.7749075753761335e-05,0.00011779367942059872,2.7522729377593165e-05,4.5581124760992264e-05,2.8665030631531048e-05,0.08210689921417444,1.8601015827724047e-05,1.0585985791035944e-05,0.008071273237988721,0.2424572748125981,0.38753252848077707,0.03489869912418675,LFP,1,13
