n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,75036144488297.12,2,2,3436299653552.9775,0.0,151.94103162482722,328.322334422504,0.23702787500224076
1,400,103722030402025.1,4,4,54907563627783.125,0.0,146.40629797849257,326.1141076839508,0.7862574590253644
2,600,107664251429324.81,7,7,55703215183514.97,0.0,145.4627837322714,329.53104986893266,0.7891136669786647
3,800,94402153544019.17,17,14,69060092933842.31,0.0,122.69312579376187,329.53104986893266,0.7651836249860935
4,1000,117954563699129.7,26,22,70862587603289.33,0.0,107.62379926691892,331.9012867451801,0.7846729580196552
5,1200,101130569852782.19,43,35,72125705923963.89,0.0,85.24688129173383,330.6325619675125,0.8092635830107611
6,1400,103289506142300.6,77,54,95703887205047.14,0.0,56.92577992696645,329.53884408418014,0.8137497080024332
7,1600,103914805978185.12,112,71,98731769462216.97,0.0,30.842996715637018,325.02650663661507,0.8160097090003546
8,1800,100321438611105.86,172,91,99648310039027.06,0.0,13.651117675373573,328.27525816445893,0.8552635000087321
9,2000,121891346027904.14,197,100,121891346027904.14,0.0,0.003950885804557242,0.43704444658867914,1.019757625006605
10,2200,121681108275653.72,200,129,121681108275653.72,0.0,0.0,0.0,4.071994042024016
11,2400,128889782439736.77,200,129,128889782439736.77,0.0,0.0,0.0,7.298931500001345
12,2600,129127698424487.5,200,155,129127698424487.5,0.0,0.0,0.0,7.176696332986467
13,2800,127816160275935.8,200,144,127816160275935.8,0.0,0.0,0.0,9.214815417013597
14,3000,131930337532254.3,200,156,131930337532254.3,0.0,0.0,0.0,9.67531500000041
15,3200,131661435434654.1,200,146,131661435434654.1,0.0,0.0,0.0,9.644978041993454
16,3400,139897241201167.1,200,153,139897241201167.1,0.0,0.0,0.0,11.696703166991938
17,3600,140178384012987.84,200,146,140178384012987.84,0.0,0.0,0.0,361.4655543330009
18,3800,140536915096746.23,200,148,140536915096746.23,0.0,0.0,0.0,980.6686182919948
19,4000,141075012986859.94,200,158,141075012986859.94,0.0,0.0,0.0,1741.878758582985
20,4200,153509299067420.97,200,171,153509299067420.97,0.0,0.0,0.0,2387.5363149999757
