n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,103836975906347.5,1,1,24909836267043.246,0.0,134.22511796250194,322.85376456993356,0.23766362499736715
1,400,104124847219085.22,3,3,24983041959949.188,0.0,142.23789087619488,324.24059900687166,0.8020690000048489
2,600,108219056024074.84,8,7,84917428952968.78,0.0,132.15685275132012,327.62930285690345,0.7652097079990199
3,800,112302646299982.33,13,11,90842357536869.78,0.0,109.80283946431653,333.7613628513674,0.7836587909987429
4,1000,141450859884020.75,25,23,92951514136029.12,0.0,89.80563644763781,325.8010625145455,0.7734435409947764
5,1200,105857171602187.47,36,33,93495547095245.33,0.0,86.56427406472228,325.7639782574737,0.783493750001071
6,1400,111848440535631.83,57,43,107292995627464.22,0.0,67.05558380066425,323.8995984236427,0.7861020420023124
7,1600,110913837675760.25,112,75,107953696815420.47,0.0,30.533095423852757,316.9565979404134,0.7882801669984474
8,1800,131636825798821.33,165,119,117046115272050.69,0.0,5.61975214619445,107.66418002476374,1.594951624996611
9,2000,123439348991058.67,185,126,123291717743011.62,0.0,6.515634976255439,225.62468956588108,7.232829707994824
10,2200,144434163802436.22,200,129,144434163802436.22,0.0,0.0,0.0,7.68856308300019
11,2400,148675065702149.16,200,137,148675065702149.16,0.0,0.0,0.0,7.8642079579949495
12,2600,149153783038367.2,200,149,149153783038367.2,0.0,0.0,0.0,8.766115625003295
13,2800,153235532055850.53,200,147,153235532055850.53,0.0,0.0,0.0,9.567465207997884
14,3000,153788866225592.0,200,150,153788866225592.0,0.0,0.0,0.0,10.720544625000912
15,3200,154933980324600.94,200,157,154933980324600.94,0.0,0.0,0.0,10.01597329100332
16,3400,155348214366061.03,200,157,155348214366061.03,0.0,0.0,0.0,185.79769258300075
17,3600,155758198149712.38,200,163,155758198149712.38,0.0,0.0,0.0,803.6734549999965
18,3800,164792124718807.03,200,171,164792124718807.03,0.0,0.0,0.0,1759.5076471249995
19,4000,165258974805883.88,200,169,165258974805883.88,0.0,0.0,0.0,3395.7199651670016
20,4200,166453180249721.38,200,172,166453180249721.38,0.0,0.0,0.0,4054.8168892500034
