n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,120337934919594.02,2,2,47442498967510.4,0.0,197.19531689182335,1956.925988963056,0.14691129099810496
1,400,129054051054100.53,5,5,55051675945118.586,0.0,184.87456957943087,369.1407661250652,0.798405207999167
2,600,122217781395005.34,9,8,55179913602111.03,0.0,178.61445179919298,370.3079622925656,0.7703625410067616
3,800,123343003928287.11,20,17,72150210657876.47,0.0,145.57361344100974,366.125635956744,0.76711449999857
4,1000,134222751779924.38,33,25,113776838595084.0,0.0,104.67771132410131,363.7452291973981,0.7506750419997843
5,1200,118169830733478.25,55,36,115685622504775.33,0.0,98.7097935381061,4418.497346162854,0.7657069999986561
6,1400,143628356942428.9,112,74,117410643562040.3,0.0,36.835107403663535,386.89340260732024,0.8439328749955166
7,1600,119614710106016.47,157,103,118857258086218.77,0.0,16.737637931457815,337.3381797141242,2.103102332999697
8,1800,151744993329768.1,192,132,151744966161053.03,0.0,87.37232172416874,16990.617715762517,6.642427792001399
9,2000,154483197269865.1,200,156,154483197269865.1,0.0,0.0,0.0,6.841059000005771
10,2200,153573502784120.4,200,152,153573502784120.4,0.0,0.0,0.0,7.975800332998915
11,2400,152950570691930.94,200,152,152950570691930.94,0.0,0.0,0.0,10.276894750000793
12,2600,157305086859653.28,200,163,157305086859653.28,0.0,0.0,0.0,8.823473791999277
13,2800,154982903316756.22,200,162,154982903316756.22,0.0,0.0,0.0,8.990433625003789
14,3000,155040362983828.25,200,157,155040362983828.25,0.0,0.0,0.0,10.487127375003183
15,3200,155634952896329.7,200,172,155634952896329.7,0.0,0.0,0.0,359.7917348329938
16,3400,155466299184186.56,200,170,155466299184186.56,0.0,0.0,0.0,1383.3165211249943
17,3600,159964579151402.4,200,168,159964579151402.4,0.0,0.0,0.0,1525.3924171670005
18,3800,159941417957573.78,200,173,159941417957573.78,0.0,0.0,0.0,2269.6940560000003
19,4000,164752511127212.9,200,173,164752511127212.9,0.0,0.0,0.0,3119.598998082998
20,4200,164920543906193.22,200,171,164920543906193.22,0.0,0.0,0.0,3657.2823864999955
