n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,115245779718967.89,2,2,21593942748542.96,0.0,184.32892859963752,379.2950080257607,0.18010262500001772
1,400,108625668851570.11,4,4,27048575523217.164,0.0,172.43145533917803,382.0220919569541,12.896685583000135
2,600,155979978535367.22,10,10,28106148697171.34,0.0,166.34324040159845,386.09901668625844,5.910957584000016
3,800,146287238072876.66,19,19,58148294505785.84,0.0,138.2848552636013,388.0037262091935,2.1376032089999626
4,1000,160089911371824.6,42,39,95662457677581.28,0.0,82.82289881114019,382.5997071345543,4.733605958999988
5,1200,157476376374956.8,66,58,131707848284164.34,0.0,72.58202112795718,355.12067638115644,2.410259750000023
6,1400,160588563114917.3,79,64,132394669838955.95,0.0,77.542177802424,382.5498386844353,2.5535505000000285
7,1600,147615830941331.12,108,81,133893087300800.22,0.0,59.07157540575772,365.89152370795273,5.82681383299996
8,1800,137556989845702.84,185,115,137556979378079.77,0.0,6.973454399400952,262.04192054901574,3.9612789170000724
9,2000,142256423224528.22,200,123,142256423224528.22,0.0,0.0,0.0,2.9246156249998876
10,2200,141355688123873.06,200,142,141355688123873.06,0.0,0.0,0.0,8.441858708000154
11,2400,149524162960866.5,200,147,149524162960866.5,0.0,0.0,0.0,7.4037928340001145
12,2600,157995632904933.34,200,159,157995632904933.34,0.0,0.0,0.0,6.522644083999921
13,2800,159627887743837.9,200,152,159627887743837.9,0.0,0.0,0.0,8.552840958999923
14,3000,162864759578417.97,200,160,162864759578417.97,0.0,0.0,0.0,7.428013499999906
15,3200,163642175538286.8,200,177,163642175538286.8,0.0,0.0,0.0,8.47462133299996
16,3400,166443413232116.44,200,177,166443413232116.44,0.0,0.0,0.0,8.954446582999935
17,3600,165071794673216.3,200,168,165071794673216.3,0.0,0.0,0.0,8.832819083999993
18,3800,169894286287823.28,200,178,169894286287823.28,0.0,0.0,0.0,8.27835725
19,4000,176670404280820.3,200,185,176670404280820.3,0.0,0.0,0.0,9.026788791999934
20,4200,176740074645326.75,200,185,176740074645326.75,0.0,0.0,0.0,8.762063458000057
21,4400,176130333004139.38,200,176,176130333004139.38,0.0,0.0,0.0,9.55251912499989
22,4600,177279215641118.56,200,168,177279215641118.56,0.0,0.0,0.0,8.758371625000109
23,4800,177753017440696.9,200,183,177753017440696.9,0.0,0.0,0.0,9.293222917000094
24,5000,178503062164482.66,200,186,178503062164482.66,0.0,0.0,0.0,9.606175541999846
25,5200,178359694714192.66,200,180,178359694714192.66,0.0,0.0,0.0,9.510942000000114
26,5400,182873956005996.56,200,182,182873956005996.56,0.0,0.0,0.0,9.046165542000153
27,5600,182783735122573.3,200,178,182783735122573.3,0.0,0.0,0.0,8.256750958000111
28,5800,179777851210379.9,200,185,179777851210379.9,0.0,0.0,0.0,9.452085791000172
29,6000,178041620536286.38,200,192,178041620536286.38,0.0,0.0,0.0,9.97780329200009
30,6200,178679264224365.34,200,181,178679264224365.34,0.0,0.0,0.0,9.873861208000108
31,6400,179158039587733.66,200,180,179158039587733.66,0.0,0.0,0.0,9.386587541999916
32,6600,179142398454303.56,200,185,179142398454303.56,0.0,0.0,0.0,9.542556499999819
33,6800,179150288593902.72,200,181,179150288593902.72,0.0,0.0,0.0,10.204744291000225
34,7000,178862194826122.47,200,175,178862194826122.47,0.0,0.0,0.0,9.289975124999728
35,7200,180190265689263.44,200,185,180190265689263.44,0.0,0.0,0.0,8.544606999999814
36,7400,181349349920241.1,200,177,181349349920241.1,0.0,0.0,0.0,10.215972417000103
37,7600,180722701424320.6,200,179,180722701424320.6,0.0,0.0,0.0,9.488993292000032
38,7800,180713192619299.94,200,177,180713192619299.94,0.0,0.0,0.0,8.842361250000067
39,8000,179808867512301.3,200,184,179808867512301.3,0.0,0.0,0.0,10.082347625000239
40,8200,179157903498599.7,200,182,179157903498599.7,0.0,0.0,0.0,9.007763624999825
41,8400,188605877452440.7,200,177,188605877452440.7,0.0,0.0,0.0,9.53390512499982
42,8600,196503527047438.44,200,179,196503527047438.44,0.0,0.0,0.0,10.21342841600017
43,8800,196005453115849.78,200,178,196005453115849.78,0.0,0.0,0.0,8.246124249999866
44,9000,196629317737950.56,200,179,196629317737950.56,0.0,0.0,0.0,9.461541832999956
45,9200,196158901065153.25,200,182,196158901065153.25,0.0,0.0,0.0,9.190639458000078
46,9400,196885856077535.72,200,179,196885856077535.72,0.0,0.0,0.0,8.2613782909998
47,9600,197106812688680.56,200,178,197106812688680.56,0.0,0.0,0.0,9.191205666000315
48,9800,197468067487157.8,200,178,197468067487157.8,0.0,0.0,0.0,8.89582637500007
49,10000,197380616717788.4,200,184,197380616717788.4,0.0,0.0,0.0,8.422332832999928
50,10200,197496177295951.66,200,187,197496177295951.66,0.0,0.0,0.0,9.877252875000067
