n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,86926905328301.22,0,0,-,0.057274999999999965,174.30401674879272,642.2497167191085,0.17040429200005747
1,400,108783483305352.38,2,2,73892214754008.64,0.0,156.73572456016376,362.6807775753956,14.705619834000117
2,600,113817880916513.7,6,6,78372000877121.23,0.0,161.23698235551447,365.66949279272444,16.071144333999882
3,800,114434226404480.78,12,12,78419619735621.42,0.0,156.4237182896496,2418.022485033201,2.083021040999938
4,1000,109116598561118.11,21,20,78503857664564.72,0.0,133.36310231648167,365.68692146321735,2.069659415999922
5,1200,132107919636641.94,41,37,128651784805522.44,0.0,100.36968202204746,363.77603367818546,2.098140958000158
6,1400,146802503181028.8,78,64,130692579949267.25,0.0,74.57497377423323,376.15785621062287,5.29876708300003
7,1600,148455041814864.62,111,85,134431206233124.5,0.0,32.14836452474978,544.6027271922025,1.978127916999938
8,1800,135720623329779.34,180,123,135252042872603.84,0.0,6.85452356651754,356.6503956300082,2.0264559580000423
9,2000,137468911024313.75,200,141,137468911024313.75,0.0,0.0,0.0,5.989063917000067
10,2200,153678993738205.72,200,145,153678993738205.72,0.0,0.0,0.0,7.951094458999933
11,2400,154880075809147.53,200,167,154880075809147.53,0.0,0.0,0.0,9.130716624999877
12,2600,155649160673494.34,200,163,155649160673494.34,0.0,0.0,0.0,7.651190000000042
13,2800,160131354455322.88,200,172,160131354455322.88,0.0,0.0,0.0,8.235914292000189
14,3000,166548052843902.97,200,162,166548052843902.97,0.0,0.0,0.0,9.10102291699991
15,3200,165951383060011.84,200,168,165951383060011.84,0.0,0.0,0.0,8.971624499999962
16,3400,170979029410596.12,200,175,170979029410596.12,0.0,0.0,0.0,9.250155875000019
17,3600,170682578639654.47,200,173,170682578639654.47,0.0,0.0,0.0,9.250709042000153
18,3800,171252365293644.2,200,176,171252365293644.2,0.0,0.0,0.0,8.898153874999934
19,4000,171366247406199.03,200,169,171366247406199.03,0.0,0.0,0.0,8.181807584000126
20,4200,170774578421930.03,200,157,170774578421930.03,0.0,0.0,0.0,7.893910667
21,4400,173792601485631.06,200,180,173792601485631.06,0.0,0.0,0.0,8.393163791000006
22,4600,172187790727718.72,200,179,172187790727718.72,0.0,0.0,0.0,8.39427687500006
23,4800,175987838850046.16,200,172,175987838850046.16,0.0,0.0,0.0,7.778459582999858
24,5000,175870240231379.94,200,172,175870240231379.94,0.0,0.0,0.0,9.221127250000109
25,5200,176241611186610.4,200,167,176241611186610.4,0.0,0.0,0.0,8.708151042000054
26,5400,177382057511821.2,200,172,177382057511821.2,0.0,0.0,0.0,8.925685749999957
27,5600,177449510289122.66,200,171,177449510289122.66,0.0,0.0,0.0,9.363794499999813
28,5800,177333494846879.0,200,179,177333494846879.0,0.0,0.0,0.0,9.024550958999953
29,6000,177472821574619.06,200,181,177472821574619.06,0.0,0.0,0.0,10.242978957999867
30,6200,178054159265205.84,200,171,178054159265205.84,0.0,0.0,0.0,9.24302279099993
31,6400,177889150889341.8,200,174,177889150889341.8,0.0,0.0,0.0,10.017114958999855
32,6600,178449164555783.7,200,182,178449164555783.7,0.0,0.0,0.0,9.93915420799999
33,6800,178431754534173.75,200,181,178431754534173.75,0.0,0.0,0.0,8.247283332999814
34,7000,178303042303664.8,200,174,178303042303664.8,0.0,0.0,0.0,9.619434458000114
35,7200,178038514465606.16,200,174,178038514465606.16,0.0,0.0,0.0,9.202482624999902
36,7400,178211816577871.12,200,168,178211816577871.12,0.0,0.0,0.0,9.56934883300005
37,7600,177871966057639.7,200,178,177871966057639.7,0.0,0.0,0.0,8.440993166999988
38,7800,178269457236966.28,200,168,178269457236966.28,0.0,0.0,0.0,8.121790750000173
39,8000,178137061596820.25,200,169,178137061596820.25,0.0,0.0,0.0,8.505724124999915
40,8200,178289563117230.3,200,170,178289563117230.3,0.0,0.0,0.0,9.504979249999906
41,8400,178251673174013.78,200,182,178251673174013.78,0.0,0.0,0.0,9.411959625000009
42,8600,178404857669295.56,200,174,178404857669295.56,0.0,0.0,0.0,15.956119790999992
43,8800,177818283300876.75,200,176,177818283300876.75,0.0,0.0,0.0,8.627360583000154
44,9000,177649741847554.53,200,178,177649741847554.53,0.0,0.0,0.0,9.002560708000146
45,9200,177642192323658.62,200,175,177642192323658.62,0.0,0.0,0.0,8.331388583000034
46,9400,177707840016228.66,200,178,177707840016228.66,0.0,0.0,0.0,19.19723445800014
47,9600,177900599575954.62,200,176,177900599575954.62,0.0,0.0,0.0,9.378008540999872
48,9800,177901046306422.06,200,184,177901046306422.06,0.0,0.0,0.0,7.805534833000138
49,10000,177883005528343.03,200,171,177883005528343.03,0.0,0.0,0.0,7.528554041999996
50,10200,178390526663539.12,200,178,178390526663539.12,0.0,0.0,0.0,9.136926915999993
