n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,134083054389780.78,0,0,-,3.794245268239407,195.60313386918088,381.99539780967353,0.18238770800053317
1,400,138363647558137.5,1,1,4574299917748.696,0.0,194.704867615656,381.99539780967353,2.0784940000012284
2,600,122393757875189.05,5,5,65716675864849.78,0.0,171.85068853308223,380.99103565558147,8.450992165999196
3,800,141919980249179.6,12,11,66308342482828.18,0.0,117.19244396102498,380.36099822342493,7.608388917000411
4,1000,157131818194763.5,18,15,112972883506343.81,0.0,99.7813535333723,381.87524163804665,2.064626249999492
5,1200,148297764341858.38,36,29,118663474534906.05,0.0,109.17424314757642,378.8808591984192,2.4240100830011215
6,1400,147703435951339.44,73,57,136205635740630.58,0.0,68.47157311865948,382.2090959778529,3.399920124998971
7,1600,154280438216924.84,110,94,152323469975843.0,0.0,39.193874022328096,359.05865164346534,2.1298646249997546
8,1800,156795428463715.8,164,135,155775830374193.16,0.0,10.551470785703305,320.22758354543146,2.53075333400011
9,2000,168794947225150.84,200,146,168794947225150.84,0.0,0.0,0.0,6.241592958000183
10,2200,172598592099992.25,200,155,172598592099992.25,0.0,0.0,0.0,7.678273540999726
11,2400,169715635151855.16,200,172,169715635151855.16,0.0,0.0,0.0,8.418502082999112
12,2600,169817993447541.12,200,176,169817993447541.12,0.0,0.0,0.0,9.297055082999577
13,2800,170880178944182.7,200,175,170880178944182.7,0.0,0.0,0.0,9.14131845799966
14,3000,173726128202103.06,200,163,173726128202103.06,0.0,0.0,0.0,7.6037572919995
15,3200,175335886967096.12,200,170,175335886967096.12,0.0,0.0,0.0,9.236178999999538
16,3400,174784894282553.1,200,170,174784894282553.1,0.0,0.0,0.0,8.816931958001078
17,3600,175150046891594.47,200,177,175150046891594.47,0.0,0.0,0.0,8.14399266700093
18,3800,175378560065747.2,200,169,175378560065747.2,0.0,0.0,0.0,9.091762459000165
19,4000,174425424961573.06,200,175,174425424961573.06,0.0,0.0,0.0,9.00163587499992
20,4200,178889052068002.62,200,177,178889052068002.62,0.0,0.0,0.0,9.71857695899962
21,4400,179063012409712.88,200,175,179063012409712.88,0.0,0.0,0.0,10.143852749999496
22,4600,178715100130339.97,200,177,178715100130339.97,0.0,0.0,0.0,9.193294417000288
23,4800,182280227851410.47,200,175,182280227851410.47,0.0,0.0,0.0,9.43510891599908
24,5000,183555171730833.0,200,187,183555171730833.0,0.0,0.0,0.0,9.171804583000267
25,5200,184886732877090.38,200,184,184886732877090.38,0.0,0.0,0.0,9.558501833000264
26,5400,183401915587799.6,200,183,183401915587799.6,0.0,0.0,0.0,9.883625332999145
27,5600,183902132254940.34,200,186,183902132254940.34,0.0,0.0,0.0,9.056668457998967
28,5800,183537189797315.84,200,186,183537189797315.84,0.0,0.0,0.0,8.571570458001588
29,6000,182515841445795.34,200,186,182515841445795.34,0.0,0.0,0.0,8.963658791999478
30,6200,183793078741629.06,200,184,183793078741629.06,0.0,0.0,0.0,9.463357750000796
31,6400,183146394805626.2,200,179,183146394805626.2,0.0,0.0,0.0,9.262663374998738
32,6600,182329044482445.22,200,163,182329044482445.22,0.0,0.0,0.0,8.84067750000031
33,6800,196907816029538.84,200,180,196907816029538.84,0.0,0.0,0.0,10.188121499999397
34,7000,197622121081513.1,200,172,197622121081513.1,0.0,0.0,0.0,9.645308416000262
35,7200,195723230888037.25,200,184,195723230888037.25,0.0,0.0,0.0,8.37241104199893
36,7400,196385820659001.4,200,177,196385820659001.4,0.0,0.0,0.0,8.588992667000639
37,7600,197435660989462.25,200,180,197435660989462.25,0.0,0.0,0.0,8.600459707999107
38,7800,195835565895491.1,200,185,195835565895491.1,0.0,0.0,0.0,10.177668457999971
39,8000,197798925565951.66,200,183,197798925565951.66,0.0,0.0,0.0,9.720505249999405
40,8200,198965266310118.97,200,185,198965266310118.97,0.0,0.0,0.0,9.029455959000188
41,8400,198866116083944.1,200,187,198866116083944.1,0.0,0.0,0.0,9.59599791599976
42,8600,198218264191151.9,200,192,198218264191151.9,0.0,0.0,0.0,9.99226891699982
43,8800,199279377536415.8,200,184,199279377536415.8,0.0,0.0,0.0,10.15617999999995
44,9000,198678140222433.16,200,182,198678140222433.16,0.0,0.0,0.0,9.414376749999064
45,9200,197954859449816.22,200,182,197954859449816.22,0.0,0.0,0.0,9.08658325000033
46,9400,196621192291218.0,200,184,196621192291218.0,0.0,0.0,0.0,10.29944691700075
47,9600,198036331849240.53,200,183,198036331849240.53,0.0,0.0,0.0,8.915178375000323
48,9800,197823873151083.3,200,185,197823873151083.3,0.0,0.0,0.0,8.912543166999967
49,10000,198185014612351.66,200,183,198185014612351.66,0.0,0.0,0.0,9.094706959000177
50,10200,197944761204439.28,200,185,197944761204439.28,0.0,0.0,0.0,9.49738604200138
