n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,95361095570757.72,2,2,16140288175677.38,0.0,257.44467820613664,15114.95156052771,0.14423004200216383
1,400,117062273763782.89,4,3,32844397968537.684,0.0,165.05860728815256,369.82982878081503,0.8447220419766381
2,600,97441307313674.25,6,5,34903075181734.047,0.0,182.392410945327,4622.3570917275265,0.8507281670463271
3,800,91631742938969.94,8,6,70901039193625.45,0.0,183.45584343777955,7028.068728125634,0.8541374580236152
4,1000,119005266990377.53,15,13,70925538501024.66,0.0,121.96140275719655,370.56409348803373,0.8457790419925004
5,1200,138719415037065.47,21,17,131447087541960.31,0.0,136.24462448022717,372.95130851282806,0.8078948329784907
6,1400,132816826006554.8,45,33,132017342576092.72,0.0,93.03367116389529,366.89167020768787,0.8705986249842681
7,1600,153314695271735.38,94,62,132673452089919.53,0.0,50.67642680332731,365.60987243114596,0.8772270840127021
8,1800,153547808486544.25,159,93,153208075122566.47,0.0,11.73383719542684,330.51128404332025,0.8385986250359565
9,2000,154406095878277.2,185,122,154388397569514.84,0.0,2.1964055786378998,116.69548855269898,3.4348229579627514
10,2200,157488641654363.34,200,122,157488641654363.34,0.0,0.0,0.0,7.370378667023033
11,2400,157317044923792.16,200,128,157317044923792.16,0.0,0.0,0.0,7.644549040996935
12,2600,157337496720911.12,200,154,157337496720911.12,0.0,0.0,0.0,7.758026416995563
13,2800,162590976183646.25,200,155,162590976183646.25,0.0,0.0,0.0,8.281949500029441
14,3000,162593916122449.22,200,132,162593916122449.22,0.0,0.0,0.0,8.78254145901883
15,3200,158704251891245.94,200,160,158704251891245.94,0.0,0.0,0.0,8.336148083035368
16,3400,155994444545546.66,200,161,155994444545546.66,0.0,0.0,0.0,11.056492791045457
17,3600,160476693247542.03,200,158,160476693247542.03,0.0,0.0,0.0,288.5856252500089
18,3800,160535570166044.88,200,158,160535570166044.88,0.0,0.0,0.0,806.4068219159963
19,4000,175649698951196.94,200,160,175649698951196.94,0.0,0.0,0.0,1526.6485515840468
20,4200,168670387834410.4,200,170,168670387834410.4,0.0,0.0,0.0,2439.2247165419976
