n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,108874445813614.9,1,1,28790308763909.45,0.0,191.5257788347964,382.46799985932273,0.18254933299976983
1,400,113724564409583.56,1,1,28790308763909.45,0.0,192.3327288211586,382.46799985932273,7.336298166999768
2,600,122230962279120.34,4,4,29440395273030.457,0.0,186.97996151733307,378.0427608470563,24.90517600000021
3,800,130120020683570.11,5,5,29441489416075.145,0.0,150.68459049805114,379.2762805582253,11.782256374999633
4,1000,145360058797162.62,11,11,104191142784173.55,0.0,141.43228669073864,382.43986726574315,2.9807876250015397
5,1200,159595759926987.9,27,26,105709002863504.34,0.0,147.85497833940394,385.1151900007705,4.041185874999428
6,1400,171743835238557.56,63,60,150682641369059.3,0.0,93.22012844883757,383.1889425741108,6.530839625000226
7,1600,158889177188244.62,89,69,151740418190546.38,0.0,49.340805010756775,370.25239133070113,2.9671972090000054
8,1800,163603479716547.03,154,115,157828759165859.2,0.0,6.914266741218066,127.39779097403677,2.8834690420007973
9,2000,161100581131395.56,200,157,161100581131395.56,0.0,0.0,0.0,3.3980453749991284
10,2200,177157844605088.7,200,153,177157844605088.7,0.0,0.0,0.0,3.195285084000716
11,2400,177072955627321.62,200,159,177072955627321.62,0.0,0.0,0.0,7.123642124999606
12,2600,177491388039478.38,200,163,177491388039478.38,0.0,0.0,0.0,8.533111000000645
13,2800,179821772210671.53,200,169,179821772210671.53,0.0,0.0,0.0,8.272438207999585
14,3000,180304946096414.66,200,170,180304946096414.66,0.0,0.0,0.0,9.320656167001289
15,3200,180489044113629.03,200,181,180489044113629.03,0.0,0.0,0.0,9.14324037500046
16,3400,179765907901763.1,200,179,179765907901763.1,0.0,0.0,0.0,9.221599542001059
17,3600,180551225321083.94,200,182,180551225321083.94,0.0,0.0,0.0,8.993651875000069
18,3800,182948840682292.25,200,168,182948840682292.25,0.0,0.0,0.0,9.265027915998871
19,4000,184674682433534.97,200,173,184674682433534.97,0.0,0.0,0.0,8.348082084001362
20,4200,197245505418747.66,200,172,197245505418747.66,0.0,0.0,0.0,7.976600333000533
21,4400,197974837189322.56,200,179,197974837189322.56,0.0,0.0,0.0,7.691451582999434
22,4600,198451016762798.5,200,182,198451016762798.5,0.0,0.0,0.0,9.334972041999208
23,4800,198930830090126.3,200,177,198930830090126.3,0.0,0.0,0.0,8.922385458001372
24,5000,199501035216386.3,200,176,199501035216386.3,0.0,0.0,0.0,9.853174708001461
25,5200,199920710006336.6,200,174,199920710006336.6,0.0,0.0,0.0,8.19835137500013
26,5400,191261409353142.66,200,179,191261409353142.66,0.0,0.0,0.0,9.789863957999842
27,5600,192656074875001.2,200,182,192656074875001.2,0.0,0.0,0.0,8.877594624998892
28,5800,193523110227682.34,200,184,193523110227682.34,0.0,0.0,0.0,8.820489707999513
29,6000,200001062583884.72,200,179,200001062583884.72,0.0,0.0,0.0,9.08845995900083
30,6200,200165429138385.12,200,179,200165429138385.12,0.0,0.0,0.0,9.747588333999374
31,6400,200031267935853.5,200,177,200031267935853.5,0.0,0.0,0.0,9.45166616699862
32,6600,199694090654498.12,200,178,199694090654498.12,0.0,0.0,0.0,8.641911249998884
33,6800,198748554133567.66,200,182,198748554133567.66,0.0,0.0,0.0,7.859148290999656
34,7000,198585213199822.38,200,182,198585213199822.38,0.0,0.0,0.0,9.427567875000022
35,7200,200061586119632.03,200,180,200061586119632.03,0.0,0.0,0.0,8.434173917001317
36,7400,199892559404347.34,200,187,199892559404347.34,0.0,0.0,0.0,8.562823165999362
37,7600,198827853479841.44,200,181,198827853479841.44,0.0,0.0,0.0,8.947536417001174
38,7800,198944006024931.1,200,180,198944006024931.1,0.0,0.0,0.0,9.307854167000187
39,8000,199564310389225.38,200,186,199564310389225.38,0.0,0.0,0.0,8.464903042000515
40,8200,199292955305211.1,200,187,199292955305211.1,0.0,0.0,0.0,8.715370291
41,8400,199360900903981.5,200,179,199360900903981.5,0.0,0.0,0.0,9.167175499998848
42,8600,199155854439468.9,200,182,199155854439468.9,0.0,0.0,0.0,8.769148834000589
43,8800,198840640703370.75,200,181,198840640703370.75,0.0,0.0,0.0,7.053754124999614
44,9000,199755748909310.94,200,176,199755748909310.94,0.0,0.0,0.0,8.539864000000307
45,9200,200255050072270.7,200,171,200255050072270.7,0.0,0.0,0.0,7.473446167001384
46,9400,200375822921846.97,200,182,200375822921846.97,0.0,0.0,0.0,7.3681865419985115
47,9600,199810652071771.0,200,172,199810652071771.0,0.0,0.0,0.0,8.598910374999832
48,9800,200080843579902.62,200,179,200080843579902.62,0.0,0.0,0.0,8.538824000001114
49,10000,200817385588829.0,200,177,200817385588829.0,0.0,0.0,0.0,8.513287208001202
50,10200,200418157164483.6,200,182,200418157164483.6,0.0,0.0,0.0,9.432648833000712
