n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,96024992602139.62,2,2,15031247650483.523,0.0,134.7099109803335,330.33348636077625,0.24018179200356826
1,400,114361942446426.08,4,4,19138388234289.164,0.0,128.02151698317965,331.7986028632662,0.8702235000091605
2,600,98652872763188.25,7,6,19522434397722.5,0.0,132.1295130366997,332.0844439613759,0.8749073340150062
3,800,141160509169326.03,17,11,50116476283724.625,0.0,114.24963009812025,329.5018406456669,0.8183197079924867
4,1000,95196582220735.14,31,20,56650674813145.14,0.0,95.3277113283475,328.7298397023386,0.8191612079972401
5,1200,101077238528122.16,63,41,88033489176718.31,0.0,66.39635471837029,328.00577628482256,0.804474750009831
6,1400,131551773875514.16,99,64,98133405443525.17,0.0,32.40238848404211,320.1566686587586,1.6289171660027932
7,1600,107724155261785.81,158,105,99232691091676.11,0.0,6.790951770634581,210.1994419906121,4.965919959009625
8,1800,102257512399285.73,198,132,102257512399285.73,0.0,0.053945638758187385,10.731343917599482,3.8509602500125766
9,2000,109674118829699.02,200,133,109674118829699.02,0.0,0.0,0.0,5.810701042006258
10,2200,134179828094018.3,200,131,134179828094018.3,0.0,0.0,0.0,6.598841166996863
11,2400,146615498131124.12,200,144,146615498131124.12,0.0,0.0,0.0,7.673393166012829
12,2600,157770983554677.2,200,153,157770983554677.2,0.0,0.0,0.0,8.34065525000915
13,2800,158710174794945.53,200,155,158710174794945.53,0.0,0.0,0.0,8.22685491599259
14,3000,160523692127793.97,200,142,160523692127793.97,0.0,0.0,0.0,7.902076792001026
15,3200,161084847617200.66,200,165,161084847617200.66,0.0,0.0,0.0,7.782375499984482
16,3400,163604910052725.0,200,169,163604910052725.0,0.0,0.0,0.0,10.482171291980194
17,3600,163802047642630.88,200,170,163802047642630.88,0.0,0.0,0.0,1052.5897591669927
18,3800,162892492419282.7,200,167,162892492419282.7,0.0,0.0,0.0,1350.9932628749812
19,4000,163267788213418.75,200,174,163267788213418.75,0.0,0.0,0.0,2118.823818625009
20,4200,162480203490328.03,200,170,162480203490328.03,0.0,0.0,0.0,3067.008335791994
