n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,123147501967780.25,1,1,42933992242169.24,0.0,280.21869626558146,11830.427911066236,0.4820328750065528
1,400,117691484859731.3,2,2,106828617735879.11,0.0,174.55551062200217,366.46364108895784,0.8419750409957487
2,600,125950415642289.38,10,8,107804368996572.28,0.0,182.80122311239586,2401.747197717094,0.8400210000108927
3,800,142606089608450.22,21,15,108663006197846.28,0.0,194.7862357317134,10993.517302537366,0.8651767499977723
4,1000,146983988631911.84,43,28,146431899475457.97,0.0,112.33465451405561,377.06232422535305,0.8479529579926748
5,1200,147445452421317.47,69,50,146978831258562.5,0.0,155.31309912648507,9730.869331073021,0.8712056670046877
6,1400,149605382213375.38,110,80,149260174298252.06,0.0,44.247097454671646,359.73537366568377,1.3941873750009108
7,1600,159095338449277.3,142,98,159034188846403.34,0.0,26.76610704717456,315.5667664729717,4.698160667001503
8,1800,160932318143963.8,178,115,160927424469220.12,0.0,13.254553369046075,334.9076420739594,7.1536132080073
9,2000,162528578526223.62,198,120,162528558286282.72,0.0,0.08872605111638589,10.396357185113935,5.635936709004454
10,2200,162440073545428.7,200,145,162440073545428.7,0.0,0.0,0.0,8.123980791016947
11,2400,159755181044621.4,200,163,159755181044621.4,0.0,0.0,0.0,8.994517665996682
12,2600,162214234805637.22,200,147,162214234805637.22,0.0,0.0,0.0,12.017851791024441
13,2800,166665449174963.7,200,145,166665449174963.7,0.0,0.0,0.0,10.84430299999076
14,3000,166693953025148.78,200,155,166693953025148.78,0.0,0.0,0.0,10.038509207981406
15,3200,166647700077324.75,200,160,166647700077324.75,0.0,0.0,0.0,164.77367649998632
16,3400,166559623514587.44,200,163,166559623514587.44,0.0,0.0,0.0,788.627927708003
17,3600,167039750277418.84,200,156,167039750277418.84,0.0,0.0,0.0,1107.9992765839852
18,3800,167653105569560.75,200,165,167653105569560.75,0.0,0.0,0.0,1997.6409612499992
19,4000,167417184990893.8,200,162,167417184990893.8,0.0,0.0,0.0,2644.1061825829966
20,4200,167031070582634.47,200,159,167031070582634.47,0.0,0.0,0.0,2537.547197457985
