n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,121334623614733.4,2,2,24812904637716.984,0.0,186.51852531564836,381.99591728940055,0.18294254099964746
1,400,124761306056770.25,4,4,29212620008976.99,0.0,183.4603153088599,382.2790887585071,9.814886832999036
2,600,152559632115034.12,7,7,29813967444422.574,0.0,153.97530579847182,374.0264891996197,33.08032429200102
3,800,146421821142809.22,11,11,138023001760748.56,0.0,135.5413373913138,381.397415228656,7.766049416997703
4,1000,161278284678454.25,19,18,138148504045464.34,0.0,125.62733093103509,378.8724985533906,2.1384530420000374
5,1200,162682843058081.7,39,33,142630405436835.03,0.0,97.42803537115928,378.8724985533906,3.4318103750010778
6,1400,143781473523259.8,76,55,142751430730930.12,0.0,64.56194989835218,382.20694137857464,2.5473159169996507
7,1600,143035108957840.12,127,87,140299404319557.81,0.0,29.748196877604624,378.8221938404046,2.1666683340008603
8,1800,158390694223026.12,187,110,158360306143060.56,0.0,5.24949719580776,328.1589349182364,2.6453692079994653
9,2000,161806161665977.3,200,131,161806161665977.3,0.0,0.0,0.0,7.761935250000533
10,2200,164961588220531.03,200,144,164961588220531.03,0.0,0.0,0.0,8.510572833998594
11,2400,164684775824524.62,200,149,164684775824524.62,0.0,0.0,0.0,9.121337541000685
12,2600,165279304087951.12,200,162,165279304087951.12,0.0,0.0,0.0,7.3666635420013336
13,2800,165715879295448.56,200,164,165715879295448.56,0.0,0.0,0.0,8.360073333999026
14,3000,171220040650298.8,200,163,171220040650298.8,0.0,0.0,0.0,9.192447375000484
15,3200,172470330316592.2,200,174,172470330316592.2,0.0,0.0,0.0,8.588670124998316
16,3400,172313723169937.78,200,171,172313723169937.78,0.0,0.0,0.0,9.84939441700044
17,3600,172990999209612.3,200,175,172990999209612.3,0.0,0.0,0.0,8.610563624999486
18,3800,173327872264143.3,200,182,173327872264143.3,0.0,0.0,0.0,9.570461082999827
19,4000,174291056624988.88,200,178,174291056624988.88,0.0,0.0,0.0,10.010498957999516
20,4200,173522896035863.97,200,183,173522896035863.97,0.0,0.0,0.0,7.473581834001379
21,4400,175080041466252.7,200,175,175080041466252.7,0.0,0.0,0.0,9.428569167001115
22,4600,181476764707850.66,200,180,181476764707850.66,0.0,0.0,0.0,8.839577624999947
23,4800,181852106619112.34,200,173,181852106619112.34,0.0,0.0,0.0,9.927644999999757
24,5000,182952304588266.8,200,180,182952304588266.8,0.0,0.0,0.0,8.949422333000257
25,5200,183160861216140.5,200,178,183160861216140.5,0.0,0.0,0.0,8.739673000000039
26,5400,183889975923647.03,200,176,183889975923647.03,0.0,0.0,0.0,9.157625291998556
27,5600,183666115240988.2,200,174,183666115240988.2,0.0,0.0,0.0,8.298860082999454
28,5800,183595166257793.4,200,182,183595166257793.4,0.0,0.0,0.0,8.276712499999121
29,6000,183081138471832.4,200,182,183081138471832.4,0.0,0.0,0.0,8.834623042002931
30,6200,183573421837009.25,200,182,183573421837009.25,0.0,0.0,0.0,10.038112166002975
31,6400,183474513680684.22,200,175,183474513680684.22,0.0,0.0,0.0,8.455161375000898
32,6600,181637746212393.62,200,175,181637746212393.62,0.0,0.0,0.0,9.040485040997737
33,6800,181925158462620.72,200,185,181925158462620.72,0.0,0.0,0.0,9.78355941600239
34,7000,185412781624015.38,200,183,185412781624015.38,0.0,0.0,0.0,8.041330541000207
35,7200,185760788044745.28,200,182,185760788044745.28,0.0,0.0,0.0,9.608178665996093
36,7400,185809933577101.6,200,184,185809933577101.6,0.0,0.0,0.0,9.218976333999308
37,7600,185831483225451.28,200,181,185831483225451.28,0.0,0.0,0.0,9.163465750003525
38,7800,185410672744147.6,200,171,185410672744147.6,0.0,0.0,0.0,10.749617084002239
39,8000,186385706882274.84,200,179,186385706882274.84,0.0,0.0,0.0,9.580719957994006
40,8200,184017226544197.25,200,174,184017226544197.25,0.0,0.0,0.0,9.763179416993808
41,8400,183182033631560.75,200,168,183182033631560.75,0.0,0.0,0.0,8.97095141599857
42,8600,190183399031117.6,200,189,190183399031117.6,0.0,0.0,0.0,7.508692167000845
43,8800,191250331426516.8,200,183,191250331426516.8,0.0,0.0,0.0,9.97473062499921
44,9000,198888307526562.06,200,182,198888307526562.06,0.0,0.0,0.0,9.558441791996302
45,9200,199272207467925.16,200,183,199272207467925.16,0.0,0.0,0.0,9.54529729099886
46,9400,199230444381897.94,200,179,199230444381897.94,0.0,0.0,0.0,9.845679625002958
47,9600,203576730499772.7,200,176,203576730499772.7,0.0,0.0,0.0,8.923066458999529
48,9800,203657978231183.34,200,182,203657978231183.34,0.0,0.0,0.0,9.474992666000617
49,10000,202631100973579.56,200,189,202631100973579.56,0.0,0.0,0.0,9.787001542004873
50,10200,203986210853341.7,200,177,203986210853341.7,0.0,0.0,0.0,9.194398374995217
