n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,133914839470988.22,2,2,64204413008028.64,0.0,343.9877104130033,19773.944999148574,0.14771579200169072
1,400,110767165271114.72,4,4,64517283938902.83,0.0,173.79518563253157,369.9863534736232,0.7779360830027144
2,600,103599744447192.36,8,7,65581123209863.88,0.0,174.8750749353855,4815.288918494148,0.7582805409911089
3,800,110625820373417.84,17,15,80866092581652.66,0.0,141.83882778239555,368.8279301659272,0.7649629579973407
4,1000,123159920679987.44,28,24,105306975094843.22,0.0,105.6356580697572,377.95785952518054,0.7658853329776321
5,1200,147771801052006.78,61,41,106520209001482.39,0.0,69.01984752902794,371.02265452107304,0.77349808299914
6,1400,121122178023594.23,102,73,115066140786694.94,0.0,71.92729105680053,369.7275231148491,1.000662749982439
7,1600,155465842315898.6,132,92,155443540802934.28,0.0,38.4944421172212,368.24132899461654,2.06642066600034
8,1800,157243202522956.44,193,107,157242950929307.03,0.0,1.433698665849928,214.76407358249833,4.3141825000057
9,2000,166240693819738.56,200,124,166240693819738.56,0.0,0.0,0.0,5.041257416974986
10,2200,166554675800442.88,200,140,166554675800442.88,0.0,0.0,0.0,8.385206332983216
11,2400,166819898170986.2,200,141,166819898170986.2,0.0,0.0,0.0,8.694553749985062
12,2600,167391160532599.84,200,157,167391160532599.84,0.0,0.0,0.0,6.083303207997233
13,2800,166818701410516.16,200,157,166818701410516.16,0.0,0.0,0.0,10.772075375018176
14,3000,167854301620372.2,200,157,167854301620372.2,0.0,0.0,0.0,11.143586207996123
15,3200,171034121007782.03,200,155,171034121007782.03,0.0,0.0,0.0,10.901951040985296
16,3400,167739632381652.2,200,162,167739632381652.2,0.0,0.0,0.0,291.57490112501546
17,3600,167027051249080.12,200,160,167027051249080.12,0.0,0.0,0.0,1437.7971817920043
18,3800,167138739236907.25,200,158,167138739236907.25,0.0,0.0,0.0,3060.3383565839904
19,4000,167165936094959.47,200,158,167165936094959.47,0.0,0.0,0.0,4029.070357333985
20,4200,167931727180721.5,200,162,167931727180721.5,0.0,0.0,0.0,4088.1139284160163
