n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,79329763291956.55,2,2,56153924511220.54,0.0,157.90031018096073,333.8940027982155,0.5792596669998602
1,400,99167221400809.23,5,5,67156619105534.734,0.0,145.72775812044415,333.8940027982155,12.87579366600039
2,600,96176045405847.48,12,12,73048610941555.19,0.0,127.06933068216314,330.2740172071294,2.035101792000205
3,800,107133725902671.34,23,21,98782119659403.39,0.0,96.90203211902354,326.62315718788125,2.0548605830008455
4,1000,110124450886033.81,41,31,103761478073566.42,0.0,72.62961765569325,328.61879572080954,2.0739790839979833
5,1200,108328027772612.0,87,49,105767067524140.67,0.0,48.06161911293344,325.35519032625916,2.1312398340014624
6,1400,113336648891645.19,134,66,111063140820935.77,0.0,26.81159198001397,297.5340767105274,9.900878625001496
7,1600,117958540447021.6,184,91,117878728296154.17,0.0,0.5750790430970043,37.94173721700156,3.1901471659984963
8,1800,120473208712651.36,200,126,120473208712651.36,0.0,0.0,0.0,2.637288500001887
9,2000,113330392391634.02,200,141,113330392391634.02,0.0,0.0,0.0,4.7798682499997085
10,2200,110630989813263.02,200,146,110630989813263.02,0.0,0.0,0.0,8.288160791998962
11,2400,111577086744725.58,200,150,111577086744725.58,0.0,0.0,0.0,7.6250689160006
12,2600,111741936428742.69,200,136,111741936428742.69,0.0,0.0,0.0,8.004776542002219
13,2800,116263494038895.22,200,129,116263494038895.22,0.0,0.0,0.0,8.142945250001503
14,3000,123037330797491.0,200,112,123037330797491.0,0.0,0.0,0.0,9.048895249998168
15,3200,122256137947082.83,200,148,122256137947082.83,0.0,0.0,0.0,7.593682540998998
16,3400,134831294444443.78,200,144,134831294444443.78,0.0,0.0,0.0,7.86411766600213
17,3600,134300870676135.17,200,147,134300870676135.17,0.0,0.0,0.0,5.432376999997359
18,3800,134531273640217.0,200,162,134531273640217.0,0.0,0.0,0.0,8.589353416999074
19,4000,135540874512382.28,200,164,135540874512382.28,0.0,0.0,0.0,8.006125916999736
20,4200,133041247166251.97,200,168,133041247166251.97,0.0,0.0,0.0,8.803042708001158
21,4400,132953994535618.0,200,172,132953994535618.0,0.0,0.0,0.0,9.917853250000917
22,4600,132688904178029.38,200,167,132688904178029.38,0.0,0.0,0.0,8.515392459001305
23,4800,135803088139007.03,200,167,135803088139007.03,0.0,0.0,0.0,8.405539999999746
24,5000,161744866718832.5,200,174,161744866718832.5,0.0,0.0,0.0,9.439318083001126
25,5200,162124179838464.8,200,171,162124179838464.8,0.0,0.0,0.0,8.16738562500177
26,5400,163045648219093.47,200,166,163045648219093.47,0.0,0.0,0.0,7.764570625000488
27,5600,163705931873347.25,200,171,163705931873347.25,0.0,0.0,0.0,7.780880332997185
28,5800,166204540829735.1,200,174,166204540829735.1,0.0,0.0,0.0,8.119685583998944
29,6000,166212514979716.97,200,175,166212514979716.97,0.0,0.0,0.0,8.20139991600081
30,6200,165700015165224.84,200,175,165700015165224.84,0.0,0.0,0.0,8.453380999999354
31,6400,164995736947701.62,200,170,164995736947701.62,0.0,0.0,0.0,8.908018499998434
32,6600,162918743563441.25,200,181,162918743563441.25,0.0,0.0,0.0,8.716826166997635
33,6800,154609528341027.06,200,167,154609528341027.06,0.0,0.0,0.0,9.355663874997845
34,7000,154506180257874.28,200,173,154506180257874.28,0.0,0.0,0.0,8.928836207996937
35,7200,155187680658969.0,200,156,155187680658969.0,0.0,0.0,0.0,10.243932250003127
36,7400,158236934654182.0,200,150,158236934654182.0,0.0,0.0,0.0,8.901986832999683
37,7600,163810020376165.25,200,142,163810020376165.25,0.0,0.0,0.0,8.443529125001078
38,7800,164755218109881.38,200,146,164755218109881.38,0.0,0.0,0.0,7.855642458998773
39,8000,165140580574035.16,200,155,165140580574035.16,0.0,0.0,0.0,8.38527716599856
40,8200,165062990443541.62,200,153,165062990443541.62,0.0,0.0,0.0,8.404164542000217
41,8400,165664326447099.84,200,159,165664326447099.84,0.0,0.0,0.0,9.207402833002561
42,8600,166082209966462.8,200,147,166082209966462.8,0.0,0.0,0.0,8.7614837910005
43,8800,166871165544899.5,200,138,166871165544899.5,0.0,0.0,0.0,9.789819082998292
44,9000,166414327378169.97,200,135,166414327378169.97,0.0,0.0,0.0,9.121424916000251
45,9200,167461943321168.7,200,143,167461943321168.7,0.0,0.0,0.0,9.530263624998042
46,9400,166873955806313.12,200,140,166873955806313.12,0.0,0.0,0.0,9.325206665998849
47,9600,168112722192060.8,200,144,168112722192060.8,0.0,0.0,0.0,9.408225415998459
48,9800,167431291758045.62,200,131,167431291758045.62,0.0,0.0,0.0,9.584080374999758
49,10000,166596793797727.7,200,156,166596793797727.7,0.0,0.0,0.0,9.02447949999987
50,10200,166433969050285.8,200,180,166433969050285.8,0.0,0.0,0.0,8.493251166000846
