n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,138327999516664.2,1,1,25061309889566.25,0.0,190.88286851418354,382.6228534685383,0.15478499999153428
1,400,141224027094188.97,3,3,88204190961075.94,0.0,170.2595601655793,376.0124294790883,0.8729383750178386
2,600,141836435218505.25,8,8,92182131310986.34,0.0,164.1605373693561,377.25711497968314,0.8625844579946715
3,800,120885576131708.83,11,11,92212045161267.23,0.0,144.42537482793136,384.4119225093844,0.8547251670097467
4,1000,135874545975858.6,20,19,113770387193957.05,0.0,121.77138596614851,387.2796742778336,0.8681827090040315
5,1200,154526589214055.3,31,26,116642457623635.62,0.0,119.91511453862924,366.9231574572051,0.8804799579957034
6,1400,160380196006866.06,50,38,160060782199901.47,0.0,115.5317587856045,378.95269386685385,0.8699662500002887
7,1600,160323453868866.8,100,73,160132873296292.62,0.0,77.73452304946173,382.18819912275836,0.8384373750013765
8,1800,139714448604095.28,148,103,139593991279387.94,0.0,51.41443276631848,380.73521395983613,0.9593021670007147
9,2000,158438696436462.9,181,130,158435429678377.2,0.0,14.347240784695073,378.5624535736078,1.3716852920188103
10,2200,159572481626964.6,200,141,159572481626964.6,0.0,0.0,0.0,6.692670999997063
11,2400,180080757640284.94,200,141,180080757640284.94,0.0,0.0,0.0,6.834948208008427
12,2600,166244220636443.34,200,147,166244220636443.34,0.0,0.0,0.0,7.996670292021008
13,2800,166453287946015.8,200,152,166453287946015.8,0.0,0.0,0.0,8.546401208994212
14,3000,170093891733384.72,200,167,170093891733384.72,0.0,0.0,0.0,8.431563833000837
15,3200,181191711097186.75,200,169,181191711097186.75,0.0,0.0,0.0,12.724076416983735
16,3400,180786977227346.1,200,174,180786977227346.1,0.0,0.0,0.0,439.14385974998004
17,3600,181270262911905.97,200,179,181270262911905.97,0.0,0.0,0.0,1915.5747141250176
18,3800,181288093933629.72,200,175,181288093933629.72,0.0,0.0,0.0,2810.0366893750033
19,4000,181172451644871.1,200,171,181172451644871.1,0.0,0.0,0.0,2823.9319195419957
20,4200,181614339339779.1,200,178,181614339339779.1,0.0,0.0,0.0,3365.607504375017
