n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,101072489189348.44,1,1,40431781598151.39,0.0,192.0712190131664,3193.9246812329047,0.1471022500008985
1,400,114498619847230.84,3,3,44678484474862.87,0.0,190.07124983801452,3193.9246812329047,0.7795436250016792
2,600,136691547988097.03,5,5,47668104424930.3,0.0,158.58693528454145,370.5210496672547,0.7544932499986317
3,800,140499976210371.77,8,7,47689265715944.484,0.0,169.96776560804673,375.6159024768079,0.774640042000101
4,1000,100677970814874.0,10,9,47832698786832.086,0.0,127.96445315275997,366.1446349066667,0.758262499999546
5,1200,105160673276401.67,21,18,48806951137707.06,0.0,104.55550503781939,368.49222531730777,0.7822501660011767
6,1400,98142955977502.02,38,25,62844187568755.34,0.0,93.83202012226728,365.1137689446429,0.794629416999669
7,1600,110943227446535.39,78,49,110533173257017.27,0.0,58.26370658997576,355.31682625374714,0.7717477080004755
8,1800,113962111757057.25,124,80,113897261735014.39,0.0,43.65244286514023,368.64179931503713,0.8032537089966354
9,2000,127780281735109.77,161,104,123729695854712.25,0.0,27.34896333940381,373.7130254270046,0.9636302500002785
10,2200,144063729194084.94,200,146,144063729194084.94,0.0,0.0,0.0,3.7244529580020753
11,2400,152002654510791.6,200,158,152002654510791.6,0.0,0.0,0.0,5.73380808300135
12,2600,154002009005760.94,200,159,154002009005760.94,0.0,0.0,0.0,9.2602761249982
13,2800,154051681777983.56,200,142,154051681777983.56,0.0,0.0,0.0,10.44738866699845
14,3000,153929203959861.3,200,162,153929203959861.3,0.0,0.0,0.0,9.14590812499955
15,3200,153625317676811.9,200,167,153625317676811.9,0.0,0.0,0.0,10.434823791998497
16,3400,154322260743315.88,200,166,154322260743315.88,0.0,0.0,0.0,396.08966825000243
17,3600,159776696931303.03,200,163,159776696931303.03,0.0,0.0,0.0,964.5913680420017
18,3800,168462298272155.12,200,158,168462298272155.12,0.0,0.0,0.0,1321.5749304590026
19,4000,170157048527883.25,200,161,170157048527883.25,0.0,0.0,0.0,2327.330906667001
20,4200,170293854959098.4,200,167,170293854959098.4,0.0,0.0,0.0,2745.1180400420017
