n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,111921371243067.25,3,3,14187804197364.807,0.0,206.1180837798946,5081.410948637031,0.14912025001831353
1,400,113195545774776.88,6,6,32787342165775.06,0.0,181.38587327678133,366.39264389279475,0.8546688749920577
2,600,112441081747121.06,7,7,32864304043595.168,0.0,183.87917571151354,368.3126316916669,0.8674967080005445
3,800,122629175035522.4,9,9,67015019270502.7,0.0,187.87754312026883,369.2373053018573,0.8538252909784205
4,1000,120552174011047.62,18,16,73261366259513.6,0.0,188.7157795296573,366.3772919861951,0.8482358749606647
5,1200,125546809537609.81,30,24,75652837803575.05,0.0,158.68251194086713,367.9345697408248,0.8559714159928262
6,1400,121020313800296.28,41,33,112705842276407.77,0.0,131.42391253404443,366.89989702441966,0.8563985840301029
7,1600,113493542571679.22,75,55,112735283151468.16,0.0,93.36705268241047,369.29646827040716,0.8103020000271499
8,1800,113630612262372.03,140,101,113362456180752.31,0.0,106.30993281004153,11801.220497815037,2.0786244579940103
9,2000,114470055074040.86,184,125,114352753834144.61,0.0,5.609267037292998,226.2464403499668,5.685334957961459
10,2200,115579350187844.06,200,135,115579350187844.06,0.0,0.0,0.0,7.917118999990635
11,2400,146367334551194.38,200,147,146367334551194.38,0.0,0.0,0.0,9.251928250014316
12,2600,150112458296952.53,200,147,150112458296952.53,0.0,0.0,0.0,9.383796959009487
13,2800,159338532661980.3,200,149,159338532661980.3,0.0,0.0,0.0,10.742954041052144
14,3000,159320925712310.3,200,156,159320925712310.3,0.0,0.0,0.0,8.526671499945223
15,3200,159541304258043.7,200,154,159541304258043.7,0.0,0.0,0.0,12.32249262498226
16,3400,160208818182305.7,200,145,160208818182305.7,0.0,0.0,0.0,11.491079374973197
17,3600,160697009388347.44,200,142,160697009388347.44,0.0,0.0,0.0,332.56389625003794
18,3800,160940153528697.56,200,148,160940153528697.56,0.0,0.0,0.0,943.8219433339546
19,4000,160459884799113.12,200,165,160459884799113.12,0.0,0.0,0.0,1105.359429708973
20,4200,161211862584712.62,200,163,161211862584712.62,0.0,0.0,0.0,1083.4435633749817
