n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,96752332775609.31,3,3,71757846106096.53,0.0,141.92671281528408,329.979161313458,0.2599035000002914
1,400,97776812157883.47,11,11,75385902873132.06,0.0,142.6479237218483,317.7688739195546,2.142581665999387
2,600,95765546045507.94,22,19,77120664385868.78,0.0,115.88077636089612,325.18327154723363,5.873695917000077
3,800,94282457116395.8,34,26,77692037963476.06,0.0,105.07625900335566,321.8584779709861,4.0105453330015735
4,1000,119377790943541.62,62,53,111202158906213.4,0.0,83.45901484511329,327.4712569208525,5.689128416999665
5,1200,127986759403908.34,86,68,113830509207462.44,0.0,48.81104935902088,330.72837507518636,4.981330292001076
6,1400,117739912249216.25,141,91,117167251603974.84,0.0,10.482549040079952,301.64096179102535,2.5264395409994904
7,1600,106717598764080.77,179,117,105741286538822.84,0.0,2.1624605205431298,41.895006847795884,2.2379581250006595
8,1800,120215460160946.27,200,120,120215460160946.27,0.0,0.0,0.0,3.3565788750001957
9,2000,121024663476935.39,200,132,121024663476935.39,0.0,0.0,0.0,7.105334915999265
10,2200,134275026484214.62,200,146,134275026484214.62,0.0,0.0,0.0,7.907932416999756
11,2400,134655370689391.88,200,128,134655370689391.88,0.0,0.0,0.0,8.565047250000134
12,2600,135930046057810.69,200,119,135930046057810.69,0.0,0.0,0.0,9.796492292000039
13,2800,149079668954913.8,200,162,149079668954913.8,0.0,0.0,0.0,8.598816959000033
14,3000,149340190946833.94,200,167,149340190946833.94,0.0,0.0,0.0,9.257770082998832
15,3200,156514914875330.16,200,170,156514914875330.16,0.0,0.0,0.0,8.310645582998404
16,3400,157416975685996.75,200,170,157416975685996.75,0.0,0.0,0.0,9.280252624999775
17,3600,157140950396204.84,200,174,157140950396204.84,0.0,0.0,0.0,9.737877916999423
18,3800,161257822610087.66,200,170,161257822610087.66,0.0,0.0,0.0,9.700090792000992
19,4000,157154780850871.28,200,171,157154780850871.28,0.0,0.0,0.0,8.279494875001546
20,4200,155906396892676.2,200,177,155906396892676.2,0.0,0.0,0.0,9.539223167001182
21,4400,161134400105054.56,200,177,161134400105054.56,0.0,0.0,0.0,9.264540375001161
22,4600,163829310376417.22,200,174,163829310376417.22,0.0,0.0,0.0,8.646813749999637
23,4800,164184440442360.22,200,162,164184440442360.22,0.0,0.0,0.0,8.702919792000102
24,5000,164726780915859.06,200,158,164726780915859.06,0.0,0.0,0.0,10.022223125000892
25,5200,164484603994708.25,200,155,164484603994708.25,0.0,0.0,0.0,9.589366082998822
26,5400,164533613320888.9,200,151,164533613320888.9,0.0,0.0,0.0,9.887720875000014
27,5600,165323232112378.5,200,159,165323232112378.5,0.0,0.0,0.0,9.735601207999935
28,5800,167949889363069.16,200,147,167949889363069.16,0.0,0.0,0.0,8.625201165999897
29,6000,167496063402469.47,200,165,167496063402469.47,0.0,0.0,0.0,9.044649708001089
30,6200,166994479941552.62,200,164,166994479941552.62,0.0,0.0,0.0,9.438856082999337
31,6400,168545161550954.38,200,163,168545161550954.38,0.0,0.0,0.0,10.081207375000304
32,6600,168493346554727.9,200,169,168493346554727.9,0.0,0.0,0.0,8.876248167000085
33,6800,168381444715902.7,200,166,168381444715902.7,0.0,0.0,0.0,9.53248212499966
34,7000,168140128381944.4,200,161,168140128381944.4,0.0,0.0,0.0,9.437049957999989
35,7200,170672673616803.5,200,159,170672673616803.5,0.0,0.0,0.0,8.018340582999372
36,7400,170690923951331.0,200,163,170690923951331.0,0.0,0.0,0.0,7.464189832999182
37,7600,170664394581080.53,200,156,170664394581080.53,0.0,0.0,0.0,9.005973166998956
38,7800,170788888739066.62,200,174,170788888739066.62,0.0,0.0,0.0,9.266463083000417
39,8000,168982724557300.3,200,161,168982724557300.3,0.0,0.0,0.0,9.122964124999271
40,8200,169607645132938.16,200,167,169607645132938.16,0.0,0.0,0.0,8.941159791000246
41,8400,167824573105845.97,200,159,167824573105845.97,0.0,0.0,0.0,8.01877441599936
42,8600,166789542398769.34,200,165,166789542398769.34,0.0,0.0,0.0,8.286130541999228
43,8800,166750352789116.38,200,161,166750352789116.38,0.0,0.0,0.0,7.7203009169988945
44,9000,166690731603383.94,200,160,166690731603383.94,0.0,0.0,0.0,8.916466708000371
45,9200,167763671360312.34,200,163,167763671360312.34,0.0,0.0,0.0,7.132245958000567
46,9400,166903378716796.7,200,157,166903378716796.7,0.0,0.0,0.0,8.23211045899916
47,9600,166527345449438.7,200,163,166527345449438.7,0.0,0.0,0.0,8.64218824999989
48,9800,166395335286027.03,200,165,166395335286027.03,0.0,0.0,0.0,8.12638133299879
49,10000,166361149659758.53,200,169,166361149659758.53,0.0,0.0,0.0,8.092164958001376
50,10200,165054505888627.62,200,170,165054505888627.62,0.0,0.0,0.0,8.79581829199924
