n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,118588515836517.5,1,1,36467097655301.516,0.0,186.34823268447516,382.16913527628014,0.15775020798901096
1,400,139978059847334.06,4,4,53310832786940.77,0.0,187.59812510536528,382.105882721267,0.8807319999905303
2,600,117316575424351.97,6,6,75161913801590.47,0.0,164.1107530572625,381.98174791796146,0.8640798749984242
3,800,120161272115715.44,8,7,103736823060941.34,0.0,154.45906043187776,378.0107554213015,0.873300624982221
4,1000,126713662554301.56,15,14,103806303111111.0,0.0,138.77098752694445,378.5394131365249,0.869709624996176
5,1200,137464072842775.19,24,21,103947286672891.98,0.0,147.66595524476003,378.8755369949102,0.82553645898588
6,1400,147173929134915.84,41,37,146317921413362.03,0.0,129.68942775022194,383.9184489473483,0.8680486249795649
7,1600,149117465258482.47,74,57,148904485241617.3,0.0,71.10506305650955,382.9773380340449,0.840030207997188
8,1800,148989466683831.75,143,98,148988540926224.06,0.0,38.03749291590819,367.5357161810245,0.844855750008719
9,2000,150020088556393.88,179,119,150019624071808.3,0.0,9.087851974274212,284.89849209900973,1.2399399999994785
10,2200,156570513350654.7,200,142,156570513350654.7,0.0,0.0,0.0,2.8761581250000745
11,2400,157546047934161.1,200,150,157546047934161.1,0.0,0.0,0.0,6.252689541986911
12,2600,172381568384229.72,200,172,172381568384229.72,0.0,0.0,0.0,9.225527750008041
13,2800,171944530492971.22,200,165,171944530492971.22,0.0,0.0,0.0,10.790188124985434
14,3000,171830274914724.28,200,174,171830274914724.28,0.0,0.0,0.0,11.497059291985352
15,3200,171970762773725.75,200,176,171970762773725.75,0.0,0.0,0.0,246.9605118749896
16,3400,171925426096280.4,200,183,171925426096280.4,0.0,0.0,0.0,739.726213832997
17,3600,176727887245134.53,200,178,176727887245134.53,0.0,0.0,0.0,2991.991940457985
18,3800,176522350894749.16,200,181,176522350894749.16,0.0,0.0,0.0,3422.4320465000055
19,4000,176853797390623.7,200,184,176853797390623.7,0.0,0.0,0.0,3952.525732625014
20,4200,177480879510288.3,200,182,177480879510288.3,0.0,0.0,0.0,3544.847178541997
