n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,118598288766156.34,0,0,-,2.689933049638171,298.37474090829795,12853.385391019718,0.1710255000016332
1,400,124790429762699.94,1,1,20766595106632.855,0.0,319.00570428248056,14293.665830133414,2.1009781249995285
2,600,116594379624964.6,6,6,49560627127341.86,0.0,177.25093289580698,373.44628769907746,3.364915333000681
3,800,118413076738346.78,9,9,52059153237168.63,0.0,164.2680140143467,1358.3159028845844,5.124156500000026
4,1000,119673463881270.77,17,12,56491160161126.03,0.0,145.75545107559208,367.57513453033374,5.945764374999271
5,1200,120765849680407.53,28,16,65764870136286.86,0.0,128.02007830400112,371.4350974062544,7.785027416999583
6,1400,136603519390985.83,51,29,67808428401337.164,0.0,111.78640966593075,372.21815202123014,22.482785166999747
7,1600,81436316230137.36,84,49,73658815967618.78,0.0,53.463873784206406,371.44385718630735,2.2146020000000135
8,1800,106941482977807.28,128,70,99113365963757.78,0.0,39.032371527236684,365.1164042750044,5.121956749999299
9,2000,146282732334156.5,166,107,146261161961857.16,0.0,22.105943252215546,338.1907819470358,6.297656583999924
10,2200,146714333601187.9,200,142,146714333601187.9,0.0,0.0,0.0,8.120374624999386
11,2400,148375548361434.22,200,138,148375548361434.22,0.0,0.0,0.0,7.34755533399948
12,2600,149311352051347.72,200,155,149311352051347.72,0.0,0.0,0.0,9.838781333999577
13,2800,151298606702131.34,200,161,151298606702131.34,0.0,0.0,0.0,12.760666874999515
14,3000,151341689922367.47,200,168,151341689922367.47,0.0,0.0,0.0,10.242154499999742
15,3200,154474441323138.38,200,162,154474441323138.38,0.0,0.0,0.0,8.891418000001067
16,3400,154439734618209.3,200,160,154439734618209.3,0.0,0.0,0.0,8.593480459001512
17,3600,163900628243547.3,200,167,163900628243547.3,0.0,0.0,0.0,8.964883208998799
18,3800,164271249878960.7,200,170,164271249878960.7,0.0,0.0,0.0,8.343654416999925
19,4000,162651709723289.88,200,172,162651709723289.88,0.0,0.0,0.0,9.03699320799933
20,4200,161221181887655.22,200,181,161221181887655.22,0.0,0.0,0.0,9.087847624999995
21,4400,164703127788074.16,200,175,164703127788074.16,0.0,0.0,0.0,8.06538937500045
22,4600,164635013148706.97,200,175,164635013148706.97,0.0,0.0,0.0,9.838677167001151
23,4800,164244251071933.84,200,179,164244251071933.84,0.0,0.0,0.0,9.83693008299997
24,5000,165026864590420.03,200,166,165026864590420.03,0.0,0.0,0.0,8.190429832999143
25,5200,165042512364025.22,200,176,165042512364025.22,0.0,0.0,0.0,6.896813417000885
26,5400,169758112404575.5,200,176,169758112404575.5,0.0,0.0,0.0,8.893750040999294
27,5600,168663011971451.56,200,180,168663011971451.56,0.0,0.0,0.0,7.527957124999375
28,5800,169784274095236.22,200,179,169784274095236.22,0.0,0.0,0.0,8.338144624998677
29,6000,168548611673956.72,200,175,168548611673956.72,0.0,0.0,0.0,8.341316207999625
30,6200,168543168729327.1,200,175,168543168729327.1,0.0,0.0,0.0,8.89572329099974
31,6400,169083312219936.56,200,171,169083312219936.56,0.0,0.0,0.0,9.068631957999969
32,6600,172158836680008.03,200,175,172158836680008.03,0.0,0.0,0.0,9.528300707999733
33,6800,172032162427693.4,200,173,172032162427693.4,0.0,0.0,0.0,9.476166709000609
34,7000,172412841443996.75,200,173,172412841443996.75,0.0,0.0,0.0,9.27426829199976
35,7200,172656890736385.34,200,178,172656890736385.34,0.0,0.0,0.0,10.091316332998758
36,7400,172707713465917.97,200,182,172707713465917.97,0.0,0.0,0.0,8.126113416999942
37,7600,173180439207257.3,200,174,173180439207257.3,0.0,0.0,0.0,8.664246000000276
38,7800,173112993706079.72,200,161,173112993706079.72,0.0,0.0,0.0,8.30182970900023
39,8000,172598516755059.66,200,178,172598516755059.66,0.0,0.0,0.0,9.947223125000164
40,8200,173786473631608.6,200,167,173786473631608.6,0.0,0.0,0.0,7.351572707999367
41,8400,174280577550252.75,200,173,174280577550252.75,0.0,0.0,0.0,8.289602542001376
42,8600,173628705220176.06,200,166,173628705220176.06,0.0,0.0,0.0,8.202170250000563
43,8800,174139473582179.75,200,170,174139473582179.75,0.0,0.0,0.0,8.21355054200103
44,9000,177891572545140.84,200,168,177891572545140.84,0.0,0.0,0.0,8.652500083000632
45,9200,177519920085810.03,200,168,177519920085810.03,0.0,0.0,0.0,8.61833312499948
46,9400,177856457181819.84,200,179,177856457181819.84,0.0,0.0,0.0,8.231187957999282
47,9600,178139006781139.56,200,180,178139006781139.56,0.0,0.0,0.0,8.699576875000275
48,9800,177463461123555.62,200,178,177463461123555.62,0.0,0.0,0.0,7.626378167000439
49,10000,177576683521326.44,200,180,177576683521326.44,0.0,0.0,0.0,9.122348458000488
50,10200,177561955499262.78,200,182,177561955499262.78,0.0,0.0,0.0,8.008789666999292
