n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,124361957154633.69,1,1,30801496792808.645,0.0,181.27354163115356,382.91850583438253,0.18249762499908684
1,400,125253021710056.28,1,1,30801496792808.645,0.0,172.04850012855226,381.9038888585376,7.161496249998891
2,600,142755734559456.47,2,2,30867148648960.293,0.0,168.2077012535082,373.73603360550766,6.03839945800064
3,800,136836017508983.5,4,4,94196131177843.47,0.0,177.87651143624382,372.899081624429,8.872304459000588
4,1000,143102806146977.2,6,6,94900853719427.64,0.0,165.4457705395618,378.8615209195095,10.979390167001839
5,1200,163965089094840.78,7,7,95801058719839.98,0.0,148.78606804685026,391.83119260741876,2.0802707500006363
6,1400,143854684054091.03,13,11,105518709222685.67,0.0,132.52164654989707,377.73045830393585,9.722499583000172
7,1600,155906043316221.22,15,12,105518715251753.55,0.0,124.81575987560882,381.307190487808,3.125866042002599
8,1800,154039659323856.1,21,18,114114151714140.44,0.0,109.57700045675679,381.9018632284487,2.0600574999989476
9,2000,175391169667988.5,42,36,114631692140917.55,0.0,78.46104439558255,380.1779153710097,2.0718981249992794
10,2200,154872224512592.94,89,71,154779277683437.56,0.0,45.42983747543673,358.8768238881213,2.3127634590018715
11,2400,164584773527095.2,113,82,160654829509203.38,0.0,37.124388958370076,362.7194871794344,6.43819133299985
12,2600,165664212376639.8,145,99,159948837501425.72,0.0,12.878154978538971,300.03121256664537,6.5162350830032665
13,2800,174518345679925.16,187,117,174518026642690.3,0.0,0.8065295353853351,69.03725124376541,6.7610917079982755
14,3000,174913968971003.16,200,149,174913968971003.16,0.0,0.0,0.0,7.302597083002183
15,3200,175573055591028.9,200,151,175573055591028.9,0.0,0.0,0.0,8.543302166999638
16,3400,176688435491698.0,200,162,176688435491698.0,0.0,0.0,0.0,7.527545250002731
17,3600,176596675449426.78,200,159,176596675449426.78,0.0,0.0,0.0,7.6587601249993895
18,3800,180154885426301.7,200,164,180154885426301.7,0.0,0.0,0.0,8.244633958001941
19,4000,181345601689052.12,200,160,181345601689052.12,0.0,0.0,0.0,8.29308295899682
20,4200,181863303984669.44,200,171,181863303984669.44,0.0,0.0,0.0,7.938210166998033
21,4400,181730650641608.38,200,182,181730650641608.38,0.0,0.0,0.0,8.895548166998196
22,4600,180933415619660.88,200,173,180933415619660.88,0.0,0.0,0.0,9.06403366700033
23,4800,181021592808898.38,200,178,181021592808898.38,0.0,0.0,0.0,7.843406707997929
24,5000,181922924555956.47,200,183,181922924555956.47,0.0,0.0,0.0,8.588470708000386
25,5200,182003060991243.78,200,167,182003060991243.78,0.0,0.0,0.0,8.884388750000653
26,5400,182143302322712.53,200,175,182143302322712.53,0.0,0.0,0.0,9.04796725000051
27,5600,182013818137203.94,200,179,182013818137203.94,0.0,0.0,0.0,10.042485250000027
28,5800,182201973304953.97,200,171,182201973304953.97,0.0,0.0,0.0,8.643691249999392
29,6000,181868341137524.66,200,172,181868341137524.66,0.0,0.0,0.0,8.945130916999915
30,6200,182431225283286.6,200,180,182431225283286.6,0.0,0.0,0.0,9.129892875000223
31,6400,181941435853239.62,200,174,181941435853239.62,0.0,0.0,0.0,9.751033624997945
32,6600,182064074726230.75,200,172,182064074726230.75,0.0,0.0,0.0,8.276373000000603
33,6800,180301730974397.12,200,168,180301730974397.12,0.0,0.0,0.0,9.593993208000029
34,7000,181363195142642.22,200,176,181363195142642.22,0.0,0.0,0.0,9.87701316699895
35,7200,182109801900138.06,200,179,182109801900138.06,0.0,0.0,0.0,8.657870750001166
36,7400,182321060980665.4,200,186,182321060980665.4,0.0,0.0,0.0,9.21869400000287
37,7600,182226365218042.94,200,185,182226365218042.94,0.0,0.0,0.0,8.967992416000925
38,7800,182898263525235.1,200,177,182898263525235.1,0.0,0.0,0.0,8.539224207997904
39,8000,182921766427717.78,200,182,182921766427717.78,0.0,0.0,0.0,9.375275541999144
40,8200,184280929720450.06,200,170,184280929720450.06,0.0,0.0,0.0,8.980849916002626
41,8400,182709668768756.47,200,171,182709668768756.47,0.0,0.0,0.0,9.43718224999975
42,8600,182773820158228.38,200,181,182773820158228.38,0.0,0.0,0.0,9.607076708001841
43,8800,189889580165389.9,200,176,189889580165389.9,0.0,0.0,0.0,9.061809333998099
44,9000,188497148278521.88,200,180,188497148278521.88,0.0,0.0,0.0,9.737696916999994
45,9200,188597127717358.0,200,186,188597127717358.0,0.0,0.0,0.0,9.235787042001903
46,9400,204055865953357.2,200,177,204055865953357.2,0.0,0.0,0.0,9.997448833000817
47,9600,204521578203091.5,200,176,204521578203091.5,0.0,0.0,0.0,9.747225082999648
48,9800,203228111350517.97,200,173,203228111350517.97,0.0,0.0,0.0,8.878234457999497
49,10000,203309017241173.6,200,183,203309017241173.6,0.0,0.0,0.0,8.608440082996822
50,10200,202816847095314.03,200,169,202816847095314.03,0.0,0.0,0.0,9.761840583003504
