n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,116526898399970.81,3,3,40432024366959.766,0.0,194.19427799334468,377.021753285534,0.14708145800977945
1,400,130865803801510.34,6,6,44382719305969.72,0.0,185.19654336777225,369.76871028353463,0.862495957990177
2,600,141982210748998.38,12,10,50324108504809.38,0.0,173.85363736233947,376.1630004050571,0.8440293339663185
3,800,131380742292306.14,23,19,77395817886175.7,0.0,130.91950257171374,375.5351215356933,0.850563540996518
4,1000,110441653096416.66,42,26,80233591035600.47,0.0,91.54685506301321,382.74814823850227,0.8444815410184674
5,1200,124079932453203.52,71,42,99642750094672.03,0.0,71.58931696290858,382.2285920718764,0.8732751249917783
6,1400,148461725880621.2,110,85,104740206279778.8,0.0,46.403212043746755,378.4778454758686,0.9438048339798115
7,1600,158151622147396.22,146,96,158085048279450.78,0.0,29.759733505532214,378.83479916933163,1.8414165420108475
8,1800,159178304971053.5,182,124,159178214904291.12,0.0,8.002091577181304,370.7228742699971,2.670115791959688
9,2000,163708434849523.4,200,154,163708434849523.4,0.0,0.0,0.0,6.746649084030651
10,2200,170780379923653.34,200,159,170780379923653.34,0.0,0.0,0.0,10.6857807909837
11,2400,169771694873877.3,200,168,169771694873877.3,0.0,0.0,0.0,11.618074582947884
12,2600,169586938606225.25,200,171,169586938606225.25,0.0,0.0,0.0,12.841005416994449
13,2800,171523007838694.44,200,165,171523007838694.44,0.0,0.0,0.0,340.63446445798036
14,3000,171743468644312.1,200,162,171743468644312.1,0.0,0.0,0.0,604.3945697080344
15,3200,172886406831941.97,200,167,172886406831941.97,0.0,0.0,0.0,944.5118018329958
16,3400,173126134593800.8,200,171,173126134593800.8,0.0,0.0,0.0,2633.897543292027
17,3600,173702825074998.88,200,167,173702825074998.88,0.0,0.0,0.0,3263.8549643750302
18,3800,174175526202898.0,200,181,174175526202898.0,0.0,0.0,0.0,3759.398713957984
19,4000,173853306449200.12,200,181,173853306449200.12,0.0,0.0,0.0,4025.919842292031
20,4200,175535895470547.5,200,165,175535895470547.5,0.0,0.0,0.0,3204.4952499580104
