n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,102920801247636.11,2,2,59624050201574.74,0.0,226.29787610622873,10183.039396548222,0.16712262499640929
1,400,133151445349230.94,2,2,59624050201574.74,0.0,199.73473621337763,2319.060513569215,9.568123625002045
2,600,134860720518414.92,15,15,68453070304776.71,0.0,170.4926696206798,363.41393544019513,28.68534450000152
3,800,114329780628330.48,33,31,87914943755218.73,0.0,144.51633596863664,370.861167898426,6.663795874999778
4,1000,123569608137680.06,67,59,89098631580145.81,0.0,105.03645814919089,369.2473320677074,8.52119274999859
5,1200,125582602643169.1,111,78,116546756088298.38,0.0,63.1067773226347,356.04595012360306,2.440837375004776
6,1400,120058267038700.05,165,105,120030199953980.44,0.0,16.183669007192137,1376.559900525016,3.8587052500006394
7,1600,130718869431805.25,200,142,130718869431805.25,0.0,0.0,0.0,3.717643500000122
8,1800,131055192907275.5,200,131,131055192907275.5,0.0,0.0,0.0,6.105039833004412
9,2000,139517825877170.69,200,136,139517825877170.69,0.0,0.0,0.0,8.544458374999522
10,2200,139418462613070.56,200,149,139418462613070.56,0.0,0.0,0.0,17.536050958995475
11,2400,140252785376002.48,200,144,140252785376002.48,0.0,0.0,0.0,9.04442674999882
12,2600,140515747354879.17,200,141,140515747354879.17,0.0,0.0,0.0,8.160450082999887
13,2800,149303697304664.66,200,156,149303697304664.66,0.0,0.0,0.0,7.359878750001371
14,3000,158621292620596.78,200,161,158621292620596.78,0.0,0.0,0.0,7.728881957998965
15,3200,159570952988536.88,200,165,159570952988536.88,0.0,0.0,0.0,8.60214341700339
16,3400,159818993272402.72,200,173,159818993272402.72,0.0,0.0,0.0,8.820924874999037
17,3600,159784582892254.44,200,169,159784582892254.44,0.0,0.0,0.0,8.395310624997364
18,3800,160388164956870.8,200,171,160388164956870.8,0.0,0.0,0.0,7.514301833005447
19,4000,160957197918044.12,200,174,160957197918044.12,0.0,0.0,0.0,7.988834042000235
20,4200,160678315720860.47,200,157,160678315720860.47,0.0,0.0,0.0,8.497027999997954
21,4400,160551026150199.66,200,167,160551026150199.66,0.0,0.0,0.0,8.24290041700442
22,4600,162603621722772.53,200,176,162603621722772.53,0.0,0.0,0.0,8.865567917004228
23,4800,161853838150389.72,200,175,161853838150389.72,0.0,0.0,0.0,9.508845750002365
24,5000,161803000820930.62,200,171,161803000820930.62,0.0,0.0,0.0,9.59721562499908
25,5200,170014020246664.9,200,174,170014020246664.9,0.0,0.0,0.0,8.907172334002098
26,5400,169938762967039.75,200,163,169938762967039.75,0.0,0.0,0.0,9.715281000004325
27,5600,173921336264694.1,200,171,173921336264694.1,0.0,0.0,0.0,9.18759208299889
28,5800,174216691769947.5,200,168,174216691769947.5,0.0,0.0,0.0,8.864547750003112
29,6000,174781403790236.38,200,170,174781403790236.38,0.0,0.0,0.0,8.547609082997951
30,6200,174468953716669.78,200,175,174468953716669.78,0.0,0.0,0.0,8.599791082997399
31,6400,174618699804928.7,200,174,174618699804928.7,0.0,0.0,0.0,9.55516666600306
32,6600,174662273914454.5,200,170,174662273914454.5,0.0,0.0,0.0,8.776662124997529
33,6800,176658643886661.1,200,167,176658643886661.1,0.0,0.0,0.0,9.220600374996138
34,7000,177125065625103.97,200,171,177125065625103.97,0.0,0.0,0.0,8.28570149999723
35,7200,174898724955951.4,200,181,174898724955951.4,0.0,0.0,0.0,8.905997665999166
36,7400,177163766736655.16,200,172,177163766736655.16,0.0,0.0,0.0,8.61267824999959
37,7600,177187705708288.72,200,174,177187705708288.72,0.0,0.0,0.0,7.51473104100296
38,7800,177044153491372.53,200,171,177044153491372.53,0.0,0.0,0.0,8.634638750001614
39,8000,176885973134770.72,200,175,176885973134770.72,0.0,0.0,0.0,9.181976749998285
40,8200,177126985097070.94,200,180,177126985097070.94,0.0,0.0,0.0,10.259155166997516
41,8400,177825225757070.03,200,168,177825225757070.03,0.0,0.0,0.0,9.316909583998495
42,8600,177524626780660.9,200,176,177524626780660.9,0.0,0.0,0.0,8.984177167003509
43,8800,177310477252880.44,200,179,177310477252880.44,0.0,0.0,0.0,8.722801208001329
44,9000,174489326296630.72,200,165,174489326296630.72,0.0,0.0,0.0,8.841990666995116
45,9200,174433022682143.38,200,168,174433022682143.38,0.0,0.0,0.0,8.337811916004284
46,9400,174461935388322.53,200,176,174461935388322.53,0.0,0.0,0.0,7.754488083002798
47,9600,174404796431900.56,200,174,174404796431900.56,0.0,0.0,0.0,8.893127333998564
48,9800,177033265538481.56,200,175,177033265538481.56,0.0,0.0,0.0,9.62398349999421
49,10000,176939528352983.03,200,169,176939528352983.03,0.0,0.0,0.0,9.685059374998673
50,10200,176916933857220.0,200,168,176916933857220.0,0.0,0.0,0.0,9.56900070800475
