n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,99982045751091.9,2,2,27954402289568.117,0.0,190.12710891687152,381.1727194009437,0.18108883300010348
1,400,122903165568027.36,4,4,46376915678709.56,0.0,182.15730078944173,391.1962275378293,14.104252832999919
2,600,111218369777659.06,9,8,53152380493358.04,0.0,168.94374024864115,381.95581440026416,2.0914037080001435
3,800,118079688113119.2,12,10,53255268343916.06,0.0,166.28734912345462,380.54321058674356,5.675250542000867
4,1000,122901540560089.83,19,15,75399960905106.44,0.0,157.27085061726223,382.4210175161839,12.856562041997677
5,1200,139766341718234.86,27,21,79507228987912.78,0.0,128.93382026813825,388.117359666402,14.596766624999873
6,1400,131492145174812.58,64,39,97862276736279.23,0.0,81.4562597894741,378.674927394768,8.466054625001561
7,1600,128310608642486.47,85,63,98399816333648.42,0.0,53.56363514374578,372.8706242949346,3.8449067500005185
8,1800,147275355655694.8,137,95,106116696823311.88,0.0,19.033797652551833,239.29802944806013,2.15945337499943
9,2000,135489763792324.75,196,144,135489763791431.17,0.0,0.1543982461214647,15.413111707432927,3.682064791999437
10,2200,136232564533222.28,200,150,136232564533222.28,0.0,0.0,0.0,6.0258911670025554
11,2400,143062440856349.25,200,157,143062440856349.25,0.0,0.0,0.0,9.431284375001269
12,2600,142789172215154.0,200,161,142789172215154.0,0.0,0.0,0.0,9.337515833001817
13,2800,150705666044886.62,200,164,150705666044886.62,0.0,0.0,0.0,7.292974708001566
14,3000,167947531604162.75,200,165,167947531604162.75,0.0,0.0,0.0,8.236653791998833
15,3200,168469762343304.2,200,168,168469762343304.2,0.0,0.0,0.0,9.716986584000551
16,3400,172628141773654.62,200,170,172628141773654.62,0.0,0.0,0.0,10.049289082999167
17,3600,172936019317514.47,200,172,172936019317514.47,0.0,0.0,0.0,9.63605033299973
18,3800,173359736956911.6,200,181,173359736956911.6,0.0,0.0,0.0,9.24594687499848
19,4000,173621979978615.12,200,181,173621979978615.12,0.0,0.0,0.0,17.08113404100004
20,4200,175642929395014.62,200,174,175642929395014.62,0.0,0.0,0.0,9.04717200000232
21,4400,175274518914331.44,200,176,175274518914331.44,0.0,0.0,0.0,8.163726666000002
22,4600,176265995764608.72,200,179,176265995764608.72,0.0,0.0,0.0,9.921814291999908
23,4800,176004633897345.0,200,174,176004633897345.0,0.0,0.0,0.0,8.675537958999485
24,5000,180388201871429.22,200,182,180388201871429.22,0.0,0.0,0.0,9.718101457998273
25,5200,186359478047539.0,200,178,186359478047539.0,0.0,0.0,0.0,9.100252083000669
26,5400,185279541649431.94,200,181,185279541649431.94,0.0,0.0,0.0,8.894274207999842
27,5600,186175130899751.8,200,184,186175130899751.8,0.0,0.0,0.0,7.705188542000542
28,5800,185831944143220.47,200,182,185831944143220.47,0.0,0.0,0.0,9.412679375000153
29,6000,186759807333302.56,200,180,186759807333302.56,0.0,0.0,0.0,9.555689999997412
30,6200,186203703801082.25,200,176,186203703801082.25,0.0,0.0,0.0,8.930624667002121
31,6400,187229753271909.84,200,166,187229753271909.84,0.0,0.0,0.0,9.080938625000272
32,6600,185017201536856.66,200,186,185017201536856.66,0.0,0.0,0.0,9.69287274999806
33,6800,186620049915749.38,200,179,186620049915749.38,0.0,0.0,0.0,9.700555625000561
34,7000,185450916004570.47,200,187,185450916004570.47,0.0,0.0,0.0,8.795284416999493
35,7200,185612620019942.44,200,184,185612620019942.44,0.0,0.0,0.0,9.79737004100025
36,7400,186302596081940.12,200,176,186302596081940.12,0.0,0.0,0.0,8.928805542000191
37,7600,185973937338686.38,200,180,185973937338686.38,0.0,0.0,0.0,7.081968374997814
38,7800,185558061284862.56,200,186,185558061284862.56,0.0,0.0,0.0,9.175318708003033
39,8000,185194367258964.75,200,184,185194367258964.75,0.0,0.0,0.0,9.348264583000855
40,8200,185854775415458.88,200,182,185854775415458.88,0.0,0.0,0.0,9.583602916998643
41,8400,189550886941265.94,200,182,189550886941265.94,0.0,0.0,0.0,8.5978063750008
42,8600,190435033661722.7,200,184,190435033661722.7,0.0,0.0,0.0,10.032610874997772
43,8800,189781670446426.03,200,186,189781670446426.03,0.0,0.0,0.0,10.557116874999338
44,9000,190532561601061.25,200,177,190532561601061.25,0.0,0.0,0.0,9.319021584000438
45,9200,191590817546862.6,200,180,191590817546862.6,0.0,0.0,0.0,8.858507291999558
46,9400,191224736009079.53,200,184,191224736009079.53,0.0,0.0,0.0,9.236652083000081
47,9600,191357185119845.16,200,181,191357185119845.16,0.0,0.0,0.0,9.561041583998303
48,9800,191018843553456.4,200,183,191018843553456.4,0.0,0.0,0.0,8.770394415998453
49,10000,189714668685918.12,200,178,189714668685918.12,0.0,0.0,0.0,8.972058167000796
50,10200,187810205742191.7,200,185,187810205742191.7,0.0,0.0,0.0,9.089370458001213
