n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,96245205359974.45,3,3,22768871279536.61,0.0,147.32364075754296,330.6566966624491,0.23758216599890147
1,400,107395873000993.66,4,4,32757631333412.61,0.0,154.81443482251663,332.20518519898485,0.7950775000026624
2,600,109593214546859.62,6,6,67745472508956.33,0.0,150.73577439889183,327.80233415960845,0.7710247079994588
3,800,92739831754731.22,11,10,68176011870837.305,0.0,140.4612365321139,328.48596328371013,0.7622722090018215
4,1000,107885233148401.75,25,16,87123101436090.84,0.0,108.31233461018404,332.8191148107146,0.7651522090018261
5,1200,93002488686610.55,47,29,88910400106925.33,0.0,85.57600352697345,329.45517863249734,0.8169503339995572
6,1400,121841371238502.62,82,50,97987150511486.47,0.0,44.47774315496612,328.00700166740467,0.8173732909999671
7,1600,111407020736058.16,126,68,109175950948060.77,0.0,22.521018524690543,316.5180210567868,1.4603534170018975
8,1800,119167340751393.23,177,95,117161686312462.31,0.0,5.515891370513811,210.11746573394217,1.8272288749976724
9,2000,124547298443372.36,200,127,124547298443372.36,0.0,0.0,0.0,3.858608374997857
10,2200,125711290900369.08,200,134,125711290900369.08,0.0,0.0,0.0,8.185997958000371
11,2400,127184422017056.03,200,150,127184422017056.03,0.0,0.0,0.0,9.982650458001444
12,2600,140279965951196.97,200,151,140279965951196.97,0.0,0.0,0.0,10.411444667002797
13,2800,140574438696181.02,200,149,140574438696181.02,0.0,0.0,0.0,12.628571790999558
14,3000,141812683854360.06,200,146,141812683854360.06,0.0,0.0,0.0,11.818468292000034
15,3200,150544828452347.6,200,154,150544828452347.6,0.0,0.0,0.0,13.165853209000488
16,3400,150235683278804.12,200,158,150235683278804.12,0.0,0.0,0.0,163.1550130839969
17,3600,150885453655074.5,200,170,150885453655074.5,0.0,0.0,0.0,959.4280067499967
18,3800,155397133663121.47,200,169,155397133663121.47,0.0,0.0,0.0,1423.386611416001
19,4000,156087706757051.44,200,159,156087706757051.44,0.0,0.0,0.0,2239.6154177499993
20,4200,155774962822569.2,200,159,155774962822569.2,0.0,0.0,0.0,3306.691231708999
