n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,84580611855533.22,2,2,27130917736361.766,0.0,141.92587841478797,327.5611327661816,0.26140558399492875
1,400,99506157090932.84,4,4,83403536268946.84,0.0,132.88736198410388,329.2986382185321,12.86874129199714
2,600,97956791814068.34,4,4,83403536268946.84,0.0,107.61538301814488,329.4182301084297,2.0473489590003737
3,800,111867422686969.7,7,7,84665775439754.73,0.0,102.60006410978535,328.0893979423553,2.0497552909946535
4,1000,104532856111048.55,11,11,87675419864276.9,0.0,80.41286898834564,327.1118179376522,8.140401584001665
5,1200,97152387077779.72,20,17,87784157093826.05,0.0,83.10175385941788,328.7090268095054,8.709999667000375
6,1400,131454186123561.56,39,28,98620629012124.95,0.0,72.74132158753713,323.4175978129683,2.999532582995016
7,1600,111645210768567.38,64,43,99782350539460.6,0.0,62.96437106100659,329.15788208323534,2.1003485420005745
8,1800,134432313493460.27,117,82,131555821288052.6,0.0,32.70981828098215,331.79649488978316,2.13290812500054
9,2000,137127111430505.73,161,110,136999949629160.48,0.0,5.4070080640088465,264.96837636462635,14.79726266599755
10,2200,131321593198263.83,200,127,131321593198263.83,0.0,0.0,0.0,2.7281959589963662
11,2400,132096850104757.23,200,144,132096850104757.23,0.0,0.0,0.0,4.714021624997258
12,2600,114675835757763.4,200,141,114675835757763.4,0.0,0.0,0.0,6.34017875000427
13,2800,133886082424512.23,200,155,133886082424512.23,0.0,0.0,0.0,7.217260124998575
14,3000,115787511941173.67,200,156,115787511941173.67,0.0,0.0,0.0,6.848064500001783
15,3200,115432443946468.17,200,147,115432443946468.17,0.0,0.0,0.0,6.960219874999893
16,3400,117670470261723.42,200,158,117670470261723.42,0.0,0.0,0.0,7.8663062089981395
17,3600,123923475399717.31,200,160,123923475399717.31,0.0,0.0,0.0,8.885565250006039
18,3800,149423547916333.38,200,146,149423547916333.38,0.0,0.0,0.0,7.768056625005556
19,4000,134133906292913.45,200,174,134133906292913.45,0.0,0.0,0.0,8.691459249996115
20,4200,142379527958356.38,200,180,142379527958356.38,0.0,0.0,0.0,7.733633792006003
21,4400,147078084249382.7,200,171,147078084249382.7,0.0,0.0,0.0,9.100195540995628
22,4600,148463352635404.94,200,166,148463352635404.94,0.0,0.0,0.0,7.432723915997485
23,4800,148565397681435.7,200,174,148565397681435.7,0.0,0.0,0.0,8.534143124998081
24,5000,147908804268502.0,200,168,147908804268502.0,0.0,0.0,0.0,8.272160665997944
25,5200,158785594790031.16,200,178,158785594790031.16,0.0,0.0,0.0,9.108634208001604
26,5400,158768554055632.66,200,176,158768554055632.66,0.0,0.0,0.0,8.60247616700508
27,5600,162273966056871.7,200,172,162273966056871.7,0.0,0.0,0.0,8.477593582996633
28,5800,162041768718684.62,200,173,162041768718684.62,0.0,0.0,0.0,8.949350041999423
29,6000,163247027754164.4,200,171,163247027754164.4,0.0,0.0,0.0,9.543806333997054
30,6200,162879364047762.84,200,169,162879364047762.84,0.0,0.0,0.0,9.40327333300229
31,6400,161930582852046.06,200,163,161930582852046.06,0.0,0.0,0.0,9.115568875000463
32,6600,163815286971138.0,200,173,163815286971138.0,0.0,0.0,0.0,8.16351662499801
33,6800,163345482279704.28,200,180,163345482279704.28,0.0,0.0,0.0,9.000086457999714
34,7000,163529055190863.7,200,177,163529055190863.7,0.0,0.0,0.0,8.671400041996094
35,7200,163480849667460.1,200,165,163480849667460.1,0.0,0.0,0.0,8.762848124999437
36,7400,162287902983634.03,200,174,162287902983634.03,0.0,0.0,0.0,8.732337749999715
37,7600,162337081145982.34,200,184,162337081145982.34,0.0,0.0,0.0,8.143116291998012
38,7800,161860400031357.53,200,173,161860400031357.53,0.0,0.0,0.0,8.256281832997047
39,8000,161106359396794.0,200,166,161106359396794.0,0.0,0.0,0.0,9.410380000001169
40,8200,161426007551715.97,200,173,161426007551715.97,0.0,0.0,0.0,8.26231170900428
41,8400,159940909517120.6,200,166,159940909517120.6,0.0,0.0,0.0,8.428897582998616
42,8600,159763742926177.62,200,175,159763742926177.62,0.0,0.0,0.0,8.626955042003829
43,8800,160183421609664.2,200,174,160183421609664.2,0.0,0.0,0.0,7.879023209003208
44,9000,160371137506647.22,200,165,160371137506647.22,0.0,0.0,0.0,8.181100124995282
45,9200,161509308720606.5,200,160,161509308720606.5,0.0,0.0,0.0,5.879265708004823
46,9400,163985594829918.88,200,169,163985594829918.88,0.0,0.0,0.0,7.200104333998752
47,9600,160835573565719.88,200,168,160835573565719.88,0.0,0.0,0.0,8.430680833000224
48,9800,160821448907767.2,200,170,160821448907767.2,0.0,0.0,0.0,8.537966875002894
49,10000,160634281547917.97,200,187,160634281547917.97,0.0,0.0,0.0,8.116096499994455
50,10200,162067745799263.47,200,183,162067745799263.47,0.0,0.0,0.0,8.217501625003933
