n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,112679001128524.4,1,1,12356039133224.047,0.0,195.26886320885023,393.9015266059485,0.15963749997899868
1,400,153554079537016.38,2,2,12432112067489.492,0.0,198.830301067915,388.16971496435536,0.803735166991828
2,600,149866356425914.78,3,3,12432893053970.984,0.0,185.41944909727624,377.98587097660857,0.7694487079861574
3,800,132323960813104.2,6,6,51823396013894.59,0.0,181.18390309770558,381.43581706050196,0.7678717499948107
4,1000,133081451740129.61,10,10,51827375405367.12,0.0,149.4380450490328,380.23563037067646,0.7785145840025507
5,1200,115775164848191.53,20,18,84349981565181.95,0.0,126.78128670351329,381.8829521462094,0.8052666669827886
6,1400,148307212203355.0,38,32,85034060327144.86,0.0,102.47835964638286,389.31939952996555,0.8212032080045901
7,1600,123075397318223.81,77,60,109536547632031.16,0.0,69.04089246595039,380.5756499979503,0.7827080419810954
8,1800,125235371485503.3,123,88,113744435637642.67,0.0,42.423842148945994,375.02234182806814,1.7328392910130788
9,2000,157112360091936.0,179,129,157112360089255.12,0.0,13.450554726104809,380.998035335137,4.358793541992782
10,2200,156549987536925.8,200,148,156549987536925.8,0.0,0.0,0.0,7.91619499999797
11,2400,173790825164407.72,200,149,173790825164407.72,0.0,0.0,0.0,9.420219457999337
12,2600,148191071626263.56,200,147,148191071626263.56,0.0,0.0,0.0,9.765068707987666
13,2800,139937201330785.22,200,162,139937201330785.22,0.0,0.0,0.0,11.977752083999803
14,3000,161231257943668.88,200,175,161231257943668.88,0.0,0.0,0.0,13.71407045799424
15,3200,161559141813520.1,200,169,161559141813520.1,0.0,0.0,0.0,315.06711137501406
16,3400,162284730699919.38,200,172,162284730699919.38,0.0,0.0,0.0,904.6322594160156
17,3600,163094806704173.88,200,168,163094806704173.88,0.0,0.0,0.0,2143.911331792013
18,3800,172344414454943.8,200,177,172344414454943.8,0.0,0.0,0.0,3551.034854166006
19,4000,172855121269223.56,200,177,172855121269223.56,0.0,0.0,0.0,3270.844719749992
20,4200,172871804919448.4,200,179,172871804919448.4,0.0,0.0,0.0,3833.827405374992
