SpecificEnergy,SEIGrouth,TempIncrease,Price,UpperViolation,LowerViolation,VolFracViolation,C,la,lp,lo,ln,lz,Lh,Rp,Rn,Rcell,efp,efo,efn,mat,Ns,Np
-258947.62613365677,2.6285432011148226,0.03254816644099326,64549.69326073566,-4.540928101658345,-0.25907189834166644,-0.14501665415772058,0.2857140201112853,2.3981450877339783e-05,0.0002338075080689672,2.3196946823720094e-05,4.471641909668925e-05,2.469011337973257e-05,0.04451127498589434,1.7683710841692806e-05,3.6155772076263865e-05,0.022406009244775434,0.2365142961586867,0.14739700637211484,0.40107204331147794,LCO,12,37
-95748.63967059807,2.3623425016291186,0.022684132774380084,53301.995137712816,-4.240050922350775,-0.559949077649236,-0.721812191873143,0.289254820670932,1.775380751031746e-05,0.0001998867180439861,1.3281239895104008e-05,0.00014436039691869497,1.3266758386569028e-05,0.04776646925589956,1.9601920323107173e-05,4.050693081425539e-05,0.0135067680180065,0.022415572886933043,0.1490609560995843,0.03671127914033969,LFP,12,62
-75617.91716541696,2.5662743704770064,0.013683944520003632,49564.418245185305,-4.284587841665399,-0.5154121583346125,-0.5117676106951327,0.2840144417443981,2.6034480610034634e-05,0.00021853378055766617,2.90593993123949e-05,4.636661373356513e-05,2.5213745765303818e-05,0.06808248775923362,1.945274575326158e-05,3.825422066003196e-05,0.009904094337141869,0.18587214650416456,0.16402145357623382,0.06833878922446904,LCO,12,84
-425488.3511625946,2.3209502849836,0.01126540374476671,278702.4630317853,-4.36913487657322,-0.4308651234267913,-0.7270301562684769,0.25783569266961737,2.7859492410852936e-05,0.000112731893131667,1.637811873659028e-05,4.0550752539165e-05,1.2771723102209766e-05,0.060085654976060915,1.7135127506302206e-05,4.545486804880329e-05,0.02371360576982959,0.022824818875748727,0.05718456762628381,0.12296045722949057,LFP,12,93
-413766.4351264563,2.193424794350766,0.035997645117658225,122432.19494299938,-0.7407104292620232,-4.059289570737988,-0.07590728553527015,0.2806945986837299,2.903311906287989e-05,5.9591439814800674e-05,2.0565240597177873e-05,4.447161169263383e-05,2.7673573757462464e-05,0.09439825938529281,1.7707061014209156e-05,3.298976213532672e-05,0.023481143646662837,0.10731404517131099,0.14758776662187456,0.5991909026715443,LCO,13,34
-52527.07611046458,2.297013116931706,0.016083703047768856,27219.47705621014,-0.39060717235885534,-4.409392827641156,-0.44447276482956,0.26870615488553706,1.7809454460367662e-05,0.00019409187456413305,2.2135863650678064e-05,0.0001437512947518462,1.315028659243096e-05,0.06573479745720795,1.0968631690806326e-05,4.272693501493283e-05,0.00824473243140076,0.018455884720977343,0.41254170537198387,0.054529645077478844,LFP,13,63
-27937.083391179876,2.6376713226910935,0.008848095167253798,19207.564909336867,-0.48495836653808055,-4.315041633461931,-0.29811956251648686,0.2004770369732945,2.9989490207925793e-05,0.0002420585439635291,1.0474767181941203e-05,4.136979884416627e-05,2.0205279882311006e-05,0.09297476506433076,4.571152485415263e-06,2.9824482841104248e-05,0.005191209509507562,0.03086478630861398,0.3177528159389973,0.2832628352359019,LFP,13,89
-134737.51473603124,2.0925796739241815,0.016954810381984615,108672.97943878912,-4.250568520758982,-0.5494314792410293,-0.34891807784638007,0.2667839255241833,2.463447997889748e-05,4.8476457986609874e-05,1.715920580485289e-05,0.00012326105960416245,2.4839856392555504e-05,0.045477338019256526,1.9041678035518562e-05,4.519069285187294e-05,0.02233082192709276,0.10543477609342154,0.4248794203519519,0.05076772570824647,LFP,12,62
-115247.71875897907,2.5670352411234747,0.011353489033630204,75460.60786834056,-0.41508385729348163,-4.38491614270653,-0.27993188259738233,0.2599886528936481,2.8790612512087403e-05,0.00020581489408736482,1.4141987613322648e-05,5.079427191092005e-05,1.2274308995080482e-05,0.06876858371012995,1.560619626198594e-05,3.778899069063019e-05,0.012427727962736257,0.02862294820329509,0.16782069287629262,0.45362447632303005,LCO,13,82
-315831.99741534155,2.5265948449560045,0.010602468578783431,223804.64318228982,-4.286908487105286,-0.5130915128947251,-0.35175368276642505,0.24860749683951303,1.637931953245245e-05,0.00022717591453543315,1.1540885593109055e-05,0.0001367128714355709,2.6337987010247136e-05,0.08586808146984137,1.825005298964917e-05,9.069739974906922e-06,0.01886245614673962,0.09614357170473661,0.021170207481937247,0.4609325380469011,LCO,12,85
-14479.095022190013,2.2986219379299078,0.013510403488726255,10559.45577166532,-0.3568230598350439,-4.4431769401649674,-0.8545025730400694,0.23725397618043287,2.599103874987253e-05,0.00019414462998600525,3.2443683973634594e-05,0.00013030783768992263,1.8398033296729397e-05,0.04376691939995205,7.074124628961802e-06,4.2583139740001345e-05,0.005932549796663529,0.01684674822035298,0.04701718929399781,0.011633489445579914,LFP,13,63
-202946.81400538638,2.1020071973607743,0.008856353753915792,240417.1627620871,-0.5489827760102415,-4.25101722398977,-0.3131837978477371,0.2055323253756728,2.501951819573314e-05,5.405829929905668e-05,3.6743308936366964e-05,8.003463762925709e-05,1.4098749201290143e-05,0.08713566703145323,6.303766445671155e-06,4.981832303125737e-05,0.018534335865099574,0.13949451068502836,0.159142749501852,0.31817894196538266,LCO,13,95
-38242.948945556505,2.079954160167976,0.008412321095591344,32934.1514004812,-4.249175414717513,-0.5508245852824984,-0.6833194795405936,0.2825453641788163,1.280527284462293e-05,4.098424218651505e-05,1.714108468553362e-05,6.231394178965521e-05,1.309769880664605e-05,0.05763780357594839,1.7619180194419013e-05,4.637602631212855e-05,0.008864504475095902,0.023719146927932293,0.1538398280713929,0.0691215454600813,LCO,12,81
-106077.63546680042,2.073009505144144,0.009555053455100767,75912.49324603379,-4.249536382371545,-0.5504636176284663,-0.23348540423998,0.2257431288958205,2.8458019916194234e-05,4.007650532257315e-05,1.8990026042262628e-05,0.00014934369095969188,1.642738923301721e-05,0.060524750307163075,2.7336241494505434e-06,3.96616227890209e-05,0.014134959670766934,0.02254682474327284,0.11490043243557266,0.5590673385811746,LCO,12,82
-21452.394969052162,2.3342806737343826,0.024771295619850354,13847.10507501117,-0.5759553797354044,-4.224044620264607,-0.6290766952427009,0.23645875641483463,2.423233568519416e-05,5.400692828443436e-05,3.181701910723809e-05,0.00013524705998850273,1.5789491532092698e-05,0.06622003719523921,1.7767215278908853e-05,8.364726581355425e-06,0.006992027585414217,0.016430635719435198,0.15172426363359393,0.13276840540426996,LCO,13,44
-261634.9325445763,2.1396542102074436,0.023562790766475536,309939.3574210803,-0.4576014453444657,-4.342398554655546,-0.6022172756268195,0.4578661483787395,2.903381600903187e-05,5.954266442707428e-05,1.3612669101949964e-05,9.45667667330874e-05,2.742550215757692e-05,0.07762930359260306,1.7774881973940614e-05,3.3718726980591575e-05,0.023661744894516293,0.019248531805974384,0.14745899258386458,0.1610751999833416,LFP,13,81
-18937.203577566408,2.5769112371337224,0.044784690754125715,8049.198555525993,-4.534150611916438,-0.2658493880835735,-0.6787395458651289,0.34535060949004787,1.5531170001386023e-05,9.257881288678639e-05,2.9219143724323254e-05,0.0001034134383022802,2.9264321090535084e-05,0.05070983675583428,1.997314569709614e-05,6.207769777926223e-06,0.006770123159282632,0.021298048908009792,0.1513658223181677,0.07859658290869369,LCO,12,38
-187399.4028739136,2.149161679273363,0.031072429152940596,52338.65686663279,-4.4693152279225785,-0.33068477207743285,-0.29759244449032485,0.20007254035872937,2.8290738538180934e-05,4.374076978255563e-05,1.7246927687720598e-05,4.525977913829273e-05,1.6503048698456503e-05,0.07063963340128905,1.815402082092554e-05,3.4572166838331155e-05,0.01699324849564823,0.02240009840286578,0.11480580401523803,0.4952016530915714,LCO,12,37
-14332.56671528203,2.5235102272487433,0.010028765433485227,11295.692852241738,-4.3012309110578855,-0.4987690889421259,-0.7604699056043345,0.22938219360331702,1.744403835397202e-05,0.0002152048239960936,1.4134421182239639e-05,5.7148988763410824e-05,2.500643952598524e-05,0.060206644441900735,2.5924449802576573e-06,4.129270750820828e-05,0.004728637890246032,0.015272191647410397,0.013774212093961347,0.1404836906542939,LCO,12,87
