n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,104641445474221.03,1,1,50548149035435.96,0.0,229.80341375819123,4590.55843538686,1.0722955000019283
1,400,137076420294851.92,2,2,54056282229625.47,0.0,199.95068159462048,368.5976980730911,0.7494142499999725
2,600,141809631125644.06,3,3,54141374002140.72,0.0,215.07914376208686,367.3689685693046,0.7538148749990796
3,800,119303709278771.86,5,5,78250038575203.5,0.0,226.36590709608234,386.8174019289679,0.7619699170027161
4,1000,98584197682582.8,6,6,78251822741780.67,0.0,277.44641796267956,13512.625956999658,0.7655731250015378
5,1200,158840325167835.06,11,10,82391922697494.72,0.0,228.06230658318395,13512.625956999658,0.7591823339971597
6,1400,138880044481173.72,20,17,99713779814608.73,0.0,270.68271841197475,28522.169788839805,0.7587157910020323
7,1600,128440154742937.75,35,30,100576372898086.25,0.0,103.01265487807086,366.6464120169398,0.7817586669989396
8,1800,102121579616205.62,56,45,100750385189642.86,0.0,86.95474020303415,368.79763792496266,0.7990523750013381
9,2000,151018222277620.94,99,57,147100567913264.66,0.0,100.54175899957787,9212.20915332989,0.7763751249985944
10,2200,148304910954208.94,149,91,148068881224056.5,0.0,26.29770339508288,370.5424955866143,0.813166750001983
11,2400,148351468534951.97,181,107,148207676649847.2,0.0,4.628770145062228,328.1097563718068,2.821230082998227
12,2600,149239632380439.38,200,112,149239632380439.38,0.0,0.0,0.0,5.07357737500206
13,2800,149462698799403.88,200,135,149462698799403.88,0.0,0.0,0.0,5.967859500000486
14,3000,150682639658277.8,200,134,150682639658277.8,0.0,0.0,0.0,7.668535833003261
15,3200,150087799608741.47,200,141,150087799608741.47,0.0,0.0,0.0,6.918955834000371
16,3400,150100474272827.1,200,146,150100474272827.1,0.0,0.0,0.0,9.252989333999722
17,3600,150002751054478.06,200,150,150002751054478.06,0.0,0.0,0.0,10.54407720800009
18,3800,150352122380472.03,200,141,150352122380472.03,0.0,0.0,0.0,10.783849708001071
19,4000,150271087362565.56,200,144,150271087362565.56,0.0,0.0,0.0,50.92539129200304
20,4200,149867703820817.56,200,153,149867703820817.56,0.0,0.0,0.0,600.2650016670013
