SpecificEnergy,SEIGrouth,TempIncrease,Price,UpperViolation,LowerViolation,VolFracViolation,C,la,lp,lo,ln,lz,Lh,Rp,Rn,Rcell,efp,efo,efn,mat,Ns,Np
-443038.6044901466,2.558004299002702,0.008512189066339796,45247.09561085302,-0.37061867487186717,-1.1293813251281328,-0.38066198822291564,0.2087543382212364,1.6954486263522758e-05,0.00019755341862431755,9.304673055657066e-05,6.185201804715813e-05,1.875690397898636e-05,0.09522282356420332,6.226962641913251e-06,4.346642215736292e-05,0.022248128547588987,0.04083959425193671,0.4945156044412059,0.01398281308394174,LCO,4,33
-24589.358159596733,2.5383750945010317,3.838700938368726,43.89317837543377,-0.4993929342092347,-1.0006070657907653,-0.8515606235806273,0.37701692624492955,2.9642267460524257e-05,4.586678497033672e-05,1.5915999996049853e-05,0.00013811647290697503,2.8022686306963636e-05,0.044286986755592325,1.6306187656799628e-05,4.899351008535925e-05,0.004051356313745546,0.017353400553525484,0.024942138369802577,0.03614383749604465,LCO,4,2
-10061.56277537553,2.361978418619282,0.027240509315833907,331.23018299897376,-0.3174485214245699,-1.18255147857543,-0.6220791028455755,0.27819260403097323,2.557456015321925e-05,0.00011682126800902967,3.5821155852799573e-05,6.251342861927037e-05,1.5495310642983755e-05,0.044309194034274864,1.7023531853516495e-05,4.3498235812882705e-05,0.004238792914851778,0.0637077501358091,0.01424662251674724,0.22996652450186814,LCO,4,14
-228653.9073288058,2.4126408569532627,0.003762530430484975,42863.046558408256,-0.2936914390882013,-1.2063085609117987,-0.3830408914445511,0.3873907698028034,2.902156202044056e-05,9.017445778077e-05,1.2848377866831894e-05,4.220015160495863e-05,2.4291101639902774e-05,0.04678259391338064,1.2804483805085344e-05,3.1808480765526135e-05,0.019257094875739997,0.04395818524270419,0.07572543298982151,0.4272754903229232,LCO,4,100
-39270.227752773375,2.6043140367989888,0.002079880346485931,8098.626169942781,-0.3806503121336533,-1.1193496878663467,-0.8271955404623609,0.2219342941736071,2.9990643405469405e-05,0.00020105794537564917,1.5059753713056383e-05,4.343714916208899e-05,2.806380436065342e-05,0.042777247688204276,1.4867317423552024e-05,2.724437565851186e-05,0.007838529668495329,0.04441766850523249,0.04692615813597188,0.011460632896434845,LFP,4,99
-57870.43384041841,2.175261987152692,0.005694556897255264,9187.875571786526,-0.3176126188415793,-1.1823873811584207,-0.49729372065949173,0.3956079034663439,2.7607325116757757e-05,4.599866516355523e-05,2.1093395760806233e-05,5.554531852937366e-05,2.656034693578862e-05,0.041512819834782375,2.6879157480007874e-07,4.730737470746179e-05,0.011218491506674092,0.03453036524915529,0.2502476433741477,0.14792827071720538,LFP,4,71
-23720.846092241532,2.2247184529348303,0.07039536027115331,482.99307113417296,-0.44184597327291364,-1.0581540267270864,-0.3516588286042094,0.30354881247118615,2.9670442370901143e-05,7.310822681248368e-05,2.0572232713261786e-05,5.9797029039543865e-05,2.921871735848661e-05,0.04075300344750643,4.738058740690952e-06,4.851597162477686e-05,0.006986520269301809,0.016620178558981027,0.052308915108902884,0.5094120777279068,LFP,4,10
-205041.37225167974,2.425853980742917,0.00843999899909189,16973.39104617622,-0.3070777897498118,-1.1929222102501882,-0.6961250792862947,0.270792386744233,2.9475989696492953e-05,0.0001091019267407064,3.610198488084142e-05,5.745249124138756e-05,2.7018898094744248e-05,0.047204692726465124,1.722982558680336e-05,2.7144473359915714e-05,0.0211018353535853,0.029094030734190562,0.07999273705610131,0.1247881529234134,LFP,4,28
-136395.4805559295,2.5333693916051936,0.02552195200434433,5916.42361861015,-0.5247581619666537,-0.9752418380333463,-0.34031458095892664,0.3060376555328366,1.6315849008364563e-05,0.00023335013109785879,3.5988283628157176e-05,6.625052226411719e-05,1.5491086297359105e-05,0.04135774730813027,2.2873137988857097e-06,2.0254824438020277e-05,0.017713262089164072,0.06115473779781106,0.06683184276830557,0.46169883847495674,LFP,4,16
-27814.038872148165,2.968313562409904,0.14468863903961063,193.26649009197183,-0.5260979176256573,-0.9739020823743427,-0.34521090039554847,0.22981740255745348,1.2599181779054302e-05,0.0002433473617255793,1.0032807250155883e-05,4.044064248585017e-05,2.7326037863367693e-05,0.06170156824108827,1.6549870761478967e-05,1.8674774656855048e-05,0.004323277400886805,0.03982406501460736,0.07897030058654786,0.4659947340032964,LFP,4,6
