n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,118764646779311.16,1,1,14652825377364.885,0.0,216.0548473756262,8045.287238550685,0.14515883298008703
1,400,117805633770571.81,3,3,14791162716002.012,0.0,191.87560576247327,372.73867982137597,0.8558104159892537
2,600,108539669480764.77,7,7,14921126796613.893,0.0,180.01278283007434,372.73867982137597,0.8527215420035645
3,800,132084627789161.52,13,12,66491349958484.2,0.0,225.51176329493413,10447.69692188199,0.8426279999839608
4,1000,135905512379743.19,22,20,70865624689541.4,0.0,164.69980378885492,697.3959609126234,0.8615702079841867
5,1200,140482263717434.94,27,24,70897250296729.27,0.0,136.16053448864247,372.86465999400775,0.8149648749968037
6,1400,143824887318261.44,45,30,96833056588589.67,0.0,102.72418609701404,370.66869320739806,0.820221166999545
7,1600,125695327885389.33,85,54,98442742994415.42,0.0,57.1490890289648,354.48258188386455,0.8603525409998838
8,1800,142428069987904.75,156,85,142396855052797.7,0.0,29.289562068588275,1724.778446562898,1.2002219579881057
9,2000,142614455392168.28,190,106,142614422634421.75,0.0,3.7693858021712625,194.54319891709602,5.180422875011573
10,2200,145140231579510.84,200,138,145140231579510.84,0.0,0.0,0.0,4.814411291998113
11,2400,149058682271213.56,200,148,149058682271213.56,0.0,0.0,0.0,9.17412120901281
12,2600,148348154921659.03,200,144,148348154921659.03,0.0,0.0,0.0,9.881890083983308
13,2800,151050623154598.2,200,157,151050623154598.2,0.0,0.0,0.0,6.82997020802577
14,3000,153340617474013.66,200,165,153340617474013.66,0.0,0.0,0.0,9.820859625004232
15,3200,154801687227155.5,200,167,154801687227155.5,0.0,0.0,0.0,10.140454000007594
16,3400,163151274843869.62,200,165,163151274843869.62,0.0,0.0,0.0,11.537376458989456
17,3600,165804130811189.7,200,172,165804130811189.7,0.0,0.0,0.0,379.67122383398237
18,3800,166389767074393.9,200,163,166389767074393.9,0.0,0.0,0.0,617.2765615000098
19,4000,167046601490171.38,200,167,167046601490171.38,0.0,0.0,0.0,2221.9278542499815
20,4200,165366448240165.75,200,176,165366448240165.75,0.0,0.0,0.0,2429.9617384579906
