n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,95520009915764.98,2,2,11793497627892.021,0.0,174.87390531766013,1136.766066793147,0.146726042003138
1,400,110867398500069.22,7,7,42974520944887.78,0.0,150.4239626829826,368.1080954572849,0.7799473750055768
2,600,117519173660454.1,13,12,43032886169451.74,0.0,153.17581838357466,367.268821967035,0.7622603339841589
3,800,130100458298315.16,23,18,43609161602046.695,0.0,131.39463250515612,369.49938395166544,0.7663390829984564
4,1000,110181681026310.19,35,26,50625704146635.16,0.0,99.76410221563432,362.0550206588329,0.7649343340017367
5,1200,100912007940909.48,70,46,100551354253275.48,0.0,74.08772565449559,356.72027677867686,0.7714633750147186
6,1400,111531106226309.72,103,56,110594985364667.84,0.0,46.86772449160119,366.0399238305312,0.8221095000044443
7,1600,111995546682654.58,157,66,111993654414721.16,0.0,17.22244174370258,307.4045439074562,1.2083611249981914
8,1800,120908273035390.95,180,95,120907748790985.1,0.0,21.814880155351698,3254.4163540953537,2.8956422499904875
9,2000,125852715190374.73,200,116,125852715190374.73,0.0,0.0,0.0,4.646773165994091
10,2200,135414322838087.73,200,157,135414322838087.73,0.0,0.0,0.0,7.266108707990497
11,2400,137902614454316.88,200,152,137902614454316.88,0.0,0.0,0.0,8.79710895800963
12,2600,138007211395024.34,200,156,138007211395024.34,0.0,0.0,0.0,9.416486833011732
13,2800,144880484774878.03,200,157,144880484774878.03,0.0,0.0,0.0,9.413832624995848
14,3000,151290185184559.62,200,162,151290185184559.62,0.0,0.0,0.0,11.360632958007045
15,3200,151587373104875.72,200,147,151587373104875.72,0.0,0.0,0.0,76.82104991699453
16,3400,151414101522481.84,200,151,151414101522481.84,0.0,0.0,0.0,485.1617647089879
17,3600,159117783267113.06,200,162,159117783267113.06,0.0,0.0,0.0,741.2504987499851
18,3800,156747155263144.66,200,166,156747155263144.66,0.0,0.0,0.0,2917.0645372080035
19,4000,156225776828056.03,200,174,156225776828056.03,0.0,0.0,0.0,3201.4182867499767
20,4200,155598103433161.97,200,164,155598103433161.97,0.0,0.0,0.0,3363.000404374994
