n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,100513311295653.22,3,3,58340177652669.26,0.0,196.65795942138683,382.28151963539835,0.18276795899964782
1,400,107354382898710.53,4,4,58360459121034.81,0.0,193.4827257502731,370.95349344185166,3.7653717499997583
2,600,105392713274968.48,9,7,61011381374553.45,0.0,166.76740153336058,380.4457184346874,7.559635624999828
3,800,116292350480357.89,13,11,61817908893534.09,0.0,150.03606925018755,380.4457184346874,2.03360420899935
4,1000,103791343301580.05,19,16,61820991814038.77,0.0,116.6748224757286,375.7974484216795,7.268831249999494
5,1200,126717105944018.31,36,31,62038440465724.65,0.0,111.56907928177905,385.89826219577446,17.518079041999954
6,1400,154799852069074.84,62,54,78902127541856.95,0.0,112.1571511193626,382.0313562521022,4.675472958999308
7,1600,136886743534630.02,91,71,129477935749288.58,0.0,81.69741770125943,380.55304538016304,2.9727287919995433
8,1800,130617815031099.66,131,98,130142006039576.45,0.0,51.68640094659133,366.7876770792552,7.511707874999956
9,2000,152003052358156.9,187,124,152002942722612.12,0.0,6.311906037441279,371.6676500593115,7.86965679199966
10,2200,157119760120800.56,200,144,157119760120800.56,0.0,0.0,0.0,6.84248608300004
11,2400,157910007937632.4,200,144,157910007937632.4,0.0,0.0,0.0,7.032883666000089
12,2600,153622327042541.88,200,145,153622327042541.88,0.0,0.0,0.0,7.571800333000283
13,2800,153095631099603.4,200,153,153095631099603.4,0.0,0.0,0.0,9.350961999999527
14,3000,148077664342559.16,200,165,148077664342559.16,0.0,0.0,0.0,8.255257709000034
15,3200,150090617993302.8,200,163,150090617993302.8,0.0,0.0,0.0,7.720404665999922
16,3400,151373389669552.4,200,162,151373389669552.4,0.0,0.0,0.0,8.37519570799941
17,3600,163337927655797.44,200,170,163337927655797.44,0.0,0.0,0.0,7.404088416999912
18,3800,164308162027649.62,200,172,164308162027649.62,0.0,0.0,0.0,8.712664499999846
19,4000,178347763461215.16,200,169,178347763461215.16,0.0,0.0,0.0,7.756088874999477
20,4200,178198950005240.12,200,175,178198950005240.12,0.0,0.0,0.0,8.119996625000567
21,4400,177282426565693.9,200,170,177282426565693.9,0.0,0.0,0.0,8.156782750000275
22,4600,182558746304897.75,200,166,182558746304897.75,0.0,0.0,0.0,9.024863417000233
23,4800,182529497106480.94,200,175,182529497106480.94,0.0,0.0,0.0,9.487076917000195
24,5000,182416337762306.12,200,173,182416337762306.12,0.0,0.0,0.0,9.312712167000427
25,5200,182542941741469.6,200,177,182542941741469.6,0.0,0.0,0.0,9.544869041000311
26,5400,183695171332668.4,200,175,183695171332668.4,0.0,0.0,0.0,9.41114170900073
27,5600,182782895255107.56,200,176,182782895255107.56,0.0,0.0,0.0,8.785767000000305
28,5800,181098232925128.94,200,173,181098232925128.94,0.0,0.0,0.0,7.879722249999759
29,6000,182757950863047.78,200,177,182757950863047.78,0.0,0.0,0.0,8.979870125000161
30,6200,183213105435834.7,200,176,183213105435834.7,0.0,0.0,0.0,9.211990834000062
31,6400,185619982367908.3,200,180,185619982367908.3,0.0,0.0,0.0,8.642945457999303
32,6600,185181463515161.44,200,186,185181463515161.44,0.0,0.0,0.0,8.512387333000333
33,6800,184673010505382.9,200,174,184673010505382.9,0.0,0.0,0.0,8.188573541999176
34,7000,185421045054762.56,200,179,185421045054762.56,0.0,0.0,0.0,7.641333250000571
35,7200,186007140476285.4,200,175,186007140476285.4,0.0,0.0,0.0,8.354192957999658
36,7400,187108867966313.62,200,178,187108867966313.62,0.0,0.0,0.0,8.403389166000125
37,7600,187792561112213.28,200,190,187792561112213.28,0.0,0.0,0.0,9.219349625000177
38,7800,185942093929038.88,200,176,185942093929038.88,0.0,0.0,0.0,8.40910008300034
39,8000,185834714932031.47,200,179,185834714932031.47,0.0,0.0,0.0,9.023274791999938
40,8200,186367792063319.47,200,180,186367792063319.47,0.0,0.0,0.0,9.781698542000413
41,8400,185480629041955.9,200,180,185480629041955.9,0.0,0.0,0.0,9.576252791000115
42,8600,187541790062335.44,200,168,187541790062335.44,0.0,0.0,0.0,10.40296387500075
43,8800,188011346445595.25,200,179,188011346445595.25,0.0,0.0,0.0,7.0586509579998165
44,9000,187484395940851.78,200,181,187484395940851.78,0.0,0.0,0.0,8.932312541999636
45,9200,185971348108188.28,200,177,185971348108188.28,0.0,0.0,0.0,9.50101554200046
46,9400,185593680984868.5,200,177,185593680984868.5,0.0,0.0,0.0,8.014647166999566
47,9600,185163431547303.06,200,186,185163431547303.06,0.0,0.0,0.0,8.851184749999447
48,9800,185722469879871.38,200,188,185722469879871.38,0.0,0.0,0.0,8.507322708000174
49,10000,186710883885248.4,200,182,186710883885248.4,0.0,0.0,0.0,8.850543208999625
50,10200,186819028169946.6,200,184,186819028169946.6,0.0,0.0,0.0,9.279843584000446
