n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,95966999893536.78,1,1,33719559165656.168,0.0,158.1064809385074,328.36278595874546,1.2970399169935263
1,400,109491579588921.5,2,2,49940490570989.43,0.0,170.6840093682713,329.6424087961352,0.7742468329961412
2,600,118903206770611.16,5,5,51430945459845.51,0.0,161.34534860572373,328.93317547016716,0.7957934160003788
3,800,126887692589757.58,5,5,51430945459845.51,0.0,155.9212060501002,333.0039667049206,0.7676807500029099
4,1000,109742220804611.88,11,10,52003873673998.234,0.0,144.87321709096878,333.0039667049206,0.7649904169957153
5,1200,113295647123386.81,19,16,88646600575844.19,0.0,125.70990502893721,333.1498988246109,0.7792645410008845
6,1400,109342921175216.48,35,27,90775066588635.44,0.0,91.81278558836748,330.92935923060463,0.7897386250042473
7,1600,116081592365848.69,60,42,96402542599197.92,0.0,77.85004918382218,323.76133677501275,0.7750719590039807
8,1800,111071338699070.5,99,65,97629245275832.75,0.0,46.47547040262074,333.5053274770063,0.7844741250009974
9,2000,129953333044935.14,156,101,103579901975187.2,0.0,17.059103861159837,332.43872153890106,0.8379107079963433
10,2200,104637852832639.11,188,128,104615305421950.28,0.0,3.1295790355659947,324.06934991964704,3.2618580420021317
11,2400,115234999676316.62,200,139,115234999676316.62,0.0,0.0,0.0,7.9593074999938835
12,2600,120411773999989.77,200,149,120411773999989.77,0.0,0.0,0.0,9.11246979200223
13,2800,119145546364615.8,200,159,119145546364615.8,0.0,0.0,0.0,9.701208083002712
14,3000,133009161007350.58,200,161,133009161007350.58,0.0,0.0,0.0,12.120342834001349
15,3200,133613567789235.0,200,156,133613567789235.0,0.0,0.0,0.0,11.635053582998808
16,3400,133512602400916.08,200,162,133512602400916.08,0.0,0.0,0.0,32.88674583399552
17,3600,133402118599984.56,200,165,133402118599984.56,0.0,0.0,0.0,1219.7630205000023
18,3800,133671326252217.6,200,161,133671326252217.6,0.0,0.0,0.0,1268.157297292004
19,4000,134107081460074.0,200,163,134107081460074.0,0.0,0.0,0.0,2403.1485513330044
20,4200,134274116896871.62,200,159,134274116896871.62,0.0,0.0,0.0,3307.3810717499946
