n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,96294342863822.75,2,2,50600367108413.016,0.0,129.02013923609562,331.3241163313714,0.23824279100517742
1,400,103871603433207.88,4,4,51177256129336.734,0.0,122.32482277315695,330.4782477047861,0.7932368750043679
2,600,115476268563543.16,6,6,51177306125918.96,0.0,136.49828044221564,329.5718380039689,0.7659217909967992
3,800,105321073282223.31,14,14,53584128635914.75,0.0,104.46141726461221,329.9085280875677,0.7762806250029826
4,1000,127733235024490.12,22,21,55178708827610.4,0.0,97.81212715547949,326.891814926399,0.778388291997544
5,1200,87533892771410.0,28,25,56137823847688.945,0.0,91.32879679213598,327.07312587517265,0.7786095839983318
6,1400,81432991345035.38,49,39,78806311599662.28,0.0,85.12154776020249,331.8291129161827,0.8071540829987498
7,1600,116138550974386.47,82,62,114276730213686.55,0.0,63.416567418900705,328.62386216128823,0.794914082995092
8,1800,122724657445122.88,118,82,117025665964431.44,0.0,35.98437853859345,320.4558262433435,0.8389284160002717
9,2000,120080008586528.12,157,98,119804475914148.02,0.0,17.745323666129195,310.41512900173734,0.8604868330003228
10,2200,122394496741029.03,185,125,122371332894102.58,0.0,3.5713657928785363,243.67969512652863,1.0358305420013494
11,2400,122835862702786.39,200,129,122835862702786.39,0.0,0.0,0.0,3.714537542000471
12,2600,123018659058564.12,200,148,123018659058564.12,0.0,0.0,0.0,6.273995833995286
13,2800,125734482296496.25,200,146,125734482296496.25,0.0,0.0,0.0,7.4087751250044676
14,3000,149397439423381.47,200,144,149397439423381.47,0.0,0.0,0.0,8.611230832997535
15,3200,147797675896731.56,200,164,147797675896731.56,0.0,0.0,0.0,8.51382066700171
16,3400,150605368821588.47,200,156,150605368821588.47,0.0,0.0,0.0,8.591470125000342
17,3600,152766279362449.9,200,165,152766279362449.9,0.0,0.0,0.0,10.590159749997838
18,3800,161147530073095.62,200,162,161147530073095.62,0.0,0.0,0.0,594.740775667
19,4000,161366016227949.84,200,165,161366016227949.84,0.0,0.0,0.0,1162.2376295420036
20,4200,153073552232925.28,200,160,153073552232925.28,0.0,0.0,0.0,1201.2651300840007
