n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,95614455139865.78,1,1,31226441848906.48,0.0,203.80042789595788,7387.0151826640695,0.36643008299870417
1,400,130701562627977.6,7,6,77554681526681.08,0.0,116.68560944733734,357.567507933111,0.8186337499937508
2,600,112003073599612.19,10,9,99893042416448.8,0.0,128.00627604137424,2938.4583851142497,0.8391447920002975
3,800,110765335637920.14,16,14,100554229082677.19,0.0,106.36179076916306,364.16629086890373,0.8476858329959214
4,1000,137545955534155.12,29,22,105580798267038.42,0.0,135.99197908690746,10426.267309595069,0.861246749991551
5,1200,126499038672439.31,59,37,118382528017832.14,0.0,92.55486085038541,4670.867990287606,0.8471417080145329
6,1400,126254463187661.08,120,64,124744436726814.08,0.0,18.870695164362534,331.37973980078056,0.8569003340089694
7,1600,131436814852848.45,176,103,131436555082443.77,0.0,2.935919384571393,223.1240434955679,1.0172487910022028
8,1800,141343212618251.88,200,139,141343212618251.88,0.0,0.0,0.0,4.48146666699904
9,2000,141431039079456.2,200,129,141431039079456.2,0.0,0.0,0.0,7.25307941599749
10,2200,143551232755357.4,200,143,143551232755357.4,0.0,0.0,0.0,7.174591499991948
11,2400,142108212014806.3,200,160,142108212014806.3,0.0,0.0,0.0,8.943778582994128
12,2600,142334827958231.84,200,167,142334827958231.84,0.0,0.0,0.0,12.433361584000522
13,2800,144615697528276.22,200,166,144615697528276.22,0.0,0.0,0.0,11.883434916002443
14,3000,157572304154612.47,200,168,157572304154612.47,0.0,0.0,0.0,206.6767348330177
15,3200,158344621100741.4,200,168,158344621100741.4,0.0,0.0,0.0,1069.776575416996
16,3400,161843467787275.78,200,158,161843467787275.78,0.0,0.0,0.0,1615.4414416250074
17,3600,161511621862401.22,200,157,161511621862401.22,0.0,0.0,0.0,2380.2058767080016
18,3800,161926649992882.16,200,165,161926649992882.16,0.0,0.0,0.0,2457.613484875008
19,4000,161035117912544.2,200,160,161035117912544.2,0.0,0.0,0.0,3111.021517999994
20,4200,161391979003691.88,200,163,161391979003691.88,0.0,0.0,0.0,3322.3830702500127
