n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,126107501626672.38,2,2,64519699187362.21,0.0,192.66407670853806,382.51189873171853,0.18031766700005392
1,400,130617132858417.08,5,5,70127278169547.12,0.0,184.7184783925461,376.23444071819847,3.7162001250035246
2,600,141119887420937.2,6,6,73394950496180.12,0.0,161.6361076713216,382.4503061597028,12.045520416999352
3,800,134128615844684.08,18,17,113126571665021.05,0.0,141.96836379046107,374.8504890334347,3.4255274169991026
4,1000,149167367154084.0,33,29,116510510317979.97,0.0,101.830736918369,382.2901653330766,14.755416750002041
5,1200,143331357658148.16,58,47,125116484214014.12,0.0,67.6252429363164,382.0246823989319,20.269187833000615
6,1400,144037666096837.62,139,94,125584490691249.64,0.0,25.57369496373958,334.54403256255836,2.681134624999686
7,1600,133899787566106.33,183,119,133899353252953.08,0.0,4.6276454179515385,243.2280612787532,5.439956666999933
8,1800,149035528319913.5,200,132,149035528319913.5,0.0,0.0,0.0,8.342562624999118
9,2000,157301731570789.2,200,137,157301731570789.2,0.0,0.0,0.0,8.4257711249993
10,2200,164989213230291.7,200,144,164989213230291.7,0.0,0.0,0.0,9.360165375001088
11,2400,165018062748165.0,200,158,165018062748165.0,0.0,0.0,0.0,9.572110832999897
12,2600,166393786798179.7,200,147,166393786798179.7,0.0,0.0,0.0,8.358908624999458
13,2800,165735908588896.2,200,160,165735908588896.2,0.0,0.0,0.0,8.217551624999032
14,3000,176295157691447.2,200,165,176295157691447.2,0.0,0.0,0.0,9.440171957998245
15,3200,177398614250553.8,200,167,177398614250553.8,0.0,0.0,0.0,9.337874624998221
16,3400,177198543900797.16,200,170,177198543900797.16,0.0,0.0,0.0,9.870369833999575
17,3600,177650624964018.06,200,172,177650624964018.06,0.0,0.0,0.0,8.770032375003211
18,3800,177577891684312.97,200,168,177577891684312.97,0.0,0.0,0.0,7.300559291001264
19,4000,177085016503862.97,200,178,177085016503862.97,0.0,0.0,0.0,7.599253208001755
20,4200,176504898207938.88,200,169,176504898207938.88,0.0,0.0,0.0,8.460750458998518
21,4400,184142829848376.66,200,171,184142829848376.66,0.0,0.0,0.0,8.03507270800037
22,4600,184503529878445.88,200,167,184503529878445.88,0.0,0.0,0.0,8.230882666997786
23,4800,175955310054143.03,200,175,175955310054143.03,0.0,0.0,0.0,7.167222915999446
24,5000,177753536426919.9,200,183,177753536426919.9,0.0,0.0,0.0,8.666647334001027
25,5200,178370078020950.0,200,180,178370078020950.0,0.0,0.0,0.0,8.59642970799905
26,5400,177407259523268.28,200,181,177407259523268.28,0.0,0.0,0.0,8.85486766699978
27,5600,177563092990788.47,200,173,177563092990788.47,0.0,0.0,0.0,7.835453374998906
28,5800,180919072850786.12,200,183,180919072850786.12,0.0,0.0,0.0,8.325962541999615
29,6000,182486257751829.2,200,183,182486257751829.2,0.0,0.0,0.0,8.559960333001072
30,6200,182894716940887.0,200,182,182894716940887.0,0.0,0.0,0.0,8.576762166998378
31,6400,183911323971413.06,200,185,183911323971413.06,0.0,0.0,0.0,9.023818499998015
32,6600,184747326383476.44,200,182,184747326383476.44,0.0,0.0,0.0,8.851169375000609
33,6800,183861204458527.5,200,187,183861204458527.5,0.0,0.0,0.0,8.541064082997764
34,7000,183552788522636.03,200,182,183552788522636.03,0.0,0.0,0.0,9.550367333002214
35,7200,188375824144259.62,200,191,188375824144259.62,0.0,0.0,0.0,9.042466790997423
36,7400,188705277719885.56,200,180,188705277719885.56,0.0,0.0,0.0,9.358687291998649
37,7600,188410211755753.75,200,170,188410211755753.75,0.0,0.0,0.0,9.767506209002022
38,7800,189590890183267.44,200,176,189590890183267.44,0.0,0.0,0.0,9.398791499999788
39,8000,198343748292906.25,200,173,198343748292906.25,0.0,0.0,0.0,9.58248595799887
40,8200,198245224627560.16,200,181,198245224627560.16,0.0,0.0,0.0,8.074303167002654
41,8400,200558900791898.66,200,184,200558900791898.66,0.0,0.0,0.0,9.080961542000296
42,8600,199529540215317.75,200,177,199529540215317.75,0.0,0.0,0.0,9.291744375001144
43,8800,200778723686233.12,200,182,200778723686233.12,0.0,0.0,0.0,9.34900750000088
44,9000,200970401839105.8,200,175,200970401839105.8,0.0,0.0,0.0,9.814776667000842
45,9200,201455271497450.22,200,175,201455271497450.22,0.0,0.0,0.0,8.846118375000515
46,9400,201532825793325.0,200,170,201532825793325.0,0.0,0.0,0.0,9.83247612500054
47,9600,201830825628272.5,200,182,201830825628272.5,0.0,0.0,0.0,9.79926579200037
48,9800,201044546052783.9,200,184,201044546052783.9,0.0,0.0,0.0,8.783358083001076
49,10000,203022051837628.2,200,176,203022051837628.2,0.0,0.0,0.0,7.267913042000146
50,10200,202775858998313.7,200,178,202775858998313.7,0.0,0.0,0.0,8.56107220800186
