n_Gen,n_Eval,g_HV,n_valid,n_nds,v_HV,min_CV,mean_CV,max_CV,time
0,200,115699742889248.44,1,1,10027681211707.158,0.0,194.20986030062352,383.33755890752985,0.16120458299701568
1,400,136021154616812.36,1,1,10027681211707.158,0.0,176.2451508656949,377.86224848537285,0.7986732499994105
2,600,110796069992446.83,2,2,10542089062374.637,0.0,156.2357988689324,380.7298253753994,0.7685531659953995
3,800,129158327972633.89,3,3,11133750822266.385,0.0,157.44017943465388,384.6148931139049,0.7619117499998538
4,1000,140908487503522.06,5,4,11271777122784.268,0.0,153.88552052882127,384.0028919688708,0.7669703749998007
5,1200,138146813109271.62,9,8,16563370899899.852,0.0,164.02171672355772,378.60097831130184,0.7687261249957373
6,1400,127989391516546.6,13,12,78738186539542.1,0.0,145.1338663631353,375.60035957105003,0.7707571670034667
7,1600,149175370796703.62,19,18,79045702955032.03,0.0,150.3513223226923,385.80945786334047,0.8138977079943288
8,1800,130673281088735.95,29,25,79047626042398.12,0.0,156.56968691570236,378.96482324199326,0.7975636670016684
9,2000,99844350487869.62,48,44,80423238443124.78,0.0,131.38849892481446,385.0312831959747,1.4183385409996845
10,2200,131414152082307.78,62,52,80899633638985.67,0.0,92.82446311336818,378.9080432122404,4.834206958999857
11,2400,150530886352043.97,87,69,81551983661058.39,0.0,66.9257963997871,383.46505097841333,4.156912790989736
12,2600,141131848263077.1,141,101,122327273180681.12,0.0,22.152215799610012,362.8075485089053,5.148036290993332
13,2800,132777860810232.64,181,134,132777842302853.94,0.0,9.69525900049822,343.3770756392537,5.635588749995804
14,3000,135745020943826.22,200,144,135745020943826.22,0.0,0.0,0.0,7.601980792009272
15,3200,155321198371463.72,200,159,155321198371463.72,0.0,0.0,0.0,9.85488837500452
16,3400,156072645255991.25,200,147,156072645255991.25,0.0,0.0,0.0,482.20886279200204
17,3600,155919145380847.75,200,149,155919145380847.75,0.0,0.0,0.0,865.9525182920042
18,3800,157019854605855.2,200,156,157019854605855.2,0.0,0.0,0.0,911.1203447500011
19,4000,164679007263697.06,200,169,164679007263697.06,0.0,0.0,0.0,874.812535582998
20,4200,164660604592177.75,200,176,164660604592177.75,0.0,0.0,0.0,1123.0814347920095
