2,200,0.13051445630049235,2,0.030471709197020302,0.0,590.062588962206,92016.71220203744,25894.678615040997
3,400,0.1296650420960478,3,0.0315557068718453,0.0,36.4152794832443,110.45249178480638,26049.772683583
4,600,0.08911004876755878,4,0.03158773777210393,0.0,8.932466918844675,28.935091403119472,24021.279732250005
5,800,0.06907701075833377,10,0.06318382934460148,0.0,2.694759046151356,6.411620431236574,18117.132734667
6,1000,0.07994604442582252,15,0.0632599911874583,0.0,2.0614729188712952,3.0,11816.497604667005
7,1200,0.08021345416411749,16,0.06406895083728727,0.0,1.5486538674306893,3.0,10878.836210042005
8,1400,0.12679198091154312,17,0.12335013669560857,0.0,0.747218796664751,2.8251629280022863,16417.788667083005
9,1600,0.1277077660604527,14,0.12383664106928365,0.0,0.10705228384727697,0.5671509642731252,23733.414623084012
10,1800,0.1322053484304614,19,0.13009062455219284,0.0,0.008470237521084483,0.07978015786871795,29311.629432541988
11,2000,0.13088784223567218,24,0.12614716268102258,0.0,0.0,0.0,37164.12533862499
12,2200,0.13162834681679536,23,0.13026807297843904,0.0,0.0,0.0,38594.78015225002
13,2400,0.1420194642910792,18,0.13370776197973033,0.0,0.0,0.0,53012.65544970796
14,2600,0.14493408034271446,19,0.14200981105387694,0.0,0.0,0.0,51430.63594704203
