C,la,lp,lo,ln,lz,Lh,Rcell,Rp,Rn,efp,efo,efn,mat,Ns,Np,SpecificEnergy,SEIGrouth,TempIncrease,Price,UpperViolation,LowerViolation,VolFracViolation
3.0387326522071536,2.3717256334330176e-05,0.00018923487839679718,6.057262606768905e-05,0.00024835020577539715,2.7340926930485607e-05,0.05692632201551089,0.015308188816753434,7.154154698758761e-06,2.7780956183306654e-05,0.30497771035578924,0.11851372855423857,0.3272434816182717,LFP,13,50,-35165.301218301945,2.4642596747998668e-15,1.1706236276382473,57963.78841605116,-2.156473567227742,-2.643526432772269,-0.17926507947170045
0.8544720820468275,1.2676816916703288e-05,9.538663170970089e-05,7.826516314771257e-05,0.00017476782555624887,2.8582894290248535e-05,0.0630721199278065,0.019930946835414597,1.92437397071306e-05,4.583992979037217e-05,0.1056999896775331,0.4971616794238312,0.5373816483979695,LCO,13,21,-116140.80706540827,2.2857420840625275e-15,0.4656568953935932,38707.181441332104,-1.6150318919081386,-3.184968108091873,0.21024331749933378
3.6378211152359525,2.9465387631082147e-05,0.00014615944924633876,3.0601400563660583e-05,0.00013139647204884913,2.0105746137756457e-05,0.05241925952923382,0.019946414999515497,3.367136136756292e-06,4.1788158523626646e-05,0.2623373956161649,0.5575742261668731,0.01878557953141546,LFP,12,58,-161821.50595680648,2.4818598271531107e-15,0.8229894843307202,89115.58357316711,-5.452191525650392,0.6521915256503803,-0.09130279868554658
2.385806501805598,2.1071047632006834e-05,5.8478294261751465e-05,3.466259175567522e-05,0.00012293286549574543,1.710900271209435e-05,0.06122682056339246,0.015825314083672166,1.668408625081843e-05,3.447436840879534e-05,0.26202005051802396,0.12209082553266921,0.5013039626897645,LFP,14,57,-81643.7050982319,2.1637865048852068e-15,0.3305017634189546,73809.5751230803,2.304457789035574,-7.104457789035585,-0.04458516125954237
2.208361507825101,1.669206848434153e-05,0.00022650553819702384,7.610366002838001e-05,0.00020927804529257036,2.177618627554717e-05,0.0899550225322823,0.015454573824118406,1.896943360108079e-05,4.428373214525558e-05,0.46805157616002213,0.31006162284800576,0.4321388606445639,LCO,12,26,-20302.902457590953,2.4938543639802333e-15,1.8719806830830672,38490.992641283,-7.056894725080639,2.2568947250806275,0.2802520596525918
1.444073769236803,2.324832162015292e-05,0.00020030678901323268,5.072703238194539e-05,0.00018154280308553533,1.770975285862725e-05,0.07464111385470565,0.02119332287991021,2.1217698992437404e-06,9.558454809399965e-06,0.14055682953213885,0.039446528531980454,0.285925113601132,LCO,14,77,-204841.98110608917,2.7183883156914917e-15,0.12641087661441758,273079.448661298,2.9437513792400622,-7.743751379240074,-0.46407152833474874
3.104600259678165,2.3851645199739378e-05,0.00017224907517704045,9.718255285949383e-05,5.268154801288394e-05,1.6684636624914228e-05,0.09000599645983925,0.01457221495755119,1.4063135214973308e-05,3.895271274483402e-05,0.14686024416268076,0.1677025839658756,0.5259811449569497,LFP,12,16,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
1.0576244380887747,1.3843094115783053e-05,0.00011562006105234607,7.523475799472628e-05,5.0177113578183524e-05,1.2305054840740291e-05,0.09435152351639478,0.01691845734795787,1.9875282591099035e-05,3.07623061315671e-05,0.22608264195813116,0.0493604519796167,0.5510507154510595,LFP,92,4,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
3.74142193837836,2.4923247454842633e-05,0.0001703443511673576,7.581319492735225e-05,0.00021423429720380857,2.9220033812278255e-05,0.09128945212459084,0.01772926333276622,9.443472176143148e-06,3.4009327475092246e-06,0.2634557612032876,0.24110329153370713,0.025282788578610008,LCO,33,24,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
1.3055379691299072,2.0462813822244452e-05,9.070332376970717e-05,9.39372641319438e-05,0.00023010808674071368,2.417658103390618e-05,0.05770839537121666,0.007791375710840541,1.3662130361769835e-05,4.860271346384063e-05,0.20187842855662833,0.4828915724447269,0.3297283814382747,LCO,37,8,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
3.0259600967027365,1.3373834493398728e-05,0.00016995118371350114,6.303348079104201e-05,7.372222391547066e-05,2.4132238195287322e-05,0.07324683051506625,0.01981799471925526,1.8310212141999946e-05,1.0981839292644402e-05,0.2851007239715042,0.3626526098852499,0.570848490585599,LCO,79,6,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
1.488890057292929,2.490633898641322e-05,9.565258771237941e-05,3.554975456587615e-05,0.0001255759677746261,2.5250458884118137e-05,0.04956994953162355,0.014045075677975012,9.105010119419502e-06,2.206959964695317e-05,0.12224677169940228,0.06901038497343853,0.06072623487507824,LCO,44,4,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
2.7428390571998946,1.7030800661439246e-05,4.355890309440516e-05,1.728611155959925e-05,0.0002482265906925172,2.0686197157404e-05,0.07646786926377239,0.00629568540878544,7.563650864773389e-06,4.926983037892357e-05,0.5376504342104393,0.29441159690922863,0.0900502653071572,LCO,79,5,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
3.0552666613958257,2.0153473474262562e-05,0.00012714500677139196,5.9748581591523514e-05,0.0001980347503547476,1.4006871418593618e-05,0.08916934850340727,0.018195340220276808,1.5317823260070659e-06,1.2727355067670597e-05,0.1842180562712727,0.2574494011748713,0.20017836392263175,LCO,69,24,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
3.7120839973033677,1.5533472522827454e-05,0.00022823791281691443,8.948758638684421e-05,0.00016982342513941823,1.9659798301824855e-05,0.0719430889704514,0.018183636934883167,1.364668096568972e-05,4.983881530931343e-05,0.44377147784822446,0.06918485848561919,0.5316723380098478,LCO,82,28,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
1.2879684420214403,1.6913965184198226e-05,7.114112344889614e-05,6.771813290145777e-05,0.00011585397475192592,2.358195315337127e-05,0.09255746465534591,0.02190710668042748,9.13712037443678e-06,6.797635862714061e-06,0.5568948483188391,0.3037540441251419,0.3226292863300533,LCO,12,5,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
3.1697418042565397,1.4284992156993614e-05,0.00016749667728022355,8.68684425250018e-05,0.00012993863683249902,1.846247451179968e-05,0.047168705195005455,0.017516725893298266,1.2998958888309497e-05,4.12320179171782e-05,0.4919391743139821,0.40127248910144137,0.3381683947007611,LFP,5,23,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
2.769970190107062,2.1204616071665243e-05,0.0001621348725014389,6.990939678158339e-05,0.00018514058154081857,2.7280833106310734e-05,0.07191055952441663,0.021713618869440177,2.5743464668630624e-07,4.9521175885840955e-06,0.296658208168421,0.16396315034730416,0.504764662992803,LCO,82,12,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
3.4932578467407804,1.5156461863674507e-05,0.0002060934065789996,9.487342730865767e-05,0.00013968779918891719,1.6147902696652887e-05,0.09433917846353648,0.009129432014542416,1.1086482851560493e-05,2.5833048136956282e-06,0.23888968949743783,0.3360464450517538,0.5007425184008627,LFP,28,5,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
3.6378571945203104,2.6947129614078332e-05,0.0001554271665890777,6.236842196847374e-05,0.00020154890095441385,1.2046907577063488e-05,0.07240842707224054,0.02359847925293426,1.7930650277871368e-05,4.476129933382433e-06,0.42583688625635224,0.10763796839198339,0.15410598581236593,LFP,89,20,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
3.952534435404174,2.5432441667796428e-05,4.383364110327713e-05,5.3882622369692725e-05,0.00020131398213023348,2.190908908804259e-05,0.08994090007263714,0.015215934707839161,8.853057684959478e-06,1.1799747662683441e-06,0.2057755566142331,0.3980791906576172,0.5752541195948263,LFP,22,14,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
0.9455311625076461,2.803650264556036e-05,6.03323329713053e-05,9.647049648109651e-05,0.00016912723291118836,2.127373002486072e-05,0.05131774484432303,0.004328904717608641,6.2433007674244244e-06,3.445229602776261e-05,0.5496814684149108,0.3054959864060645,0.06368162349411263,LCO,19,8,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
2.4752338093540183,2.0741213512885896e-05,4.190496777262377e-05,9.438806560837796e-05,0.0001603338168923244,1.4596192043989361e-05,0.047931504862211746,0.013268084654793151,2.3983154278800797e-06,3.309643596536365e-06,0.48998405423120556,0.017231681427741813,0.05279274150664661,LCO,66,10,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
3.9867632798820125,2.3776494327690344e-05,0.00016896343860518272,6.187168344684353e-05,8.846631870932029e-05,1.4105552618899505e-05,0.045804245510332936,0.010863441718584919,2.754790432763315e-06,1.066724828879654e-05,0.27309912539296716,0.50818525400054,0.32350840113666646,LCO,72,12,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
3.8772329959797864,1.9746553606823446e-05,0.0001140364349023995,1.3053561248251642e-05,0.0002349357803504068,1.5176588918424816e-05,0.05695768690871875,0.02484317271075955,1.4013103468002374e-05,3.9456875070011315e-05,0.13150776801803307,0.08985009130415783,0.4639104700482152,LCO,31,8,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
2.984874604633712,2.917069681423613e-05,0.00016699802918996608,9.966094635995339e-05,8.829767685287918e-05,1.8199935774413568e-05,0.04879670991996557,0.020657682964388833,1.954520826011186e-05,2.2186243983477418e-05,0.357270523964611,0.37250016977514916,0.27771963663498683,LCO,18,7,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
2.946931004223573,1.838665244372646e-05,0.00011021446507615066,2.2264936205685776e-05,0.00018197134616148295,2.898866061006098e-05,0.051317496039773994,0.009416307298042385,1.0885661891582606e-05,2.6594036080985676e-05,0.07182779144756572,0.13142625412545977,0.17423207639030422,LFP,26,5,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
3.429735394493553,2.082650043634059e-05,0.00023548530052515328,9.241387078443788e-05,4.2597085635212164e-05,1.847507523334046e-05,0.09454142817136771,0.022773030321405315,6.32400635517389e-06,5.489867453835302e-06,0.29335368968461706,0.30462126214989194,0.5911355780804507,LCO,9,17,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
