C,la,lp,lo,ln,lz,Lh,Rcell,Rp,Rn,efp,efo,efn,mat,Ns,Np,SpecificEnergy,SEIGrouth,TempIncrease,Price,UpperViolation,LowerViolation,VolFracViolation
2.9891617315820342,1.853459484970988e-05,0.00015159623783611093,8.929664349929081e-05,8.316498920082713e-05,1.3357741985379394e-05,0.08428990941559272,0.021530231509777252,3.154349051322008e-06,4.490266252560636e-05,0.24416425523478358,0.0918404171854041,0.26723729885635666,LCO,13,57,-273988.0640003736,2.851284005349667e-15,0.9143292122590828,208401.17470995782,-2.4639866691439565,-2.336013330856055,-0.3267580287234557
1.4679994409169868,2.0826540456179057e-05,5.355633891203406e-05,4.6449711577614556e-05,8.713901958383205e-05,2.098829496162688e-05,0.09375142668283715,0.021570992545034223,8.469592529779997e-06,1.8855407048371637e-05,0.1375406364479777,0.5574445673303003,0.09865332966380592,LCO,12,75,-320901.2944110968,2.272135753984628e-15,0.10379314558004007,240913.58540344576,-4.433842160680285,-0.366157839319726,-0.13636146655791614
1.170448773125793,2.8562998278740977e-05,7.097042880505659e-05,6.783659027946359e-05,4.716399112791873e-05,1.9100267133756992e-05,0.09491558144378548,0.012817072287199614,5.707313044495545e-06,4.1566738847295955e-05,0.02913631779380743,0.1307153379667513,0.3938659425366283,LFP,12,16,-25794.675498253182,2.4315203147008474e-15,0.4822886802684853,19496.951726725485,-2.8416479748604004,-1.958352025139611,-0.376282401702813
1.8537056121189324,1.4976052960066307e-05,0.00020430517541283232,4.0691059247658605e-05,0.00016619750965544627,1.9218407534894575e-05,0.05957584954556698,0.015043099957214126,1.75586834356915e-05,4.3945650687963404e-05,0.4671589580881468,0.29286983214890394,0.05973623385731245,LFP,13,94,-67653.30789384911,2.2772035991257553e-15,0.13724496936906355,108012.85539876415,-0.6793826064659285,-4.120617393534083,-0.11023497590563691
0.9468644724045616,1.6506820067420777e-05,0.00013577976647569657,1.4483206960956189e-05,7.839925577860299e-05,1.3339208254338574e-05,0.05505587750003685,0.024681380673280788,4.005545674361494e-06,5.814297905142912e-06,0.07928811528964369,0.04024697155458529,0.19472904725951207,LCO,12,90,-434947.9017841442,2.420469995826566e-15,0.042579322746491836,280770.2559928034,-4.506038830439067,-0.2939611695609443,-0.6157358658962591
0.9789133910450507,1.894266929340078e-05,0.00010594526277611574,9.79205482622218e-05,0.00013961349075504147,1.7383087592134398e-05,0.0659575611135014,0.004885674819510624,5.6746894536645946e-06,1.8941822233561907e-05,0.2494010575429061,0.10239733635884377,0.3127476573597559,LFP,13,44,-7414.135748735753,2.406613135211088e-15,0.16895666961717168,6210.00463948084,-0.8815923386487725,-3.918407661351239,-0.26545394873849426
1.8537056121189324,1.4976052960066307e-05,0.0001989291461981729,4.0691059247658605e-05,0.00016619750965544627,1.9218407534894575e-05,0.05957584954556698,0.015043099957214126,1.75586834356915e-05,4.3945650687963404e-05,0.4671589580881468,0.29286983214890394,0.05973623385731245,LFP,13,94,-67480.00748389357,2.268865628545486e-15,0.13614480518359734,107929.34583501818,-0.6733926630993281,-4.126607336900683,-0.11023497590563691
1.757935475461004,2.36622544744612e-05,0.00011033993141322412,5.611228740028094e-05,0.0001375721651130858,1.796378946894671e-05,0.0487305724396426,0.011885578494905857,1.148669377988709e-05,3.434484907125419e-05,0.3352156513722368,0.052151966078557176,0.3070478376497695,LCO,13,56,-33161.842559347795,2.2873445349830097e-15,0.25319830694662826,34020.251007785526,-0.9948412827325441,-3.8051587172674672,-0.2355845448994366
3.776430461849541,1.4276071803532345e-05,0.00012233747854858195,4.4281187180743695e-05,0.00017482379515178237,2.838227997896113e-05,0.09914887945774732,0.015166904383681568,8.611685181596113e-06,3.5472624367132854e-05,0.06027453041448377,0.5514477685039261,0.3079981140508801,LCO,13,59,-149286.9910397652,2.4199834318787217e-15,0.9764095591669355,108056.79549515322,-2.046869046791336,-2.753130953208675,-0.01027958703071008
2.9891617315820342,1.853459484970988e-05,0.00015159623783611093,8.929664349929081e-05,8.316498920082713e-05,1.3357741985379394e-05,0.08428990941559272,0.021530231509777252,3.154349051322008e-06,4.490266252560636e-05,0.26344585287750644,0.0918404171854041,0.26723729885635666,LCO,13,49,-230655.72969702972,2.8826649948378856e-15,1.2157437841554024,178073.73504248186,-2.83279801265288,-1.9672019873471314,-0.30747643108073286
0.9789133910450507,1.811254175022672e-05,0.00011557069958875184,9.79205482622218e-05,0.00014184440058680802,1.7595692861456983e-05,0.0659575611135014,0.004885674819510624,5.6746894536645946e-06,1.8941822233561907e-05,0.2494010575429061,0.11013465996943073,0.3127476573597559,LCO,13,15,-4442.375156448585,2.610534554387408e-15,1.5027351164939116,2145.9340021748926,-3.444170985318557,-1.3558290146814542,-0.2577166251279074
2.9804385308861048,2.63422776299901e-05,0.00014596559695453007,4.169676110683056e-05,0.00023916788313751525,2.989317746524009e-05,0.08000924421852959,0.017652631728756387,1.9657492488351754e-05,4.7447084394867046e-05,0.2454013052447061,0.10087745601686735,0.4192720954606124,LCO,13,57,-88148.52104691231,2.2938200933961494e-15,0.7077463584100107,122364.2209775886,-1.7831231073215577,-3.0168768926784537,-0.16444914327781424
