C,la,lp,lo,ln,lz,Lh,Rcell,Rp,Rn,efp,efo,efn,mat,Ns,Np,SpecificEnergy,SEIGrouth,TempIncrease,Price,UpperViolation,LowerViolation,VolFracViolation
0.3896943827057954,2.5846856077896732e-05,9.762686110817865e-05,9.613016455314551e-05,8.832456437845294e-05,2.0246212187720023e-05,0.07854908942764893,0.017061056675246246,1.662587129468189e-05,1.8453800079360176e-05,0.11483268410129976,0.18194625272389991,0.3781026608820132,LCO,13,58,-152696.2009450009,2.428895070864916e-15,0.03077213774863988,114580.28469158447,-0.4627780255959095,-4.337221974404102,-0.25511840229278715
0.5874993876112315,2.1636309265093333e-05,0.00022645152396498478,8.679706916103247e-05,0.00021768688123459487,2.1498626393790712e-05,0.04104313127450475,0.008015151527085616,1.7757766388043183e-05,5.177305466450724e-07,0.21887501299122572,0.5163221354499072,0.182651822894882,LCO,12,17,-2027.5549446986436,2.6502959041649695e-15,0.18350906445190257,3440.5274040016925,-3.5335938437561367,-1.2664061562438746,-0.012151028663985097
1.6966980529291886,2.8851111187607155e-05,0.00022577737049129197,4.650352355047971e-05,0.00022329565482051144,1.2674509771421079e-05,0.0830296057897608,0.021334984899215946,1.9382426521434736e-05,2.886448374664595e-06,0.2420185115958664,0.4982219513774203,0.21527445100961778,LFP,13,18,-84323.63785935736,3.0671930951196405e-15,2.0350330536847587,54214.817933993145,-3.5622297977489055,-1.237770202251106,0.025514913982904397
1.022600304446995,1.998475116381481e-05,0.00013718709442463254,3.0482832212947837e-05,0.00011521841975465618,1.3611815281291136e-05,0.05860152723127049,0.02119036408971147,1.868675412649145e-05,3.723972677696338e-05,0.08595910346187792,0.5891285938856962,0.3069290895595839,LCO,13,50,-307537.0294902507,2.3382066755239437e-15,0.12205574927990974,102263.22947443483,-0.6132769623283991,-4.186723037671612,0.05201678690715805
3.4043428056409835,2.3763875218871846e-05,6.294040496763698e-05,2.433182763913703e-05,0.00017702138218153937,2.883686106509084e-05,0.07682428983123621,0.02391341395897448,5.541438007153523e-06,3.2722629090996726e-05,0.5855864140835195,0.19378899583158773,0.2368206648510911,LCO,13,94,-90537.42824240829,2.074798412212556e-15,0.22892614104617204,308740.9174075288,-0.9196617745179907,-3.8803382254820207,0.0861960747661984
3.7552099175056637,2.249006895758525e-05,0.00021321782468413945,3.286408215174108e-05,5.034137454168337e-05,1.4774506650366224e-05,0.08566399828151966,0.01552142209453481,1.4652772695207434e-06,1.2369449094357844e-05,0.5929882673051315,0.08417856983994339,0.1345892033173404,LCO,14,92,-110452.5679872816,3.213866439776451e-15,0.3992176582549385,182137.91485996824,1.9792954739606046,-6.779295473960616,-0.11824395953758471
2.995589643455103,2.7496176165342902e-05,4.766286100316101e-05,3.795862323455283e-05,0.00010963923506479071,2.2699154636208604e-05,0.09657242066754156,0.012737511440636277,1.6848955547661476e-05,1.636679810194822e-05,0.28340247963608245,0.1444179988552662,0.24450666917728428,LCO,14,87,-65667.30498473077,2.2103168234809136e-15,0.25156350076627665,120482.0153556883,2.2755287646089997,-7.075528764609011,-0.25767285233136716
1.416378341402351,1.357418504131194e-05,9.713384983296426e-05,3.0733964424451546e-05,4.685032408039295e-05,2.8575464918673712e-05,0.0656291085227009,0.020878215585158445,1.8344264914942673e-05,1.0185620024717568e-05,0.02178356762896911,0.4544979945568347,0.06887885677938711,LFP,12,9,-296185.9936190713,3.3170216310253733e-15,3.636180250071987,20666.325013826692,-7.325814319809993,2.5258143198099816,-0.3848395810348091
3.828458853401301,1.6828035469363583e-05,7.551816963599982e-05,2.3635852540222425e-05,0.00017717719844424518,1.7238718168284014e-05,0.07415392494933626,0.024325355008198248,1.6344393341060493e-05,1.3960735156001115e-05,0.09937902545711216,0.13079665791750428,0.2951320741736062,LCO,100,13,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
0.7061219041138149,2.8294489109287428e-05,0.00010540395727831568,9.961701404093101e-05,0.0002432702793130959,1.8934456091362945e-05,0.06683395863831847,0.016705194670755256,1.2463307436646678e-05,8.781052730050452e-06,0.4677744945083602,0.4997564211795692,0.3193548767572385,LFP,41,8,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
1.3033251456801602,2.948135614277841e-05,0.000173641983873228,6.637192187574564e-05,0.00015913130837062896,2.455209302513264e-05,0.04397058492810858,0.024707730968825795,1.3644179808637841e-05,2.6951070914802303e-05,0.06242098096004426,0.08493344826274965,0.5466164928328148,LFP,29,4,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
3.146684922926197,1.9832672271132198e-05,6.46528520643337e-05,3.75969396437489e-05,0.0001526322454289733,2.9705712412048246e-05,0.0703813192331415,0.007218206198460084,4.312023399859056e-06,2.5941458075834893e-06,0.21446735188782343,0.08575965665908027,0.10169004587560834,LFP,88,11,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
3.9672263516421276,1.9846970861151976e-05,0.0002467174828736572,5.3148239826973486e-05,0.00019560576208470386,1.974251042396751e-05,0.09192799327246395,0.01522973460608956,1.2297153316881603e-05,2.2946669527798823e-05,0.17303276593568154,0.4435889168281977,0.03146168893330287,LCO,13,20,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
3.7210131295654563,2.4293200717751077e-05,0.000185875809565882,9.224414117181192e-05,0.00019812526418401565,1.887556035797048e-05,0.07653986511260466,0.006260969720870464,1.6386222359315312e-05,4.0486326096206846e-05,0.5466138516316528,0.03128855999785699,0.03383472345600657,LFP,80,16,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
2.5580208753836153,1.2084732691503709e-05,0.00023129296449635496,8.872877244363413e-05,0.0001592832445651523,1.3165408350079887e-05,0.0767594307057316,0.015331642283347695,1.7485753316394717e-05,3.281255233904753e-05,0.2833876425973072,0.08246297154487657,0.4285423443684842,LFP,85,12,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
3.9064113499896007,2.4272454729436313e-05,0.00018921570867810327,7.846837392887177e-05,8.151098221703746e-05,2.6478692422286032e-05,0.08058801318053324,0.010937963854242427,1.4835772898180908e-05,3.437513355693256e-05,0.2099518137079908,0.04102501554697947,0.40170145929919293,LFP,97,12,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
2.8296768912345525,2.7705266036496757e-05,7.633486783652614e-05,2.7381479132549114e-05,0.0001784322608514469,1.6200558565382207e-05,0.0840245154028364,0.010297924791178768,1.359929536411946e-06,1.6787469759691402e-05,0.529026410125992,0.5217081713457248,0.5843505994336138,LFP,7,10,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
3.284407136289142,1.9054694636058856e-05,4.9373511974142554e-05,4.795270193887866e-05,7.260314549401521e-05,2.8055950809753303e-05,0.09586843786229324,0.009670824796057517,1.648464048919365e-05,2.068138605199231e-05,0.4773713537459817,0.4549404730722805,0.0942602225455989,LFP,41,14,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
2.8926516638478037,2.4216090083986897e-05,8.247434322300747e-05,9.149906718602599e-05,9.592404783914038e-05,2.252956438681314e-05,0.051466209523532425,0.00872274503996847,3.393143234203756e-06,3.716477255847896e-05,0.3639008764946763,0.15780686611257133,0.1187083789662779,LFP,19,25,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
2.479161187831187,1.2771569258599672e-05,7.788132377318764e-05,5.940040755024832e-05,6.048555720944711e-05,2.0872273847884493e-05,0.06908527335620036,0.015043855266687755,7.298368935397286e-06,3.411580126904188e-05,0.3946813560039146,0.51448009942352,0.10022441750414962,LCO,25,6,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
1.3408245285201674,1.3859040348098693e-05,0.00015777287411310507,2.4657086913178594e-05,0.00019210247128495454,2.3294600033405698e-05,0.07284715996032923,0.0121336722607963,2.7690146294880287e-06,3.4933262180167396e-06,0.12910731070140136,0.23361600550302608,0.16200351673331906,LCO,6,2,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
2.6028112384928552,2.717911477911211e-05,0.00019215001704486347,6.484207380185333e-05,6.235719432538316e-05,1.3730416109451402e-05,0.0775208850005824,0.01438437958107066,2.78320162006733e-06,3.7431188203103426e-05,0.06476397436958971,0.4255196582291779,0.11862255913774677,LFP,88,5,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
