C,la,lp,lo,ln,lz,Lh,Rcell,Rp,Rn,efp,efo,efn,mat,Ns,Np,SpecificEnergy,SEIGrouth,TempIncrease,Price,UpperViolation,LowerViolation,VolFracViolation
0.9415711221691212,1.2570417436751113e-05,0.00011908181219626353,1.1631336874325699e-05,0.00014224066473847476,2.5638258074920132e-05,0.08121788267794171,0.009435556771783014,3.0134608861307427e-06,1.4495554262810056e-05,0.3932347026373383,0.03688019334653511,0.22910931336469267,LFP,12,74,-43135.76933737098,2.298087549995094e-15,0.05693658925382569,43673.61199383207,-4.204733609669347,-0.5952663903306643,-0.270775790651434
0.6995687132394541,2.5565846832209272e-05,0.0002495527461511076,2.769234318068744e-05,0.0001025042678502585,1.3018668706268503e-05,0.06465068265195428,0.004574181783152192,1.311437174090552e-05,2.8392209655145907e-05,0.18146114169477873,0.11957177474718615,0.1307925804686135,LCO,13,46,-12631.469084844523,2.64729866056912e-15,0.09192822281684844,6187.724645790012,-0.686443867520353,-4.113556132479658,-0.4981745030894217
3.3850239048124906,1.219306328208256e-05,0.00019270631108201652,5.0815900938263846e-05,7.997761006977986e-05,2.374581858367918e-05,0.06456874948852252,0.015063109356932421,1.7984022782942345e-06,4.4175461907221764e-05,0.10569721512879117,0.13450414227761884,0.30804390103598944,LCO,43,47,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
3.8741095472116034,2.6015338619919997e-05,0.00016014479925251202,7.947083544184858e-05,6.610838189153826e-05,2.489838415036773e-05,0.0427024315716454,0.016367284009986043,7.181149803365978e-06,1.2326415288553446e-05,0.396961584619085,0.06705969566603348,0.3721173389130089,LCO,23,20,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
2.6054981805226056,1.3614168404983359e-05,0.00021345588900850465,6.644441733942143e-05,0.00021906890860873198,2.8856267124943753e-05,0.06009082922040947,0.01359834959286769,5.08367039035148e-06,7.1182257881701815e-06,0.46205584290386276,0.061245244934784754,0.5277329083472649,LCO,16,4,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
0.8811478134484199,1.6135276456299605e-05,5.0350412129412226e-05,3.777441993334295e-05,0.0001304008572110109,2.501889816729392e-05,0.0703228799110826,0.017204703477401845,1.4064234522511985e-05,3.4213709740403593e-05,0.4207598570272311,0.33030970787770086,0.22070246998532717,LCO,64,2,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
2.969361373210859,2.2711279375365117e-05,7.258957040460684e-05,9.824351387519331e-05,0.00019806174741335248,2.395477299684509e-05,0.0781545206136793,0.011931860832238421,1.247797704573034e-06,4.242344772775169e-05,0.30433958341276857,0.527813095622393,0.446687914010036,LFP,99,9,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
3.6338890045648022,2.890082039933832e-05,0.00018815936585355383,6.113392656805482e-05,0.00021485464898653292,2.105469709308654e-05,0.06623117588612445,0.01965204756307122,6.810438205793763e-06,1.7314003620413977e-05,0.3070689698925637,0.26595023192576184,0.23271314360265904,LCO,61,28,0.0,5e-15,20.0,4000000.0,1.0,1.0,1.0
0.6649557610643413,2.713929938557052e-05,0.0002348821475098911,6.149003010766973e-05,0.0001907766856287854,2.0329320401388995e-05,0.06652956414095568,0.020102809646661526,1.6011184415036223e-05,2.7257845447402828e-05,0.11495905571810328,0.5954058488507467,0.30525659266451866,LFP,14,71,-192295.74683409784,2.396642579902998e-15,0.05022571609500868,158578.68528803752,3.343082949440877,-8.143082949440888,0.08562149723336854
2.9371366607204084,2.81234094110217e-05,0.00016229423925485353,2.4314864082802778e-05,0.00020012185675244123,2.214671274960013e-05,0.05908161953617898,0.010089371184360464,1.56573072382516e-05,3.053171082083627e-05,0.10319637185622937,0.4610453038202322,0.030158612579481388,LCO,15,47,-38304.577693626685,2.458938096223085e-15,0.9159531534562415,29540.903301483027,5.586144871659016,-10.386144871659027,-0.3355997117440571
